#n_nodes  m_edges  aspl  diameter  acluster  assort    n_conn  n_comp  o_largestc
2500  9900   4.44869403762   7  0.100803183469   0.0513248895149  4   1  2500
2475  9494   4.53387063848   7 0.0982424713334   0.0579752422146  4   1  2475
2450  9157   4.59865901117   7 0.0960507768875   0.0666946303563  4   1  2450
2425  8842   4.66030349427   7 0.0948348581544   0.0768889018033  3   1  2425
2400  8542    4.7230898291   8 0.0932414321789   0.0719481329625  3   1  2400
2375  8259   4.78026479847   8  0.091108559277   0.0737159631857  3   1  2375
2350  7984   4.84455313714   8 0.0900583955052    0.079123377624  2   1  2350
2325  7720   4.89901356578   8 0.0878719918075    0.077465182648  2   1  2325
2300  7470   4.95785804792   8 0.0868340234645   0.0783949516621  2   1  2300
2275  7220    5.0164110296   8  0.084757718472   0.0669158115278  2   1  2275
2250  6980    5.0774566474   8 0.0832377425044   0.0670879992706  2   1  2250
2225  6755   5.14234338372   8 0.0816911004102   0.0737427449604  2   1  2225
2200  6530    5.2195960974   9 0.0807604617605   0.0794011996446  1   1  2200
2175  6305   5.28967293722   9 0.0792877212188   0.0678729900044  1   1  2175
2150  6094   5.35812351878   9 0.0781129568106   0.0721705181376  1   1  2150
2125  5894   5.42868594217   9 0.0770308123249   0.0852895445159  1   1  2125
2100  5694   5.50695569319   9 0.0753321995465   0.0858030091114  1   1  2100
2075  5494   5.59371093934  10 0.0730977636956   0.0884221865256  1   2  2074
2050  5294   5.68690424445  10 0.0714878337865   0.0734036080523  1   2  2049
2025  5115   5.76734353355  10 0.0692405420666    0.083679969724  1   2  2024
2000  4940   5.85239817106  10 0.0693608709116   0.0869917674021  1   2  1999
1975  4765   5.95729121252  11 0.0693346842283    0.087213728937  1   2  1974
1950  4590   6.07435761824  12 0.0684502431039    0.102556917123  1   2  1949
1925  4415   6.20214808592  12  0.067131967132    0.111418647896  1   2  1924
1900  4240   6.34310609932  12 0.0640236716066    0.100107139587  1   2  1899
1875  4065   6.45597466896  12 0.0621969812471   0.0549776538051  1   2  1874
1850  3913   6.56007283684  12 0.0602307553633   0.0505627423015  1   2  1849
1825  3763   6.68422676617  12  0.058644005848   0.0555013600873  1   2  1824
1800  3613     6.837663738  12 0.0566870710443   0.0640997516069  1   4  1797
1775  3463    7.0064597293  13  0.054006772009   0.0788804141197  1   4  1772
1750  3313   7.21734854252  13 0.0510589582141   0.0849942440991  1   4  1747
1725  3163   7.40300017344  14 0.0479868370112   0.0491951702721  1   4  1722
1700  3026   7.55825048066  15 0.0453364817001   0.0276991421279  1   7  1694
1675  2901   7.71513049864  16  0.044671474359   0.0580960093688  1  12  1664
1650  2776   7.90478285604  16 0.0443288453692    0.073546639861  1  17  1634
1625  2651   8.18654655633  17 0.0418638439186     0.08312149714  1  20  1606
1600  2526   8.50893749101  18 0.0394169835234   0.0962870402003  1  23  1578
1575  2401   8.86597588175  19 0.0380675704756    0.101574437638  1  27  1549
1550  2276   9.33361915877  22 0.0359920896506    0.125104166451  1  32  1517
1525  2151   9.83366973015  23 0.0336017897092   0.0630047931029  1  34  1490
1500  2026   10.2690678105  23 0.0311901504788   -0.012023162502  1  37  1462
1475  1924   10.6783987791  27 0.0316233309909  0.00521589788714  1  44  1423
1450  1824    11.326119368  29  0.031265031265   0.0300631009877  1  55  1386
1425  1724   12.2815866123  32  0.030426213353   0.0437293428111  1  63  1353
1400  1624   13.5432156561  35 0.0278413424867   0.0585158859531  1  76  1311
1375  1524   14.8559962461  41 0.0249072602014    0.052906566377  1  89  1258
1350  1424   15.8209629368  43 0.0216945177367   0.0433726459164  1 107  1137
1325  1324   18.5028208823  44 0.0225744476465   0.0413510125189  1 129  1041
1300  1224   25.2925613057  67 0.0209863588667  -0.0955778886104  1 148   953
1275  1143   25.5177272832  67 0.0176070428171   -0.121029976575  1 183   833
1250  1068   26.1861864333  74 0.0107843137255   -0.140794829259  1 223   680
1225   993   32.8510193823  91 0.0072202166065   -0.149822676792  1 263   554
1200   918   28.8745098039  75 0.0093896713615   -0.122107519603  1 308   426
1175   843   24.1955958549  63 0.0120898100173  -0.0712997475051  1 349   193
1150   768   14.1042735043  37             0.0   -0.269879518072  1 396    91
1125   693   9.78127183788  24             0.0   -0.320621468927  1 442    54
1100   618   8.33681765389  22 0.0396825396825   -0.128153380424  1 491    42
1075   543   4.33333333333  11             0.0              -0.1  1 533    12
1050   492   4.33333333333  11             0.0              -0.1  1 558    12
1025   442   4.33333333333  11             0.0              -0.1  1 583    12
1000   392   4.33333333333  11             0.0              -0.1  1 608    12
 975   342   4.33333333333  11             0.0              -0.1  1 633    12
 950   292   4.33333333333  11             0.0              -0.1  1 658    12
 925   242   3.66666666667   9             0.0            -0.125  1 683    10
