#n_nodes,m_edges,aspl,diameter,acluster,assort,n_conn,n_comp,o_largestc
2500,8469,17.482402,50,0.220343,0.264653,3,1,2500
2475,8269,17.447803,50,0.220347,0.318641,3,1,2475
2450,8069,17.476527,50,0.219583,0.369407,2,1,2450
2425,7869,17.573047,50,0.218822,0.412570,2,1,2425
2400,7669,17.698271,50,0.218432,0.432026,2,1,2400
2375,7469,17.861430,50,0.217582,0.453276,2,1,2375
2350,7269,18.088502,51,0.217655,0.460367,2,1,2350
2325,7069,18.339633,51,0.216991,0.466548,2,1,2325
2300,6869,18.545047,51,0.216519,0.457951,2,1,2300
2275,6669,18.724117,51,0.216167,0.433234,2,1,2275
2250,6469,18.892207,51,0.215848,0.393025,2,1,2250
2225,6269,19.050347,51,0.215649,0.311856,2,1,2225
2200,6069,19.127332,51,0.215435,0.206253,2,1,2200
2175,5873,19.132773,51,0.214314,0.120181,2,1,2175
2150,5698,19.173497,51,0.212106,0.159855,2,1,2150
2125,5523,19.344091,52,0.207269,0.198260,2,1,2125
2100,5348,19.738410,52,0.202959,0.244807,2,1,2100
2075,5173,20.114411,53,0.199481,0.277513,2,1,2075
2050,4998,20.374666,53,0.195549,0.280877,2,1,2050
2025,4823,20.518165,53,0.189573,0.277713,2,1,2025
2000,4648,20.660737,54,0.187195,0.206368,2,1,2000
1975,4485,20.628592,54,0.182903,0.189268,2,1,1975
1950,4335,20.668102,54,0.178906,0.227084,1,1,1950
1925,4185,20.840266,54,0.172242,0.265411,1,1,1925
1900,4035,21.081214,55,0.166158,0.283594,1,1,1900
1875,3885,21.612276,56,0.160836,0.298208,1,1,1875
1850,3735,21.982945,56,0.154126,0.299434,1,1,1850
1825,3585,22.183678,56,0.145553,0.291570,1,1,1825
1800,3435,22.240818,57,0.138704,0.204599,1,1,1800
1775,3300,22.198745,59,0.131624,0.180475,1,1,1775
1750,3175,22.322255,62,0.127086,0.241616,1,1,1750
1725,3050,22.752864,62,0.120425,0.275723,1,1,1725
1700,2925,23.669548,65,0.114734,0.294739,1,2,1699
1675,2800,24.298714,65,0.108841,0.294959,1,2,1674
