#n_nodes,m_edges,aspl,diameter,acluster,assort,n_conn,n_comp,o_largestc
2500,9900,7.224200,16,0.146318,0.154081,4,1,2500
2475,9693,7.266457,16,0.146241,0.148931,4,1,2475
2450,9495,7.285031,16,0.146241,0.149856,3,1,2450
2425,9300,7.301433,17,0.145900,0.149456,3,1,2425
2400,9097,7.307939,17,0.145209,0.156662,3,1,2400
2375,8908,7.358264,17,0.144638,0.155115,3,1,2375
2350,8720,7.402584,17,0.144881,0.143062,3,1,2350
2325,8542,7.424619,17,0.144918,0.144719,3,1,2325
2300,8372,7.435045,17,0.144367,0.145950,2,1,2300
2275,8193,7.456172,17,0.144280,0.142808,2,1,2275
2250,8021,7.487326,17,0.143819,0.141309,2,1,2250
2225,7830,7.510609,17,0.143549,0.140785,2,1,2225
2200,7648,7.535443,17,0.142283,0.146605,2,1,2200
2175,7478,7.553404,17,0.141872,0.147281,2,1,2175
2150,7296,7.600458,17,0.142047,0.132318,2,1,2150
2125,7136,7.630973,17,0.142455,0.130416,2,1,2125
2100,6946,7.666250,17,0.141704,0.120748,2,1,2100
2075,6781,7.692341,17,0.142071,0.118636,2,1,2075
2050,6617,7.723258,17,0.142135,0.123218,1,1,2050
2025,6459,7.749933,17,0.142111,0.124235,1,1,2025
2000,6298,7.800344,18,0.141725,0.129452,1,1,2000
1975,6140,7.814315,18,0.140994,0.129536,1,1,1975
1950,5980,7.886207,18,0.142153,0.138465,1,1,1950
1925,5840,7.911622,19,0.140450,0.142592,1,1,1925
1900,5673,8.013946,19,0.140426,0.129225,1,1,1900
1875,5509,8.067357,19,0.139227,0.124436,1,1,1875
1850,5346,8.117734,19,0.138947,0.124225,1,1,1850
1825,5202,8.174673,19,0.139331,0.118434,1,1,1825
1800,5066,8.203136,19,0.139482,0.113640,1,1,1800
1775,4922,8.237717,19,0.140060,0.110633,1,1,1775
1750,4786,8.260441,19,0.141341,0.116719,1,1,1750
1725,4651,8.285153,19,0.141894,0.119850,1,2,1724
1700,4499,8.341530,19,0.141393,0.122213,1,2,1699
1675,4375,8.356845,19,0.142355,0.132653,1,2,1674
1650,4253,8.395183,20,0.143759,0.137462,1,2,1649
1625,4123,8.449029,20,0.145350,0.140698,1,2,1624
1600,4001,8.505461,20,0.146454,0.140604,1,2,1599
1575,3873,8.598019,21,0.146950,0.137947,1,4,1572
1550,3729,8.740851,22,0.147437,0.131061,1,4,1547
1525,3623,8.775707,22,0.145300,0.132060,1,5,1521
1500,3508,8.861190,22,0.145106,0.136029,1,6,1495
1475,3382,8.962318,22,0.142887,0.136700,1,7,1469
1450,3268,9.049252,22,0.143169,0.134105,1,7,1444
1425,3166,9.115726,22,0.143183,0.131099,1,6,1420
1400,3064,9.145385,22,0.141610,0.137573,1,6,1395
1375,2953,9.210374,22,0.141456,0.131998,1,6,1370
