num_nodes,removed,mean_r1,std_r1,mean_r2,std_r2
2500,0.0,0.1475042,0.0016960187236912015,0.11871137413640001,0.001978120071176939
2475,0.01,0.1431707,0.0020559763860511634,0.11510487492320001,0.002183305034284308
2450,0.02,0.1394664,0.002124555074990211,0.1127064663229,0.001978138450588443
2425,0.03,0.13630930000000002,0.002204416125770173,0.1100154976752,0.0021254316631165726
2400,0.04,0.13338460000000002,0.0023081368725060987,0.10792561188809999,0.0023553056828708205
2375,0.05,0.1298946,0.0023191482248638017,0.10613199362029999,0.002524162399445942
2350,0.06,0.1274476,0.0024373282366832237,0.1040603205305,0.0028809403721810527
2325,0.07,0.12475860000000001,0.0025684310472435207,0.10242694843977,0.002813235467690402
2300,0.08,0.1221948,0.002836182990491896,0.10002075412514,0.0023477432613690763
2275,0.09,0.1194499,0.00296515997132626,0.09797777777779,0.0025992661151580617
2250,0.1,0.1165642,0.002823059994639386,0.0961170017637,0.002484885354692645
2225,0.11,0.11412910000000001,0.0028703160278965804,0.09381326912787999,0.002419609892926283
2200,0.12,0.11185910000000002,0.0029884088464153177,0.0922039170041,0.0022774478222665163
2175,0.13,0.1094287,0.003349170744793074,0.09036068851716,0.002438947007959016
2150,0.14,0.1063264,0.0037010924873609936,0.08828803437039,0.002452752371087559
2125,0.15,0.1036307,0.0036153209800637146,0.08660730438314,0.0027689131210258087
2100,0.16,0.1008014,0.004021787833511086,0.08450646971510001,0.002757084416327551
2075,0.17,0.0979614,0.004307706510171946,0.08267151720258001,0.002816566068895369
2050,0.18,0.0955079,0.004267732821221744,0.08077378121052001,0.0022057070914077584
2025,0.19,0.0920462,0.0038378005796144334,0.07846707296103,0.0025304853306316543
2000,0.2,0.0895142,0.0037381704021560522,0.07731547358776,0.002824842520034105
1975,0.21,0.0869891,0.003230573029665172,0.07557210837828,0.0031244951959207377
1950,0.22,0.0842789,0.003235723839678945,0.07329850474043001,0.0029316473299358095
1925,0.23,0.0814779,0.0032105365923955917,0.07108694718812,0.0028180153679466524
1900,0.24,0.07896600000000001,0.002931789972771661,0.06808461456461,0.002700849998930075
1875,0.25,0.075352,0.003667181145724268,0.06552058068899999,0.002664105088490477
1850,0.26,0.0730773,0.0033043627743400755,0.06340760652847001,0.002837512139900897
1825,0.27,0.0709144,0.0032886168048115406,0.06115112969297,0.0031520103080506993
1800,0.28,0.0678015,0.003590708139691172,0.05870978480959001,0.003615350968070768
1775,0.29,0.0646848,0.0038990624742080942,0.05647030741791,0.0034855123205120146
1750,0.3,0.0618789,0.0033709541165010816,0.05438578318906,0.004048951748902086
1725,0.31,0.058987,0.004088551142451862,0.051584055984529996,0.004237627327278982
1700,0.32,0.05618720000000001,0.003385104423139048,0.04982936418595,0.004818711802189941
1675,0.33,0.0541234,0.0035796552037560534,0.04761163056107,0.004593489926233419
1650,0.34,0.052234,0.00396239596428446,0.044609219830340004,0.004619449289876657
1625,0.35,0.0486199,0.004103871896690297,0.04233595133753,0.004257741077745195
1600,0.36,0.0458098,0.004521403341638276,0.0397504344748,0.00408251280524335
1575,0.37,0.0434619,0.004432495220276925,0.036995961863800005,0.004508691975694383
1550,0.38,0.0402165,0.005216030893100402,0.03364102190319,0.00402790480818456
1525,0.39,0.0379092,0.005139973687783929,0.03164646262612,0.0050353766964454354
1500,0.4,0.0349893,0.005527428677865406,0.03038240910203,0.0046641905084845794
1475,0.41,0.0340378,0.006119838610798673,0.02963441381155,0.005136435283716807
1450,0.42,0.0333845,0.006404015567508319,0.02801948145282,0.005212794104743901
1425,0.43,0.0312166,0.004548214037766178,0.025763687056419998,0.0047172333538529525
1400,0.44,0.030116999999999998,0.005454456811737636,0.02361708050348,0.005066225794702906
1375,0.45,0.029289500000000003,0.008001015827866968,0.0213678727086,0.0059718161048342355
1350,0.46,0.0293505,0.007890627129702682,0.021234202018809,0.0061853668442056675
1325,0.47,0.026083099999999998,0.00864214644698359,0.015782286089611998,0.008874518225135252
