num_nodes,removed,mean_r1,std_r1,mean_r2,std_r2
2500,0.0,0.1537491,0.0018837991620202514,0.10048683101686001,0.0010230688725003977
2475,0.01,0.15380328000000001,0.002023372557554992,0.10048994592026,0.001025053880035521
2450,0.02,0.15380396,0.002180649481232596,0.100452780285696,0.0011634347608395163
2425,0.03,0.1537339,0.0023218212135034735,0.100464540535646,0.0012136438531499308
2400,0.04,0.15376802,0.002468630430343146,0.100427629761207,0.0012042145485721555
2375,0.05,0.15377872,0.0025548219376170384,0.100513197522626,0.0012451984316385015
2350,0.06,0.15379731,0.002835940247034035,0.100589235619274,0.0012855851786458975
2325,0.07,0.15375479,0.002990644257792405,0.100627149325276,0.0014116371724777913
2300,0.08,0.15376898,0.0031940026627567115,0.100616221184126,0.0014691697463629111
2275,0.09,0.15365077,0.0034167620145010677,0.100613454706293,0.0016113139984060554
2250,0.1,0.15365745,0.0034874041614578535,0.10057999196557199,0.0017013594339195814
2225,0.11,0.15373726,0.003542394811765652,0.100570423630031,0.0017289464473341136
2200,0.12,0.15374137,0.003605468385086548,0.100490464587424,0.001765074017008456
2175,0.13,0.15382112,0.0037742329912610344,0.100550523170609,0.0018232833161528938
2150,0.14,0.15361559,0.003938183289040869,0.100586250340257,0.001810941733502315
2125,0.15,0.1534663,0.0041134654502136036,0.100598043089049,0.0019457274164261379
2100,0.16,0.15343417,0.004284737508443506,0.10068954983111199,0.0020646586633245195
2075,0.17,0.15334849,0.004612949468385584,0.100665938572368,0.0020749276902399315
2050,0.18,0.15336026,0.004888352029885001,0.100699964377345,0.0022114281864278585
2025,0.19,0.15327346,0.004875495759138113,0.100633738311237,0.0022693184087729467
2000,0.2,0.15340167,0.005092969654347153,0.10065463392065499,0.002393519066323814
1975,0.21,0.15322916,0.005043401921703083,0.100585248548545,0.0024598639509778647
1950,0.22,0.15321718,0.004987515144920176,0.100492984685774,0.0026467282740978318
1925,0.23,0.15320023,0.005258886280018014,0.100526814057533,0.0027052863503606393
1900,0.24,0.15291777,0.0053288147825731125,0.100526115608602,0.002829634141487912
1875,0.25,0.15288125,0.00544276694036882,0.10044819267708399,0.002903882542117424
1850,0.26,0.1525956,0.005622311234373423,0.100385329171761,0.0030412255160850365
1825,0.27,0.15248704,0.005949723928609351,0.100312381691448,0.003018340726341593
1800,0.28,0.15247375,0.005847644257400673,0.100276025205293,0.0030997427492586954
1775,0.29,0.1521609,0.0060314534933483726,0.100288665587509,0.0032772515013205863
1750,0.3,0.15218045,0.0060434692965952025,0.100211033691047,0.0033648791295763166
1725,0.31,0.15184129000000002,0.006135355714490662,0.100290588490515,0.0036075457846071403
1700,0.32,0.1515186,0.0064851296086049,0.100143278663091,0.0035705318823307645
1675,0.33,0.15120753,0.006443226766202404,0.1001114487308,0.00369117624169203
1650,0.34,0.15057622,0.006637760118101178,0.100086399637819,0.003746127803394859
1625,0.35,0.15036316,0.0065836147323365115,0.09984248411293599,0.0038666791212153386
1600,0.36,0.15010503,0.0065700265384747636,0.099606891338856,0.004074878281800915
1575,0.37,0.14936299,0.006752808802051985,0.099551512219634,0.004350314218781521
