num_nodes,removed,mean_r1,std_r1,mean_r2,std_r2
2500,0.0,0.1539621,0.0025634710171085514,0.10091236084376001,0.0013176548480669165
2475,0.01,0.1272433,0.002872002439259251,0.09921621681275,0.0012910376950031309
2450,0.02,0.11295630000000001,0.0023567686470155613,0.09760165435471,0.0015761496610428272
2425,0.03,0.10195119999999999,0.0014282650547663331,0.0961565515813,0.001538299045957909
2400,0.04,0.0930728,0.0017438728164634006,0.09499533683907,0.0015882552567581343
2375,0.05,0.0861581,0.0014918303038735834,0.09363451963243,0.0018261156781886904
2350,0.06,0.0799507,0.001643939107415141,0.09187313561143,0.0018372632319670337
2325,0.07,0.07424610000000001,0.0017827511479607983,0.09020644230321,0.0020201381041757894
2300,0.08,0.0693641,0.0018390322001893607,0.08866946169772,0.0021016167236750133
2275,0.09,0.0651456,0.0022164205978709574,0.08736286738766999,0.002359172469642217
2250,0.1,0.0610977,0.0023383937530801866,0.08581357549466999,0.0026164167768634975
2225,0.11,0.057438100000000006,0.0024549998167006045,0.0842871159894,0.002249824065524982
2200,0.12,0.053930500000000006,0.0028338618428646865,0.08300588789211001,0.0023192299007146907
2175,0.13,0.0510524,0.0027116799303097067,0.08122401105634,0.0028814640262910026
2150,0.14,0.0478525,0.0029131534364747165,0.079675692833,0.0034387078354689827
2125,0.15,0.044909700000000004,0.0032065703052049596,0.07756899418147,0.0038677647829858082
2100,0.16,0.0426004,0.0034989420369274183,0.07613827257121,0.003755423679935999
2075,0.17,0.040115200000000004,0.0036294264866810863,0.07423664610225,0.003884739973735123
2050,0.18,0.0381716,0.0035049415021271503,0.07249920036912,0.003826192361033582
2025,0.19,0.0354348,0.003929630992005909,0.07120249576312,0.004057576948191412
2000,0.2,0.0327611,0.003584585004649154,0.07000356250185,0.0038239831414914895
1975,0.21,0.030398500000000002,0.003295626200823684,0.06869710165578999,0.003609563515292196
1950,0.22,0.0282578,0.002979201749909977,0.06680818346771,0.00374250719248522
1925,0.23,0.027019599999999998,0.0025456825847348344,0.06443632969003,0.0037312160541492357
1900,0.24,0.0255183,0.0030551070194021024,0.06238567062639,0.004046211253941528
1875,0.25,0.0236948,0.0025815859380534972,0.0604232295117,0.003279856319338464
1850,0.26,0.0211341,0.0018025646821496675,0.05894140957245,0.0031965132417338836
1825,0.27,0.0196731,0.002259893234941273,0.0574278228794,0.0031365962032933194
1800,0.28,0.0184299,0.0026051911616787136,0.05543369237877001,0.004148020743881068
1775,0.29,0.0159423,0.0030085029887526003,0.05302817383717,0.0048524043200124205
1750,0.3,0.0143761,0.0028508388024891507,0.0506166632873,0.006024651462540184
1725,0.31,0.0138913,0.002889556100087963,0.04829845535314,0.0063422685764638
1700,0.32,0.0137901,0.0028309342961094826,0.04590665200003,0.005766914494629737
1675,0.33,0.013779,0.002699398163377245,0.0441844439131,0.00623242777574536
1650,0.34,0.013155,0.00333425827167336,0.04234277177381,0.005502012183942126
1625,0.35,0.0116745,0.002779007626633811,0.03991322274231,0.005771917188200183
1600,0.36,0.01202,0.0038159369025764097,0.03698407519347,0.005493954194529724
1575,0.37,0.0111169,0.003991809432380815,0.03499170304092,0.0053721417056566126
1550,0.38,0.0109286,0.0037727496368328258,0.032536333643030005,0.005622186841276617
1525,0.39,0.0097664,0.004652615446057076,0.03135456231626,0.0055351156135680195
1500,0.4,0.0083914,0.00535529574243,0.02920633494487,0.00496881223676102
1475,0.41,0.0076573000000000006,0.005686427037741323,0.0280621094763,0.005370246399225997
1450,0.42,0.0064997,0.0059219250070301375,0.026980285703669997,0.005590327064107125
1425,0.43,0.006754100000000001,0.007565444386595324,0.025866029595130003,0.005972489563244743
1400,0.44,0.0060352,0.00782562102327988,0.0237702935019,0.005060599938319705
1375,0.45,0.0058152,0.007997331843947844,0.020677346129580002,0.00556313780354642
1350,0.46,0.0058758,0.008087015474752653,0.017486764747209997,0.004320325568313332
1325,0.47,0.005629,0.008228969194255134,0.014599635516535,0.00463612400524555
1300,0.48,0.0041898,0.007253333115808819,0.011739563859864,0.006735524832222123
1275,0.49,0.0029793,0.005661309135016584,0.011260654908374,0.007712029412114609
1250,0.5,0.0054696,0.006093478685356082,0.010923741357676,0.007047099498225577
1225,0.51,0.0050156,0.0091643598091253,0.009989766326467,0.008397705530424592
1200,0.52,0.008777400000000001,0.019581057009262805,0.010493840732890999,0.008688722263727303
1175,0.53,0.0,0.0,0.005311017550576,0.007681899553185318
1150,0.54,0.0,0.0,0.007289815447710001,0.00988183285508647
1125,0.55,0.0,0.0,0.00388679245283,0.008198421394741947
1100,0.56,0.0,0.0,0.008730158730150001,0.01849961242013715
1075,0.57,0.0,0.0,0.0,0.0
1050,0.58,0.0,0.0,0.0,0.0
1025,0.59,0.0,0.0,0.0,0.0
1000,0.6,0.0,0.0,0.0,0.0
975,0.61,0.0,0.0,0.0,0.0
950,0.62,0.0,0.0,0.0,0.0
925,0.63,0.0,0.0,0.0,0.0
900,0.64,0.0,0.0,0.0,0.0
875,0.65,0.0,0.0,0.0,0.0
850,0.66,0.0,0.0,0.0,0.0
825,0.67,0.0,0.0,0.0,0.0
800,0.68,0.0,0.0,0.0,0.0
775,0.69,0.0,0.0,0.0,0.0
750,0.7,0.0,0.0,0.0,0.0
725,0.71,0.0,0.0,0.0,0.0
700,0.72,0.0,0.0,0.0,0.0
675,0.73,0.0,0.0,0.0,0.0
650,0.74,0.0,0.0,0.0,0.0
625,0.75,0.0,0.0,0.0,0.0
600,0.76,0.0,0.0,0.0,0.0
575,0.77,0.0,0.0,0.0,0.0
550,0.78,0.0,0.0,0.0,0.0
525,0.79,0.0,0.0,0.0,0.0
500,0.8,0.0,0.0,0.0,0.0
475,0.81,0.0,0.0,0.0,0.0
450,0.82,0.0,0.0,0.0,0.0
425,0.83,0.0,0.0,0.0,0.0
400,0.84,0.0,0.0,0.0,0.0
375,0.85,0.0,0.0,0.0,0.0
350,0.86,0.0,0.0,0.0,0.0
325,0.87,0.0,0.0,0.0,0.0
300,0.88,0.0,0.0,0.0,0.0
275,0.89,0.0,0.0,0.0,0.0
250,0.9,0.0,0.0,0.0,0.0
225,0.91,0.0,0.0,0.0,0.0
200,0.92,0.0,0.0,0.0,0.0
175,0.93,0.0,0.0,0.0,0.0
150,0.94,0.0,0.0,0.0,0.0
125,0.95,0.0,0.0,0.0,0.0
100,0.96,0.0,0.0,0.0,0.0
75,0.97,0.0,0.0,0.0,0.0
50,0.98,0.0,0.0,0.0,0.0
25,0.99,0.0,0.0,0.0,0.0
1,1.0,0.0,0.0,0.0,0.0
