#n_nodes,m_edges,aspl,diameter,acluster,assort,n_conn,n_comp,o_largestc
2500,8469,17.482402,50,0.220343,0.264653,3,1,2500
2475,8296,17.492362,50,0.220366,0.260048,3,1,2475
2450,8127,17.516985,50,0.220079,0.254430,2,1,2450
2425,7958,17.568109,50,0.220030,0.244165,2,1,2425
2400,7785,17.616587,50,0.219875,0.232963,2,1,2400
2375,7621,17.649006,50,0.220816,0.233625,2,1,2375
2350,7472,17.665590,50,0.220905,0.234194,2,1,2350
2325,7312,17.676837,50,0.220589,0.234040,2,1,2325
2300,7163,17.707311,50,0.220289,0.236643,2,1,2300
2275,6992,17.770191,50,0.220073,0.225515,2,1,2275
2250,6836,17.787954,50,0.219749,0.227792,2,1,2250
2225,6690,17.834765,50,0.219633,0.223419,2,1,2225
2200,6541,17.812836,50,0.218992,0.224591,2,1,2200
2175,6389,17.887687,50,0.218576,0.215065,2,1,2175
2150,6241,17.934935,50,0.218512,0.209120,2,1,2150
2125,6109,17.986409,50,0.219042,0.206569,1,1,2125
2100,5974,18.041466,50,0.218906,0.207927,1,1,2100
2075,5831,18.124230,50,0.218602,0.212628,1,1,2075
2050,5691,18.184596,50,0.217384,0.214195,1,1,2050
2025,5556,18.213982,50,0.218200,0.220204,1,1,2025
2000,5422,18.270780,50,0.218079,0.217182,1,1,2000
1975,5280,18.402800,51,0.215758,0.225447,1,1,1975
1950,5142,18.454505,51,0.217663,0.228834,1,1,1950
1925,5013,18.519859,51,0.216576,0.229536,1,2,1924
1900,4890,18.538127,51,0.217726,0.228571,1,2,1899
1875,4769,18.634437,51,0.218140,0.221714,1,2,1874
1850,4637,18.731956,51,0.218164,0.217761,1,2,1849
1825,4507,18.754469,51,0.217980,0.216180,1,2,1824
1800,4374,18.841651,51,0.217723,0.214377,1,2,1799
1775,4258,18.914996,51,0.216090,0.215879,1,2,1774
1750,4129,18.979216,52,0.215480,0.204672,1,2,1749
1725,4008,19.083012,53,0.212231,0.218160,1,2,1724
1700,3905,19.175080,53,0.214671,0.224121,1,3,1698
1675,3787,19.347042,53,0.213391,0.225034,1,3,1673
