num_nodes,removed,mean_r1,std_r1,mean_r2,std_r2
2500,0.0,16.1,0.31622776601683755,13.1,0.3162277660168377
2475,0.01,16.9,0.3162277660168377,13.3,0.48304589153964794
2450,0.02,17.0,0.0,14.0,0.0
2425,0.03,17.3,0.4830458915396479,14.1,0.3162277660168377
2400,0.04,17.5,0.5270462766947301,14.3,0.48304589153964794
2375,0.05,17.6,0.5163977794943223,14.7,0.48304589153964833
2350,0.06,18.1,0.7378647873726217,15.0,0.0
2325,0.07,18.3,0.6749485577105531,15.0,0.0
2300,0.08,18.9,0.31622776601683794,15.5,0.5270462766947298
2275,0.09,19.5,0.8498365855987976,15.7,0.4830458915396481
2250,0.1,19.8,0.6324555320336759,16.0,0.4714045207910317
2225,0.11,20.2,0.7888106377466154,16.1,0.31622776601683794
2200,0.12,20.7,0.6749485577105524,16.3,0.4830458915396479
2175,0.13,20.9,0.5676462121975463,17.0,0.4714045207910314
2150,0.14,21.1,0.7378647873726216,17.3,0.483045891539648
2125,0.15,21.3,0.8232726023485646,17.6,0.5163977794943223
2100,0.16,22.1,0.8755950357709129,17.8,0.4216370213557839
2075,0.17,22.6,0.6992058987801003,18.0,0.4714045207910317
2050,0.18,22.6,0.6992058987801003,18.3,0.483045891539648
2025,0.19,23.2,0.9189365834726818,19.0,0.4714045207910316
2000,0.2,23.6,0.8432740427115679,19.5,0.7071067811865477
1975,0.21,24.4,0.9660917830792966,19.8,0.6324555320336759
1950,0.22,25.1,0.5676462121975466,20.1,0.7378647873726218
1925,0.23,25.4,0.6992058987801011,20.5,0.7071067811865474
1900,0.24,25.9,0.9944289260117521,21.1,0.8755950357709131
1875,0.25,26.4,0.8432740427115677,21.6,0.5163977794943226
1850,0.26,27.2,0.7888106377466153,22.7,0.9486832980505139
1825,0.27,28.1,0.9944289260117528,22.9,0.9944289260117541
1800,0.28,29.0,1.4907119849998596,23.6,0.966091783079296
1775,0.29,30.0,1.4907119849998598,24.5,1.0801234497346435
1750,0.3,30.8,1.5491933384829666,25.5,0.9718253158075503
1725,0.31,31.6,1.2649110640673518,26.5,0.9718253158075503
1700,0.32,32.3,1.418136492412176,27.7,1.2516655570345725
1675,0.33,34.0,1.7638342073763942,29.7,1.0593499054713802
1650,0.34,35.8,1.9321835661585902,31.1,1.5951314818673865
1625,0.35,39.2,2.0976176963403046,32.0,1.4142135623730956
1600,0.36,40.1,2.1832697191750423,33.1,1.2866839377079187
1575,0.37,41.7,3.2335051500740732,34.8,1.6865480854231345
1550,0.38,43.3,3.9171985454460225,37.2,2.250925735484551
1525,0.39,44.7,5.250396810400779,41.0,3.2998316455372216
1500,0.4,47.1,4.557045826702499,43.1,3.071373199943849
1475,0.41,52.4,6.947421584060282,48.4,4.971027168615265
1450,0.42,54.5,4.249182927993989,62.1,7.015063158027241
1425,0.43,67.3,10.934654391733954,71.2,13.23967102646017
1400,0.44,60.5,14.277021164561372,79.3,14.667045449654209
1375,0.45,77.9,23.225704151507085,79.3,23.304982776698683
1350,0.46,69.7,20.875557211458784,73.6,20.051045968837748
1325,0.47,71.5,24.918756879997936,76.8,21.54478539641966
1300,0.48,62.2,17.203358845166125,70.6,13.761459870877719
1275,0.49,56.8,18.528056802829834,67.1,15.530972638927386
1250,0.5,52.3,18.83289085025923,61.1,8.006247560499238
1225,0.51,50.3,15.713051899615172,56.3,7.631076813486635
1200,0.52,48.1,10.846914563854348,50.8,7.114929530376406
1175,0.53,42.6,7.8343970908920495,44.4,6.221825384170718
1150,0.54,35.1,6.887186169498637,32.3,9.707385504518369
1125,0.55,23.3,7.674633541739958,15.6,2.9135697844549546
1100,0.56,13.0,1.5634719199411433,10.4,1.9550504398153572
1075,0.57,9.4,1.7126976771553506,10.3,1.9465068427541914
1050,0.58,9.2,1.6193277068654826,10.2,2.1499353995462798
1025,0.59,8.7,1.888562063228706,10.2,2.1499353995462798
1000,0.6,8.5,1.7159383568311668,10.1,2.1317702607092643
975,0.61,7.8,2.485513584307633,9.0,1.8856180831641267
950,0.62,7.1,1.7919573407620812,7.5,1.7159383568311668
