num_nodes,removed,mean_r1,std_r1,mean_r2,std_r2
2500,0.0,27.0,0.0,23.8,0.4020151261036854
2475,0.01,27.11,0.3144660377352209,23.85,0.3588702812826368
2450,0.02,27.19,0.3942772444036623,23.85,0.35887028128263687
2425,0.03,27.23,0.4229525846816504,23.89,0.3732196796699355
2400,0.04,27.33,0.47258156262526035,23.95,0.35887028128263754
2375,0.05,27.43,0.4975698519562435,23.97,0.36111499609409803
2350,0.06,27.48,0.502116731568679,23.99,0.38911970062455187
2325,0.07,27.48,0.5021167315686788,24.02,0.375513116961447
2300,0.08,27.59,0.5143398239932951,24.05,0.3588702812826365
2275,0.09,27.68,0.5101000100000201,24.09,0.3785938897200181
2250,0.1,27.79,0.4776838056516238,24.18,0.41145221993924047
2225,0.11,27.88,0.45571566538442315,24.28,0.4731156136066362
2200,0.12,27.89,0.4902071300001969,24.37,0.5056249258655723
2175,0.13,27.96,0.4696871944241829,24.5,0.5222329678670935
2150,0.14,28.07,0.5366374921488416,24.67,0.513553671720273
2125,0.15,28.15,0.5751591786697666,24.74,0.4845074558223789
2100,0.16,28.23,0.6171783299088611,24.85,0.479372485441102
2075,0.17,28.25,0.6092717958449425,24.96,0.49072199951508233
2050,0.18,28.36,0.6279677016721753,25.07,0.5174724898753332
2025,0.19,28.52,0.627323962188082,25.15,0.5388914922357194
2000,0.2,28.56,0.6247423711443232,25.22,0.5427204202399746
1975,0.21,28.68,0.6175873552900362,25.38,0.564613034553648
1950,0.22,28.77,0.6171783299088612,25.51,0.5411361037930129
1925,0.23,28.93,0.6396811074214389,25.63,0.5800557270337449
1900,0.24,29.08,0.6618004215621186,25.64,0.5599422769673255
1875,0.25,29.19,0.6918720031095841,25.7,0.5595813731096785
1850,0.26,29.32,0.6945676658355484,25.77,0.5659532050470518
1825,0.27,29.46,0.7023769168568498,25.89,0.5842201051942076
1800,0.28,29.55,0.7436600722307896,26.13,0.6614187383758848
1775,0.29,29.67,0.7920692756152942,26.21,0.6711214796175426
1750,0.3,29.78,0.835814488140675,26.37,0.6912877750103701
1725,0.31,29.93,0.7818005635787946,26.58,0.7545150292028185
1700,0.32,30.09,0.739847104051734,26.73,0.7501514998500457
1675,0.33,30.27,0.7634980634744882,26.84,0.7748574323087056
1650,0.34,30.45,0.8333333333333333,27.07,0.8675403521602104
1625,0.35,30.67,0.9217352980091185,27.17,0.8047209190618551
1600,0.36,30.92,0.9500664516897033,27.35,0.8211226608993477
1575,0.37,31.15,0.9679197729505729,27.5,0.858704685776046
1550,0.38,31.34,1.0561986345169907,27.76,0.9547330263037681
1525,0.39,31.54,1.131906410094104,28.0,1.015038437845104
1500,0.4,31.87,1.177696776326443,28.16,1.0122482228418406
1475,0.41,32.05,1.0952145677879517,28.37,1.0313764461812056
1450,0.42,32.28,1.1108282468227901,28.56,1.0666666666666664
1425,0.43,32.59,1.0645338525534649,28.85,1.1135075167680681
1400,0.44,32.89,1.1361373512071862,29.02,1.0728984626287383
1375,0.45,33.3,1.298795090408293,29.38,1.1080969216989953
1350,0.46,33.61,1.213518134444748,29.57,1.1304330090185735
1325,0.47,34.02,1.3997113699587904,29.86,1.082645469265545
1300,0.48,34.25,1.3209653647804287,30.19,1.2366049972371616
1275,0.49,34.69,1.412033421643546,30.54,1.3440478586957558
1250,0.5,35.0,1.5634719199411442,30.89,1.2940813207238815
1225,0.51,35.53,1.7721470171814335,31.25,1.4864709750264078
1200,0.52,36.02,1.797753929746558,31.66,1.6094418381237112
1175,0.53,36.57,1.9809955664623375,32.08,1.6918103387266024
1150,0.54,37.38,2.0039355218563237,32.52,1.7084460421060643
1125,0.55,37.93,2.128474580633755,33.19,1.8295829408293405
1100,0.56,38.61,2.3089417751888237,33.73,2.1735554822326093
1075,0.57,39.43,2.4669737728560457,34.46,2.2402200469118783
1050,0.58,40.75,3.2235716435987816,34.7,2.2133661917969865
1025,0.59,41.98,3.4988598431517937,35.45,2.1990585680828483
1000,0.6,43.66,4.463590075671865,36.15,2.471555352118552
975,0.61,44.54,4.949073987457991,36.81,2.4024188147815027
950,0.62,46.13,5.823420148179438,38.1,3.3257489473208977
925,0.63,47.16,5.729103443177326,39.25,3.788272706790009
900,0.64,49.08,7.317724435170464,40.42,4.087873172042777
875,0.65,49.71,7.176413386289079,42.09,5.224447194187007
850,0.66,51.4,8.437530396503423,43.43,5.678694899145027
825,0.67,52.62,9.08298442476954,45.0,6.3277487339814655
800,0.68,51.15,9.999368666939617,47.89,8.625654710914366
775,0.69,48.62,10.08927823749228,50.49,9.136998822083076
750,0.7,46.27,11.079013740155098,52.05,10.372238588334408
725,0.71,44.67,10.47079150530058,51.41,10.559207767956298
700,0.72,40.48,9.626856373519013,50.13,10.787811116573588
675,0.73,37.13,9.162566576163375,47.95,11.22530960631268
650,0.74,34.35,8.730967757344999,44.93,10.5354188575989
625,0.75,32.55,9.575194172148334,40.95,9.378004569041842
600,0.76,29.24,8.924056694059484,37.98,9.72758236078516
575,0.77,25.64,8.261533107900089,33.42,8.666876454337368
550,0.78,23.69,8.326293996561239,29.08,8.96984848356882
525,0.79,20.69,7.0276438283238125,24.92,8.269061236765255
500,0.8,18.44,6.42017023595059,22.12,7.032794751747135
475,0.81,16.47,5.105859181352144,19.84,6.2920825670284275
450,0.82,14.13,4.059295356078292,17.92,6.083061430204068
425,0.83,13.07,3.8461708624332207,15.49,4.349608132819658
400,0.84,12.2,3.9568378355153317,13.89,4.109351247674951
375,0.85,10.64,3.4097898273451794,12.16,3.767806210033053
350,0.86,9.55,2.6831874607442066,10.8,3.561863092100634
325,0.87,8.39,2.5222044230226763,9.47,3.076318802357352
300,0.88,7.59,2.3829995528087853,8.26,2.410498921490124
275,0.89,6.75,2.2309802166923687,7.2,2.4287836253956208
250,0.9,6.11,2.0095479163938417,6.15,2.185235118986633
225,0.91,5.4,1.7407765595569784,5.39,1.7689522094143526
200,0.92,4.64,1.4669421228934674,4.74,1.4468356276140466
175,0.93,4.0,1.3483997249264839,4.21,1.3126809639555663
150,0.94,3.41,1.0926291154085106,3.7,1.184922108849524
125,0.95,2.99,0.8818598344843513,3.1,0.9692233691951201
100,0.96,2.4,0.8645662192537641,2.52,0.771722460186015
75,0.97,1.84,0.7748574323087059,1.89,0.680092091209163
50,0.98,1.34,0.5724305789148304,1.3,0.6435381994422819
25,0.99,0.75,0.5573204290227128,0.68,0.5482755334738735
1,1.0,0.0,0.0,0.0,0.0
