num_nodes,removed,mean_r1,std_r1,mean_r2,std_r2
2500,0.0,16.1,0.3015113445777637,13.1,0.30151134457776363
2475,0.01,16.12,0.32659863237109044,13.14,0.34873508801977743
2450,0.02,16.18,0.38612291966536966,13.2,0.40201512610368406
2425,0.03,16.24,0.4292346959909281,13.25,0.43519413988924527
2400,0.04,16.31,0.4860685407045247,13.34,0.4760952285695234
2375,0.05,16.36,0.502920762078175,13.4,0.49236596391733145
2350,0.06,16.41,0.5143398239932958,13.5,0.5222329678670937
2325,0.07,16.48,0.5218459852516181,13.57,0.5174724898753342
2300,0.08,16.53,0.5213618530523514,13.64,0.502920762078175
2275,0.09,16.63,0.5441145155760926,13.7,0.4819992036541479
2250,0.1,16.75,0.5198095999517706,13.78,0.48367281703584925
2225,0.11,16.8,0.49236596391733095,13.87,0.41814887880811624
2200,0.12,16.87,0.4416452253228889,13.91,0.3785938897200183
2175,0.13,16.95,0.4351941398892443,14.0,0.3481553119113957
2150,0.14,17.04,0.3999999999999997,14.04,0.3458264877015059
2125,0.15,17.11,0.34509550720185966,14.1,0.3333333333333333
2100,0.16,17.13,0.3666666666666668,14.17,0.40339468604243256
2075,0.17,17.21,0.4333333333333336,14.21,0.40936018074033226
2050,0.18,17.27,0.48938221207451915,14.27,0.4682872294787992
2025,0.19,17.37,0.5056249258655727,14.31,0.4860685407045248
2000,0.2,17.44,0.518739731552258,14.41,0.514339823993296
1975,0.21,17.57,0.5551412596644372,14.5,0.5412294272573256
1950,0.22,17.78,0.561023595535406,14.62,0.5822283907453312
1925,0.23,17.9,0.5595813731096784,14.73,0.5835281060112285
1900,0.24,17.95,0.5924610544247623,14.88,0.5555959581268286
1875,0.25,18.08,0.5976384502119296,15.01,0.6275654418770872
1850,0.26,18.31,0.6307763374436199,15.05,0.625630994607957
1825,0.27,18.37,0.6614187383758864,15.14,0.6198729097503973
1800,0.28,18.46,0.6263571124552132,15.28,0.6828342597311781
1775,0.29,18.58,0.654124443725189,15.35,0.7017294652672371
1750,0.3,18.78,0.6602723649825095,15.49,0.6589707309451794
1725,0.31,18.9,0.7453559924999296,15.61,0.70917507917953
1700,0.32,19.08,0.7743358183604574,15.75,0.796139676086039
1675,0.33,19.21,0.8562898593538999,15.89,0.8027100562117279
1650,0.34,19.33,0.9540450828980874,16.07,0.890522488784142
1625,0.35,19.53,0.9791255632894429,16.15,0.8804842561071299
1600,0.36,19.8,0.9949366763261817,16.34,0.9235417115264989
1575,0.37,19.95,1.0480862791225012,16.55,0.914253020699733
1550,0.38,20.18,1.0672346972385682,16.77,0.9832434473555755
1525,0.39,20.34,1.0465913889161973,16.93,0.9975221827360556
1500,0.4,20.6,1.1720654306553768,17.08,1.0316212600767898
1475,0.41,20.9,1.1415035273840812,17.29,1.148516830129585
1450,0.42,21.17,1.1375589672805553,17.52,1.1761948577656436
1425,0.43,21.35,1.2091820425896216,17.63,1.169088395617576
1400,0.44,21.62,1.24543611281796,17.87,1.1947274741018286
1375,0.45,21.86,1.2714423528283365,18.06,1.3243637694906158
1350,0.46,22.13,1.3077469251357556,18.21,1.2656694639277632
1325,0.47,22.31,1.260871912526399,18.53,1.3291981329988682
