num_nodes,removed,mean_r1,std_r1,mean_r2,std_r2
2500,0.0,10.2,0.40201512610368534,8.2,0.4020151261036852
2475,0.01,10.23,0.4229525846816506,8.36,0.4824181513244217
2450,0.02,10.32,0.46882617226215073,8.47,0.5016135580465919
2425,0.03,10.4,0.4923659639173314,8.6,0.49236596391733095
2400,0.04,10.48,0.5218459852516186,8.78,0.612661028100805
2375,0.05,10.61,0.5485518124198397,8.89,0.5485518124198393
2350,0.06,10.69,0.5259911279353164,8.95,0.49999999999999983
2325,0.07,10.82,0.4579268169663901,9.1,0.7035264706814481
2300,0.08,10.94,0.4221158824088691,9.14,0.6819461159435586
2275,0.09,10.98,0.42592738983791795,9.19,0.6465916857498308
2250,0.1,11.0,0.4264014327112206,9.2,0.6513389472789296
2225,0.11,11.08,0.44221663871405364,9.22,0.644792661060574
2200,0.12,11.21,0.4333333333333332,9.34,0.9344149576774295
2175,0.13,11.22,0.43992653197477577,9.4,0.9211323729436764
2150,0.14,11.28,0.45126085985421305,9.43,0.9347932305266137
2125,0.15,11.36,0.4824181513244218,9.45,0.9360890055238471
2100,0.16,11.42,0.516006420757171,9.49,0.9373829893308647
2075,0.17,11.57,0.5551412596644374,9.65,1.2091820425896227
2050,0.18,11.66,0.5359782899266791,9.81,1.481842969365711
2025,0.19,11.73,0.5096047190685834,9.87,1.467871406032036
2000,0.2,11.84,0.5635386034476763,10.1,1.7203476275439102
1975,0.21,11.93,0.5551412596644372,10.19,1.6918998943570072
1950,0.22,12.04,0.5302943722236936,10.4,1.9488406291895184
1925,0.23,12.22,0.595945899517326,10.57,2.207677146649479
1900,0.24,12.3,0.5595813731096783,10.76,2.470512971719506
1875,0.25,12.39,0.6012613005301037,10.87,2.427348389090491
1850,0.26,12.47,0.6105966613307697,11.03,2.7097094406089477
1825,0.27,12.58,0.6384957068585256,11.1,2.691175253012008
1800,0.28,12.68,0.7089613971340488,11.28,2.6364959911046912
1775,0.29,12.83,0.6824643402827549,11.37,2.611764371323173
1750,0.3,12.92,0.7061061241667991,11.57,2.878885165820235
1725,0.31,13.01,0.7316095442601368,11.78,3.1449173360368383
1700,0.32,13.19,0.7204796382208933,11.96,3.4139346061325617
1675,0.33,13.42,0.7677857445244404,12.1,3.37099931231621
1650,0.34,13.53,0.7447459060958073,12.66,4.508622491147021
1625,0.35,13.65,0.7436600722307893,12.89,4.771326393735346
1600,0.36,13.75,0.8087276451565163,13.04,4.730985333122711
1575,0.37,14.01,0.7976607212735414,13.11,4.698796321260037
1550,0.38,14.26,0.8241310085125544,13.31,4.65082810047867
1525,0.39,14.52,0.9263810329350542,13.85,5.474227956266684
1500,0.4,14.76,0.9756634624291265,14.66,7.190369541366712
1475,0.41,14.95,0.8918825850158447,15.56,9.55401443997192
1450,0.42,15.09,1.0159833769418785,15.76,9.819708074411714
1425,0.43,15.4,0.953462589245592,16.43,11.27010437064593
1400,0.44,15.59,0.9857059204530335,17.21,13.016923716082195
1375,0.45,15.83,1.06415423808029,17.6,13.563915289465575
1350,0.46,16.05,1.0286305498481019,17.91,13.795105997959917
1325,0.47,16.43,1.046929131345865,18.52,14.928435343939494
