num_nodes,removed,mean_r1,std_r1,mean_r2,std_r2
2500,0.0,50.0,0.0,49.0,0.0
2475,0.01,50.0,0.0,49.04,0.19694638556693306
2450,0.02,50.0,0.0,49.06,0.2386832565759423
2425,0.03,50.0,0.0,49.11,0.3144660377352196
2400,0.04,50.0,0.0,49.15,0.3588702812826368
2375,0.05,49.99,0.09999999999999981,49.27,0.4461960433384733
2350,0.06,49.99,0.09999999999999981,49.42,0.49604496374885765
2325,0.07,49.99,0.09999999999999981,49.55,0.4999999999999999
2300,0.08,49.97,0.17144660799776532,49.63,0.48523658709390743
2275,0.09,49.97,0.22270150335361366,49.75,0.47937248544110544
2250,0.1,49.98,0.24536099975754144,49.77,0.4682872294787986
2225,0.11,49.99,0.2657180095628845,49.82,0.4794778304562068
2200,0.12,50.0,0.2842676218074805,49.86,0.4499158170416343
2175,0.13,50.03,0.3319668962442187,49.98,0.4015122927285306
2150,0.14,50.09,0.40439504637835755,50.07,0.40837198332852964
2125,0.15,50.13,0.4416452253228884,50.16,0.443129367525598
2100,0.16,50.17,0.4507009131689365,50.25,0.4793724854411023
2075,0.17,50.28,0.47311561360663656,50.37,0.5623723199648292
2050,0.18,50.37,0.4852365870939099,50.51,0.5772627852480388
2025,0.19,50.51,0.5024183937956915,50.58,0.6224746962525848
2000,0.2,50.61,0.5485518124198405,50.69,0.614554121031473
1975,0.21,50.71,0.5910955416799717,50.87,0.613896316057272
1950,0.22,50.84,0.6311765508824282,50.97,0.5938234271450246
1925,0.23,51.02,0.7103847300206164,51.12,0.7146377199022383
1900,0.24,51.21,0.7148497051899096,51.29,0.807727826946825
1875,0.25,51.27,0.7086051171994253,51.5,0.8102873913406635
1850,0.26,51.4,0.6816498108607275,51.66,0.901401826337873
1825,0.27,51.55,0.7299508769967217,51.81,0.981598366713878
1800,0.28,51.72,0.7118052168020876,52.01,1.0100005000498824
1775,0.29,51.87,0.7869516689688963,52.18,1.0188129357147948
1750,0.3,52.02,0.7651500150000271,52.37,1.031376446181206
1725,0.31,52.21,0.7288430017583511,52.67,1.1106008929558553
1700,0.32,52.44,0.7563869460277673,52.81,1.0702119114238713
1675,0.33,52.56,0.8565847148632612,53.02,1.100780255871793
1650,0.34,52.79,0.9022418766829663,53.3,1.114640858045427
1625,0.35,53.11,1.0434499886376347,53.56,1.1661903789690617
1600,0.36,53.41,1.1555312740261623,53.84,1.2286150534219207
1575,0.37,53.71,1.5061825449081054,54.23,1.2541245085031558
1550,0.38,53.98,1.6390438207884028,54.44,1.2416997148337359
1525,0.39,54.29,1.5782294132375305,54.78,1.5214294182601698
1500,0.4,54.72,1.6334879333141183,55.19,1.643444276788565
1475,0.41,55.25,1.7429511719720638,55.54,1.5726192524356655
1450,0.42,55.75,1.9866981897031308,55.96,1.7169387839637114
1425,0.43,56.22,2.1205107065435103,56.62,2.1498414317847208
1400,0.44,56.84,2.4192828054878768,56.83,2.1791250213298605
1375,0.45,57.41,2.5149853906437536,57.35,2.1479377001292113
1350,0.46,57.82,2.5121120736756692,58.17,2.261022384281549
1325,0.47,58.68,3.3147359996649426,58.84,2.4565723019580514
1300,0.48,59.52,3.9170180371081145,60.21,3.3160003899062778
1275,0.49,60.24,4.351059316042149,61.51,4.1766426031375286
1250,0.5,61.31,5.1280472586422885,63.42,5.758051017067452
1225,0.51,63.04,5.808249097254487,65.02,6.680258871170982
1200,0.52,64.75,6.72606117946447,66.89,7.359313483572702
1175,0.53,66.94,8.661793501733152,68.75,8.367052991201607
1150,0.54,68.76,10.10862218228787,71.01,8.240691105665222
1125,0.55,72.05,11.858062082972765,72.87,9.173584166760907
1100,0.56,73.25,11.959844429919595,76.21,11.689842780911315
1075,0.57,75.47,12.474989119648702,78.31,14.132629342100929
1050,0.58,74.11,12.196948616582576,76.71,14.970877453147885
1025,0.59,73.46,16.109110290249873,76.13,16.32909963682918
1000,0.6,71.06,16.268467361833146,73.56,16.87106183003095
975,0.61,66.58,17.120594250047148,69.9,17.03146227047775
950,0.62,61.03,15.461555451172982,66.06,18.90370066917848
925,0.63,57.08,15.255189545882676,60.85,19.2019438199534
900,0.64,51.68,15.161674169970926,52.39,13.822756087647132
875,0.65,46.58,13.267397573896636,49.28,15.501762688954006
850,0.66,42.25,12.732187002184103,44.51,14.566111909552813
825,0.67,38.43,10.338957413784062,40.23,13.567530312768008
800,0.68,35.24,10.52089791459327,36.21,11.300572078126367
775,0.69,32.31,9.512028535947884,33.03,9.582660055400783
750,0.7,28.99,8.132109942764677,29.82,8.579256166104164
725,0.71,25.95,7.9103244132736,26.48,7.7309296159823315
700,0.72,23.47,6.906964718033647,23.95,6.949129732592709
675,0.73,21.22,6.2013032191759185,21.57,6.668567910713512
650,0.74,19.18,5.926110687355399,20.03,6.331666447310691
