#n_nodes  m_edges  aspl  diameter  acluster  assort    n_conn  n_comp  o_largestc
2500  9900   9.23651412565  24  0.132031256229    0.050004106876  4   1  2500
2475  9555   9.38956713456  24  0.128950492829   0.0345950720686  4   1  2475
2450  9254   9.50268214432  24  0.127450304797   0.0375880297293  4   1  2450
2425  8958   9.59385798374  24  0.124870561283   0.0267034964087  3   1  2425
2400  8683   9.71685216062  24  0.123358134921   0.0288314734647  3   1  2400
2375  8408   9.83582139848  25  0.121147535505   0.0149864583481  3   1  2375
2350  8143   9.87535556099  25  0.117430935495   0.0472777118073  3   1  2350
2325  7893   9.95081080081  25  0.115928315412   0.0647971505842  3   1  2325
2300  7643   10.1073109291  25  0.113573498965   0.0771411284701  2   1  2300
2275  7393   10.2734614901  25  0.111402755974    0.029256164081  2   1  2275
2250  7148   10.3726448298  25  0.109411640212   0.0249708258219  2   1  2250
2225  6923    10.467878102  26  0.106312823257   0.0479051144928  2   1  2225
2200  6698   10.6322638389  26  0.104045093795   0.0792494876398  2   1  2200
2175  6473   10.7972172699  26  0.101621966794   0.0606456664615  2   1  2175
2150  6248   10.8953191858  27  0.100087486157    0.027661579509  2   1  2150
2125  6032   10.9347938407  27 0.0973176470588    0.022530652672  1   1  2125
2100  5832   11.0353751219  28 0.0947585034014   0.0513410623625  1   1  2100
2075  5632   11.2083619338  28  0.091223178428   0.0809690448129  1   1  2075
2050  5432   11.4302562821  28 0.0890766550523   0.0966840530783  1   1  2050
2025  5232   11.7882076807  29 0.0881352145797   0.0620943912377  1   1  2025
2000  5032   11.9404462231  30 0.0853428571429   0.0261477039261  1   1  2000
1975  4849   11.9610593411  31 0.0831995177818   0.0272735630974  1   1  1975
1950  4674   12.0699640841  31 0.0808815628816   0.0491883876656  1   1  1950
1925  4499    12.492029592  31 0.0782486085343   0.0775198498074  1   1  1925
1900  4324   12.7581800859  32 0.0753303743825   0.0940053549485  1   2  1899
1875  4149   12.9605572874  32 0.0759262082635   0.0752253959896  1   2  1874
1850  3974   13.0959363784  33 0.0712560199851   0.0308511751358  1   2  1849
1825  3812   13.1780117119  34 0.0682748538012 -0.00103178103898  1   2  1824
1800  3662   13.4221069227  35 0.0675009269559   0.0437536130754  1   3  1798
1775  3512   13.6860588131  35 0.0657449209932   0.0768577353232  1   4  1772
1750  3362   14.1746917799  35 0.0619675262655   0.0885941965258  1   6  1745
1725  3212   14.8754800819  36 0.0594447680062    0.100178588525  1   9  1717
1700  3062   15.2741449196  36 0.0579881656805    0.102263837853  1  11  1690
1675  2912   15.7370607163  37 0.0559895833333   0.0606926848183  1  12  1664
1650  2769   15.8464631318  40 0.0534717980045  -0.0204100385383  1  14  1637
1625  2644   16.1384253376  42 0.0505489952351   0.0365318989219  1  17  1609
1600  2519   16.6250727507  43 0.0470886075949   0.0808653829462  1  20  1580
1575  2394   17.6016462608  43 0.0455326460481    0.104637712673  1  23  1552
1550  2269   18.7795720609  46 0.0414746543779    0.112475545476  1  27  1519
1525  2144   19.9809598905  50 0.0362270076267    0.138009518227  1  35  1486
1500  2019   20.4306955931  50 0.0332417582418    0.082484483847  1  40  1456
1475  1894   20.6757343569  50 0.0299438990182  -0.0381376150009  1  45  1426
1450  1793   20.8711260894  57  0.025893508388  -0.0146146437751  1  59  1371
1425  1693   21.6717596591  63 0.0281784188034  -0.0100368092549  1  78  1248
1400  1593   18.5569583832  51 0.0320512820513  -0.0304295107961  1 102   962
1375  1493   20.6058532287  60 0.0273159144893   0.0245296175279  1 118   842
1350  1393   19.8493349917  65  0.023470464135   0.0709603592174  1 148   632
1325  1293   19.4754500102  57 0.0187224669604    0.122500689239  1 172   454
1300  1193   20.4520571091  48  0.021847690387   0.0781736203721  1 189   267
1275  1105    17.697080292  41 0.00729927007299   -0.182106934886  1 220   137
1250  1030    17.697080292  41 0.00729927007299   -0.182106934886  1 266   137
1225   955    17.697080292  41 0.00729927007299   -0.182106934886  1 306   137
1200   880    17.697080292  41 0.00729927007299   -0.182106934886  1 349   137
1175   805    17.697080292  41 0.00729927007299   -0.182106934886  1 392   137
1150   730   17.0988626422  41 0.00787401574803   -0.209296695315  1 437   127
1125   655    11.000452284  27             0.0   -0.289631533847  1 478    67
1100   580   4.19047619048  11             0.0   0.0740740740741  1 522    15
1075   525   4.66666666667  12             0.0  -0.0909090909091  1 550    13
1050   475   4.66666666667  12             0.0  -0.0909090909091  1 575    13
1025   425             4.0  10             0.0   -0.111111111111  1 600    11
1000   375             4.0  10             0.0   -0.111111111111  1 625    11
 975   325             4.0  10             0.0   -0.111111111111  1 650    11
 950   275             4.0  10             0.0   -0.111111111111  1 675    11
 925   225             4.0  10             0.0   -0.111111111111  1 700    11
 900   175   1.33333333333   2             0.0              -1.0  1 725     3
 875   149             1.0   1             0.0                na  1 726     2
 850   124             1.0   1             0.0                na  1 726     2
 825    99             1.0   1             0.0                na  1 726     2
 800    74             1.0   1             0.0                na  1 726     2
 775    49             1.0   1             0.0                na  1 726     2
 750    24             1.0   1             0.0                na  1 726     2
 725     0               0   0             0.0                na  0 725     1
 700     0               0   0             0.0                na  0 700     1
 675     0               0   0             0.0                na  0 675     1
 650     0               0   0             0.0                na  0 650     1
 625     0               0   0             0.0                na  0 625     1
 600     0               0   0             0.0                na  0 600     1
 575     0               0   0             0.0                na  0 575     1
