#n_nodes  m_edges  aspl  diameter  acluster  assort    n_conn  n_comp  o_largestc
2500  9900   4.44883041216   7  0.101075160663   0.0161715213078  4   1  2500
2475  9497   4.53441153655   7 0.0998286943135   0.0262922058123  4   1  2475
2450  9153   4.59845401288   7 0.0979864058844   0.0492485798153  4   1  2450
2425  8831   4.66580075533   8  0.096831258089   0.0496450802864  3   1  2425
2400  8531   4.72634604696   8 0.0954408670034   0.0515623794034  3   1  2400
2375  8249   4.78953256773   8  0.094116108453   0.0561974421143  3   1  2375
2350  7974   4.85181453403   8 0.0923131620153   0.0577607315512  3   1  2350
2325  7702   4.91153702367   8 0.0910138248848   0.0546321839592  2   1  2325
2300  7452   4.97274504983   8  0.089751552795   0.0684197777415  2   1  2300
2275  7202    5.0360613529   8 0.0878199895343   0.0661637587344  2   1  2275
2250  6960    5.0985370288   8 0.0865675485009   0.0572855940514  2   1  2250
2225  6735   5.16211947296   8 0.0855377207063   0.0789282538221  2   1  2225
2200  6510    5.2271764025   9 0.0832694805195   0.0830096883858  2   1  2200
2175  6285    5.3079448868   9 0.0822926473271   0.0678491552105  2   1  2175
2150  6068   5.37838172433   9 0.0803111849391   0.0599389880483  2   1  2150
2125  5868   5.44911000332   9 0.0788683473389   0.0726109955906  1   1  2125
2100  5668   5.53018852515   9  0.077858276644   0.0824652521202  1   1  2100
2075  5468   5.62260227022   9 0.0764853700516   0.0804453724532  1   1  2075
2050  5268   5.71954766751  10 0.0743925667828   0.0797995470209  1   1  2050
2025  5068   5.81912262724  10 0.0729994121105   0.0551340588673  1   1  2025
2000  4891    5.9101905953  10 0.0716904761905   0.0683784097537  1   1  2000
1975  4716   6.01110384364  11 0.0709608197709   0.0712093009234  1   1  1975
1950  4541   6.11950112484  11 0.0692844932845   0.0712406661212  1   1  1950
1925  4366   6.25209223209  11 0.0682399505257    0.075165730975  1   1  1925
1900  4191   6.37210055154  12 0.0655714285714    0.069394332509  1   1  1900
1875  4016    6.4958411953  12 0.0636444444444   0.0265251167042  1   1  1875
1850  3866    6.6220922924  13 0.0627027027027    0.046529205687  1   1  1850
