#n_nodes  m_edges  aspl  diameter  acluster  assort    n_conn  n_comp  o_largestc
2500  9900   5.92638047219  13  0.118381469652   0.0768978862036  4   1  2500
2475  9468   6.11411381397  13  0.114904650905   0.0812428165338  4   1  2475
2450  9101   6.27831834735  14  0.113014602178   0.0734376334855  4   1  2450
2425  8758   6.39095981763  14  0.109900532457    0.090173321132  3   1  2425
2400  8434   6.54771467278  14  0.108810636123   0.0812271289177  3   1  2400
2375  8134   6.66144034053  14  0.106600197463   0.0698386302669  3   1  2375
2350  7842   6.77005190076  15  0.104257314789   0.0757675168604  3   1  2350
2325  7567   6.91355356912  15  0.102143462272    0.057401390552  3   1  2325
2300  7298   7.01983357603  15 0.0993033126294   0.0647192287052  2   1  2300
2275  7048    7.1763174732  16 0.0971302982732   0.0706093280411  2   1  2275
2250  6798   7.37307959093  17 0.0952571428571   0.0606241948166  2   1  2250
2225  6555   7.46852922157  17 0.0926745140004   0.0729093077072  2   1  2225
2200  6330   7.61560296002  17 0.0911172438672   0.0734260211578  2   1  2200
2175  6105   7.84057524136  18 0.0894829410691   0.0676562557935  2   1  2175
2150  5880   7.94406744078  18 0.0878767072721   0.0659261532291  2   1  2150
2125  5676   8.00156552565  18 0.0852918767507   0.0857622045867  2   1  2125
2100  5476   8.13949681254  18 0.0836077097506   0.0959080181683  2   1  2100
2075  5276   8.35927176401  18 0.0813275960987   0.0981069455698  1   1  2075
2050  5076   8.51723077289  18 0.0793879210221   0.0770811608416  1   1  2050
2025  4887   8.58327868053  19 0.0767242798354   0.0634677343061  1   1  2025
2000  4712   8.71445022511  19 0.0755452380952   0.0833198440788  1   1  2000
1975  4537   8.93906557398  19 0.0736250753466   0.0980516943288  1   1  1975
1950  4362   9.13860309692  19 0.0716947496947    0.107800413372  1   1  1950
1925  4187   9.30322056322  20  0.069830550402   0.0810530971867  1   1  1925
1900  4026   9.40655913084  21 0.0676666666667   0.0660616613277  1   1  1900
1875  3876   9.56913838492  21 0.0656888888889   0.0868067878557  1   1  1875
1850  3726   9.81438837888  23 0.0641247521183     0.11328993042  1   2  1849
1825  3576   10.2069784008  23 0.0614189065643    0.136314766933  1   3  1823
1800  3426   10.8776487167  24  0.059265442404    0.149778931454  1   4  1797
1775  3276   11.2666403672  25  0.056057185854    0.131378038734  1   4  1772
1750  3126   11.5237399279  26 0.0545506582713   0.0692210075801  1   4  1747
1725  2986    11.626930665  26 0.0508812705791 -0.000122679776094  1   5  1721
1700  2861   11.6852807171  27 0.0513396375099   0.0340332033401  1   9  1692
1675  2736   12.3694486804  30 0.0492797118848   0.0804347631289  1  10  1666
1650  2611   13.2256604084  33 0.0442542787286    0.113655211451  1  15  1636
1625  2486   13.7847045073  33 0.0420551066915    0.125765244713  1  16  1609
1600  2361   14.5867476921  33 0.0383090870757    0.126314196045  1  19  1581
1575  2236   15.2613882005  35  0.035376344086    0.122947169083  1  23  1550
1550  2111   15.4176726378  37 0.0313157894737  0.00394706808107  1  27  1520
1525  1998   15.6576194623  39 0.0291076646437  -0.0235097270131  1  35  1483
1500  1898   15.9708673052  44 0.0266761095373   0.0179348669963  1  58  1412
1475  1798   16.7402603956  53 0.0239918325676   0.0649269190456  1  78  1306
1450  1698   18.4139795662  57 0.0211248285322   0.0737872791139  1  94  1215
1425  1598   20.0226391674  58 0.0180935569285   0.0987588785478  1 111  1133
1400  1498    23.076325536  67 0.0142370783039   0.0844668594498  1 124  1077
1375  1398   28.8123013272  79 0.0121595330739   0.0768378213805  1 136  1028
1350  1298   36.4284942922  87 0.00853361198189   0.0203549527247  1 154   957
1325  1201   37.5175909494  97 0.00226449275362   -0.104308356497  1 181   736
1300  1126   35.2050761129  97 0.00282485875706   -0.117948545598  1 221   590
1275  1051   34.9867168807  97 0.00288350634371   -0.119823224161  1 265   578
1250   976   25.2674587824  63             0.0   -0.142717815345  1 308   330
1225   901   21.1685354494  52             0.0   -0.181230873852  1 351   187
1200   826   18.7641091303  47             0.0   -0.207352333746  1 396   143
1175   751   15.9651485149  40             0.0   -0.200254022015  1 438   101
1150   676   12.9135367762  35             0.0   -0.220437956204  1 484    72
1125   601   7.70443349754  20             0.0  -0.0943396226415  1 529    29
1100   536   4.66666666667  12             0.0  -0.0909090909091  1 565    13
1075   486   4.66666666667  12             0.0  -0.0909090909091  1 590    13
1050   436   4.66666666667  12             0.0  -0.0909090909091  1 615    13
1025   386   4.66666666667  12             0.0  -0.0909090909091  1 640    13
1000   336   4.66666666667  12             0.0  -0.0909090909091  1 664    13
 975   286   4.66666666667  12             0.0  -0.0909090909091  1 689    13
 950   236             4.0  10             0.0   -0.111111111111  1 714    11
 925   186   1.33333333333   2             0.0              -1.0  1 739     3
 900   159             1.0   1             0.0                na  1 741     2
 875   134             1.0   1             0.0                na  1 741     2
 850   109             1.0   1             0.0                na  1 741     2
 825    84             1.0   1             0.0                na  1 741     2
 800    59             1.0   1             0.0                na  1 741     2
 775    34             1.0   1             0.0                na  1 741     2
 750     9             1.0   1             0.0                na  1 741     2
 725     0               0   0             0.0                na  0 725     1
 700     0               0   0             0.0                na  0 700     1
 675     0               0   0             0.0                na  0 675     1
 650     0               0   0             0.0                na  0 650     1
 625     0               0   0             0.0                na  0 625     1
 600     0               0   0             0.0                na  0 600     1
 575     0               0   0             0.0                na  0 575     1
 550     0               0   0             0.0                na  0 550     1
