#n_nodes,m_edges,aspl,diameter,acluster,assort,n_conn,n_comp,o_largestc
2500,9900,4.795491,9,0.152307,0.019531,4,1,2500
2475,9718,4.800101,9,0.153073,0.018646,4,1,2475
2450,9519,4.816358,9,0.152839,0.016690,3,1,2450
2425,9362,4.819184,9,0.154182,0.016686,3,1,2425
2400,9161,4.852679,9,0.153425,0.017789,2,1,2400
2375,8991,4.858508,9,0.153625,0.018345,2,1,2375
2350,8822,4.866311,10,0.154186,0.018401,2,1,2350
2325,8614,4.884774,10,0.154074,0.018870,2,1,2325
2300,8450,4.890363,10,0.155035,0.016902,2,1,2300
2275,8226,4.928190,10,0.153879,0.012778,2,1,2275
2250,8010,4.999618,10,0.152479,0.005978,2,1,2250
2225,7816,5.024521,10,0.151570,0.006683,2,1,2225
2200,7660,5.032382,10,0.152849,0.006758,2,1,2200
2175,7492,5.053893,10,0.151951,0.008793,2,1,2175
2150,7346,5.058404,10,0.152893,0.008695,2,1,2150
2125,7181,5.090319,10,0.153642,0.009137,2,1,2125
2100,7000,5.110959,10,0.153901,0.011338,1,1,2100
2075,6859,5.117794,10,0.154943,0.011320,1,1,2075
2050,6698,5.133180,10,0.154469,0.011077,1,1,2050
2025,6511,5.172514,10,0.153798,0.011321,1,1,2025
2000,6359,5.179850,10,0.154103,0.012512,1,1,2000
1975,6200,5.224296,10,0.155188,0.008533,1,1,1975
1950,6034,5.270721,10,0.154210,0.009038,1,1,1950
1925,5875,5.298452,10,0.155647,0.007723,1,1,1925
1900,5732,5.330892,11,0.153574,0.010090,1,1,1900
1875,5583,5.351289,11,0.154004,0.010693,1,1,1875
1850,5453,5.372500,12,0.155987,0.012399,1,2,1849
1825,5312,5.394943,12,0.155414,0.013145,1,2,1824
1800,5191,5.409724,12,0.155001,0.014661,1,2,1799
1775,5035,5.447707,12,0.153801,0.013471,1,2,1774
1750,4916,5.485002,12,0.153202,0.012010,1,2,1749
1725,4780,5.564466,12,0.153257,0.015013,1,2,1724
1700,4644,5.578513,12,0.152383,0.016513,1,2,1699
1675,4542,5.591591,12,0.153967,0.015200,1,3,1673
1650,4432,5.590787,12,0.157592,0.014237,1,3,1648
1625,4273,5.681713,12,0.154176,0.020944,1,3,1623
1600,4161,5.693725,12,0.156839,0.019436,1,4,1597
1575,3981,5.755260,12,0.148041,0.032485,1,4,1572
1550,3867,5.785065,12,0.148979,0.029752,1,5,1546
1525,3709,5.936316,12,0.144953,0.023788,1,5,1521
1500,3609,6.001006,13,0.144525,0.027359,1,6,1495
1475,3483,6.055589,14,0.147247,0.023007,1,10,1466
1450,3372,6.074580,14,0.145844,0.025526,1,11,1440
1425,3233,6.156552,15,0.144665,0.023646,1,12,1414
1400,3106,6.220241,15,0.145154,0.021408,1,13,1386
1375,2983,6.297111,15,0.144351,0.028492,1,15,1358
1350,2879,6.354196,15,0.145165,0.027442,1,15,1333
1325,2788,6.386648,15,0.145775,0.029345,1,15,1308
1300,2686,6.449745,15,0.146519,0.030890,1,17,1281
1275,2571,6.612205,15,0.147156,0.016655,1,17,1256
1250,2467,6.655835,15,0.147109,0.016904,1,18,1230
1225,2371,6.700139,15,0.147209,0.020480,1,23,1200
1200,2274,6.738742,15,0.145806,0.024612,1,28,1170
1175,2189,6.883877,16,0.145686,0.028272,1,29,1144
1150,2088,7.277781,17,0.139970,0.034900,1,29,1119
1125,1993,7.380758,17,0.143166,0.040720,1,31,1094
1100,1922,7.397907,19,0.142571,0.038807,1,35,1066
1075,1844,7.390116,19,0.143498,0.035197,1,36,1034
1050,1757,7.437255,19,0.139153,0.034733,1,38,1007
1025,1675,7.537402,19,0.135094,0.033718,1,43,976
1000,1591,7.656092,19,0.132537,0.041527,1,51,942
975,1528,7.697486,20,0.130711,0.036721,1,50,918
950,1438,7.901097,20,0.126502,0.040401,1,56,885
925,1375,7.961254,20,0.123389,0.048417,1,55,861
900,1312,7.997463,20,0.122562,0.041348,1,58,831
875,1236,8.213550,20,0.117659,0.041822,1,58,807
850,1131,8.963874,22,0.103613,0.042180,1,66,761
825,1074,8.983573,24,0.104427,0.042753,1,70,730
800,1018,8.982208,24,0.110787,0.032507,1,78,689
775,944,9.004488,23,0.100408,0.044780,1,80,646
750,897,9.294101,24,0.100146,0.040106,1,80,622
725,842,9.465088,26,0.098631,0.029446,1,83,588
700,783,9.631658,26,0.097883,0.024214,1,89,554
675,716,9.363840,23,0.101955,0.022346,1,107,500
650,661,10.051268,26,0.102560,0.039766,1,113,473
625,606,10.042368,27,0.100804,0.049705,1,116,431
600,559,10.459084,28,0.094825,0.045748,1,120,382
575,509,11.144085,28,0.083609,0.036500,1,130,345
550,472,11.092756,28,0.090149,0.003916,1,137,327
525,428,9.627883,26,0.108958,0.003160,1,145,223
500,383,9.305152,26,0.106955,0.005612,1,155,190
475,361,8.756834,23,0.118757,0.007179,1,150,172
450,327,5.149036,14,0.138822,0.033716,1,153,59
425,281,4.815514,11,0.126455,0.010081,1,165,54
400,253,4.403061,9,0.139359,-0.002584,1,166,49
375,229,4.338652,9,0.142262,-0.021317,1,164,48
350,197,4.782531,12,0.081373,-0.029885,1,165,34
325,175,4.790805,12,0.097778,0.001894,1,161,30
300,153,4.880342,12,0.055556,-0.012048,1,156,27
275,131,4.171429,9,0.071429,0.056738,1,153,21
250,120,3.897059,9,0.088235,-0.062500,1,138,17
225,100,3.897059,9,0.088235,-0.062500,1,130,17
200,78,3.725000,8,0.093750,-0.147982,1,126,16
175,64,3.333333,7,0.000000,-0.356164,1,113,12
150,48,2.833333,6,0.000000,0.000000,1,103,9
125,30,2.333333,5,0.000000,-0.250000,1,96,6
100,20,2.333333,5,0.000000,-0.250000,1,80,6
75,7,1.000000,1,0.000000,na,1,68,2
50,4,1.000000,1,0.000000,na,1,46,2
25,1,1.000000,1,0.000000,na,1,24,2
1,0,0.000000,0,0.000000,na,0,1,1
