;ciclo;nodes;edges;density;max_deg;min_deg;avg_deg;assortativity;avpl;diameter
0;0;2500;4900;0.001568627450980392;4;2.0;3.92;0.6504952980919215;29.092465434324986;98
1;1;2500;9845;0.0031516606642657064;11;4.0;7.875;0.450604597230599;12.49732677206846;34
2;2;2500;9899;0.0031689475790316127;16;4.0;7.918;0.24899599303620568;9.379184177283957;24
3;3;2500;9900;0.003169267707082833;22;4.0;7.92;0.13264300896359493;8.18546134925777;19
4;4;2500;9900;0.003169267707082833;25;4.0;7.92;0.09502863198666604;7.4298628717557955;17
5;5;2500;9900;0.003169267707082833;29;4.0;7.92;0.08674565653416731;7.1181265997348495;16
6;6;2500;9900;0.003169267707082833;31;4.0;7.92;0.08189627681276003;6.803852827131231;15
7;7;2500;9900;0.003169267707082833;33;4.0;7.92;0.08711839304364476;6.540497849889336;14
8;8;2500;9900;0.003169267707082833;33;4.0;7.92;0.09825326536634064;6.3657329137632965;14
9;9;2500;9900;0.003169267707082833;32;4.0;7.92;0.10179122869994643;6.1397644782532526;13
10;10;2500;9900;0.003169267707082833;32;4.0;7.92;0.10612708806041872;6.04004103253819;13
11;11;2500;9900;0.003169267707082833;32;4.0;7.92;0.11553309541878283;5.940832028460681;13
12;12;2500;9900;0.003169267707082833;32;4.0;7.92;0.12121826910914936;5.854507219104429;12
13;13;2500;9900;0.003169267707082833;32;4.0;7.92;0.1336465677071934;5.772615558599162;12
14;14;2500;9900;0.003169267707082833;33;4.0;7.92;0.13409280525515252;5.690485081275066;12
15;15;2500;9900;0.003169267707082833;33;4.0;7.92;0.13633391460353259;5.6330944994513645;12
16;16;2500;9900;0.003169267707082833;33;4.0;7.92;0.13606158429305737;5.578701046722373;11
17;17;2500;9900;0.003169267707082833;33;4.0;7.92;0.13840034852736074;5.487315325193851;11
18;18;2500;9900;0.003169267707082833;34;4.0;7.92;0.1414440763418549;5.4469035064285425;11
19;19;2500;9900;0.003169267707082833;34;4.0;7.92;0.14345017188820733;5.429445128222337;11
20;20;2500;9900;0.003169267707082833;35;4.0;7.92;0.14812898707922453;5.388519879389859;11
21;21;2500;9900;0.003169267707082833;36;4.0;7.92;0.14858676706546534;5.34548298671019;11
22;22;2500;9900;0.003169267707082833;37;4.0;7.92;0.1489779443971691;5.306436619114694;11
23;23;2500;9900;0.003169267707082833;39;4.0;7.92;0.1522517489966955;5.283713163706977;11
24;24;2500;9900;0.003169267707082833;40;4.0;7.92;0.15728311782715595;5.2522851698201585;11
25;25;2500;9900;0.003169267707082833;41;4.0;7.92;0.1590543651086928;5.212499208672306;11
26;26;2500;9900;0.003169267707082833;43;4.0;7.92;0.15718029828045524;5.201480412450262;11
27;27;2500;9900;0.003169267707082833;43;4.0;7.92;0.1568567147887964;5.17640314813586;11
28;28;2500;9900;0.003169267707082833;43;4.0;7.92;0.15435870077929092;5.151661897891966;11
29;29;2500;9900;0.003169267707082833;43;4.0;7.92;0.15208810614218488;5.128179272000659;10
30;30;2500;9900;0.003169267707082833;44;4.0;7.92;0.15245904554357978;5.120237906016902;10
