;ciclo;nodes;edges;density;max_deg;min_deg;avg_deg;assortativity;avpl;diameter
0;0;2500;4900;0.001568627450980392;4;2.0;3.92;0.6504952980919215;29.092465434324986;98
1;1;2500;9846;0.003151980792316927;12;4.0;7.875;0.4443679013461759;12.533661108152108;35
2;2;2500;9897;0.0031683073229291717;17;4.0;7.918;0.27486545883809116;9.508448733921108;24
3;3;2500;9900;0.003169267707082833;21;4.0;7.92;0.15958228170994113;8.254993842553978;20
4;4;2500;9900;0.003169267707082833;24;4.0;7.92;0.1256797872089188;7.502044494760199;18
5;5;2500;9900;0.003169267707082833;25;4.0;7.92;0.11899401838632487;7.142263836105666;17
6;6;2500;9900;0.003169267707082833;25;4.0;7.92;0.11546168256916614;6.855967269345484;15
7;7;2500;9900;0.003169267707082833;28;4.0;7.92;0.11647392392073899;6.564198516047774;14
8;8;2500;9900;0.003169267707082833;31;4.0;7.92;0.11668796593690088;6.345612888958385;14
9;9;2500;9900;0.003169267707082833;32;4.0;7.92;0.11842227896491037;6.2116549955602185;13
10;10;2500;9900;0.003169267707082833;34;4.0;7.92;0.1268266957755151;6.078199749556065;13
11;11;2500;9900;0.003169267707082833;34;4.0;7.92;0.1283946259914973;5.958742555115549;13
12;12;2500;9900;0.003169267707082833;34;4.0;7.92;0.13017018087952767;5.886006543853336;13
13;13;2500;9900;0.003169267707082833;34;4.0;7.92;0.13984150791465258;5.731686574078561;12
14;14;2500;9900;0.003169267707082833;36;4.0;7.92;0.14493310990456726;5.6303588288460835;12
15;15;2500;9900;0.003169267707082833;38;4.0;7.92;0.14875475713256878;5.553733573277569;12
16;16;2500;9900;0.003169267707082833;37;4.0;7.92;0.15311009762919944;5.47432795984221;12
17;17;2500;9900;0.003169267707082833;37;4.0;7.92;0.15312743167133458;5.3948557246267725;11
18;18;2500;9900;0.003169267707082833;39;4.0;7.92;0.14975018540536522;5.343730935231408;11
19;19;2500;9900;0.003169267707082833;39;4.0;7.92;0.1521269218646325;5.321022316479463;11
20;20;2500;9900;0.003169267707082833;40;4.0;7.92;0.15202211189810183;5.287253758204051;11
21;21;2500;9900;0.003169267707082833;40;4.0;7.92;0.15510903854200492;5.2626444077755385;11
22;22;2500;9900;0.003169267707082833;40;4.0;7.92;0.15329219513211972;5.2494205450659654;11
23;23;2500;9900;0.003169267707082833;40;4.0;7.92;0.15461111275408776;5.2134920844824455;11
24;24;2500;9900;0.003169267707082833;41;4.0;7.92;0.15560968659108196;5.191650849806779;11
25;25;2500;9900;0.003169267707082833;41;4.0;7.92;0.15509473092297119;5.174656381853559;11
26;26;2500;9900;0.003169267707082833;42;4.0;7.92;0.15733668097614964;5.1536949601703705;11
27;27;2500;9900;0.003169267707082833;43;4.0;7.92;0.15732226987344683;5.1410988086508835;11
28;28;2500;9900;0.003169267707082833;44;4.0;7.92;0.15299565612991436;5.124966119570248;10
29;29;2500;9900;0.003169267707082833;45;4.0;7.92;0.15078577695237305;5.1108365661561646;10
30;30;2500;9900;0.003169267707082833;45;4.0;7.92;0.1474272343613242;5.098135402122446;10
