;ciclo;nodes;edges;density;max_deg;min_deg;avg_deg;assortativity;avpl;diameter
0;0;2500;4900;0.001568627450980392;4;2.0;3.92;0.6504952980919215;29.092465434324986;98
1;1;2500;9834;0.003148139255702281;11;4.0;7.867;0.4504401550018315;12.397573152983417;35
2;2;2500;9899;0.0031689475790316127;15;4.0;7.918;0.2942951465435734;10.034102942582974;25
3;3;2500;9900;0.003169267707082833;15;4.0;7.92;0.2448362942215133;9.3629032636206;23
4;4;2500;9900;0.003169267707082833;16;4.0;7.92;0.23295322884004152;8.807279075876254;21
5;5;2500;9900;0.003169267707082833;16;4.0;7.92;0.21937196426408986;8.446828016970272;19
6;6;2500;9900;0.003169267707082833;17;4.0;7.92;0.2120384103695724;8.185561538545896;19
7;7;2500;9900;0.003169267707082833;18;4.0;7.92;0.21206614385153635;8.030581074969527;19
8;8;2500;9900;0.003169267707082833;19;4.0;7.92;0.20894326446230035;7.823420655464261;18
9;9;2500;9900;0.003169267707082833;18;4.0;7.92;0.2114676482779771;7.717249833456923;18
10;10;2500;9900;0.003169267707082833;19;4.0;7.92;0.20688410215367525;7.6691278026399665;18
11;11;2500;9900;0.003169267707082833;19;4.0;7.92;0.19491284398337322;7.596384327798247;18
12;12;2500;9900;0.003169267707082833;19;4.0;7.92;0.2014790873628044;7.554543729490268;18
13;13;2500;9900;0.003169267707082833;19;4.0;7.92;0.20082669716044937;7.507970503295335;17
14;14;2500;9900;0.003169267707082833;19;4.0;7.92;0.19726721703954844;7.381077770860363;17
15;15;2500;9900;0.003169267707082833;19;4.0;7.92;0.1987956971058782;7.333278266842631;17
16;16;2500;9900;0.003169267707082833;19;4.0;7.92;0.19520203344519316;7.2839610044533485;17
17;17;2500;9900;0.003169267707082833;18;4.0;7.92;0.19794632266638001;7.240859190526392;17
18;18;2500;9900;0.003169267707082833;19;4.0;7.92;0.1963378126615549;7.218196301176504;17
19;19;2500;9900;0.003169267707082833;19;4.0;7.92;0.19752867180779224;7.197866536403937;17
20;20;2500;9900;0.003169267707082833;20;4.0;7.92;0.1959112560851385;7.150741818574072;17
21;21;2500;9900;0.003169267707082833;21;4.0;7.92;0.1956211786585499;7.109544665636997;17
22;22;2500;9900;0.003169267707082833;21;4.0;7.92;0.18731921544827765;7.085796033066866;17
23;23;2500;9900;0.003169267707082833;22;4.0;7.92;0.18056314727902845;7.064674183837562;17
24;24;2500;9900;0.003169267707082833;22;4.0;7.92;0.18333876100590712;7.045651278743588;16
25;25;2500;9900;0.003169267707082833;22;4.0;7.92;0.18381421626889816;7.038830294324197;16
26;26;2500;9900;0.003169267707082833;22;4.0;7.92;0.17777628358925912;7.020503009588663;16
27;27;2500;9900;0.003169267707082833;22;4.0;7.92;0.18001783338437316;6.98988964325435;16
28;28;2500;9900;0.003169267707082833;22;4.0;7.92;0.1798945298371897;6.960631682188129;16
29;29;2500;9900;0.003169267707082833;22;4.0;7.92;0.17832253638670112;6.938280457324293;16
30;30;2500;9900;0.003169267707082833;22;4.0;7.92;0.17531296152077291;6.923123136625952;16
