;ciclo;nodes;edges;density;max_deg;min_deg;avg_deg;assortativity;avpl;diameter
0;0;2500;4900;0.001568627450980392;4;2.0;3.92;0.6504952980919219;29.09197000336286;98
1;1;2500;9664;0.003093717486994798;12;4.0;7.73;0.23546301814482268;11.991157528205592;35
2;2;2500;9887;0.0031651060424169666;16;4.0;7.91;0.17559766853728798;9.119813408123024;26
3;3;2500;9900;0.003169267707082833;18;4.0;7.92;0.1393171672201793;7.330983343158635;19
4;4;2500;9900;0.003169267707082833;25;4.0;7.92;0.14024361735257107;6.336271319749959;15
5;5;2500;9900;0.003169267707082833;27;4.0;7.92;0.1434598343036373;5.589871672945672;13
6;6;2500;9900;0.003169267707082833;28;4.0;7.92;0.14212897671699815;5.194911120062103;11
7;7;2500;9900;0.003169267707082833;31;4.0;7.92;0.14587245367267693;4.856530010768539;10
8;8;2500;9900;0.003169267707082833;32;4.0;7.92;0.14720164281532902;4.646055850483805;9
9;9;2500;9900;0.003169267707082833;32;4.0;7.92;0.14009234576198623;4.513692612024596;9
10;10;2500;9900;0.003169267707082833;33;4.0;7.92;0.14021917880723464;4.41935136513812;8
11;11;2500;9900;0.003169267707082833;38;4.0;7.92;0.13256705887367642;4.366193325061498;8
12;12;2500;9900;0.003169267707082833;36;4.0;7.92;0.12975536816113256;4.329000322635192;7
13;13;2500;9900;0.003169267707082833;39;4.0;7.92;0.10957135263413263;4.326177451207139;7
14;14;2500;9900;0.003169267707082833;39;4.0;7.92;0.1027461614315151;4.312212757719342;7
15;15;2500;9900;0.003169267707082833;41;4.0;7.92;0.1022449716735471;4.334320163666059;7
16;16;2500;9900;0.003169267707082833;33;4.0;7.92;0.09767423096302309;4.3397958947624975;7
17;17;2500;9900;0.003169267707082833;34;4.0;7.92;0.08902300338227886;4.357624433954045;7
18;18;2500;9900;0.003169267707082833;30;4.0;7.92;0.09233841267632054;4.3599897308841005;7
19;19;2500;9900;0.003169267707082833;28;4.0;7.92;0.09760504198919194;4.369395383994188;7
20;20;2500;9900;0.003169267707082833;28;4.0;7.92;0.09694637831443367;4.3868546173617045;7
21;21;2500;9900;0.003169267707082833;27;4.0;7.92;0.08544235633357064;4.395852859954079;7
22;22;2500;9900;0.003169267707082833;27;4.0;7.92;0.07342487484270482;4.403647668498306;7
23;23;2500;9900;0.003169267707082833;27;4.0;7.92;0.07218070478243595;4.416083120812212;7
24;24;2500;9900;0.003169267707082833;30;4.0;7.92;0.0655815532740675;4.414318248310916;7
25;25;2500;9900;0.003169267707082833;26;4.0;7.92;0.056762955850261754;4.4273714227895935;7
26;26;2500;9900;0.003169267707082833;23;4.0;7.92;0.07570652878904124;4.439779546052009;7
27;27;2500;9900;0.003169267707082833;25;4.0;7.92;0.07164494573255256;4.445553337274715;7
28;28;2500;9900;0.003169267707082833;24;4.0;7.92;0.07420282401772857;4.440424141050415;7
29;29;2500;9900;0.003169267707082833;21;4.0;7.92;0.06953794716170551;4.43993093442303;7
30;30;2500;9900;0.003169267707082833;20;4.0;7.92;0.06371145813624399;4.453465257133643;7
