;ciclo;nodes;edges;density;max_deg;min_deg;avg_deg;assortativity;avpl;diameter
0;0;2500;4900;0.001568627450980392;4;2.0;3.92;0.6504952980919219;29.09197000336286;98
1;1;2500;9666;0.003094357743097239;12;4.0;7.734;0.2583733470413167;11.988811187305798;35
2;2;2500;9873;0.00316062424969988;14;4.0;7.9;0.1756077345773201;8.944782314875063;25
3;3;2500;9898;0.003168627450980392;17;4.0;7.918;0.13393077575424436;7.243626067171202;19
4;4;2500;9899;0.0031689475790316127;20;4.0;7.918;0.1348432712692817;6.2247325023094575;15
5;5;2500;9900;0.003169267707082833;21;4.0;7.92;0.14152007516923742;5.594890653258532;13
6;6;2500;9900;0.003169267707082833;29;4.0;7.92;0.15560274316217454;5.131594752398504;11
7;7;2500;9900;0.003169267707082833;30;4.0;7.92;0.14898223150516565;4.917774665912883;10
8;8;2500;9900;0.003169267707082833;37;4.0;7.92;0.14425067729097926;4.780190895038625;10
9;9;2500;9900;0.003169267707082833;38;4.0;7.92;0.15083607201609867;4.6830309670548935;9
10;10;2500;9900;0.003169267707082833;38;4.0;7.92;0.16062334968689007;4.633205752163941;9
11;11;2500;9900;0.003169267707082833;33;4.0;7.92;0.16245267375754804;4.598095830765306;9
12;12;2500;9900;0.003169267707082833;34;4.0;7.92;0.1559292200743487;4.572507587991575;9
13;13;2500;9900;0.003169267707082833;34;4.0;7.92;0.1564371811373141;4.546209585465342;9
14;14;2500;9900;0.003169267707082833;37;4.0;7.92;0.16361008452607895;4.535612336488096;9
15;15;2500;9900;0.003169267707082833;40;4.0;7.92;0.15184184105349535;4.518280063324986;8
16;16;2500;9900;0.003169267707082833;40;4.0;7.92;0.1500989802494855;4.5194513264093645;8
17;17;2500;9900;0.003169267707082833;43;4.0;7.92;0.14157833142415147;4.512203115552088;8
18;18;2500;9900;0.003169267707082833;44;4.0;7.92;0.14488840726416613;4.513903968975866;8
19;19;2500;9900;0.003169267707082833;40;4.0;7.92;0.13132697327060727;4.510025507143797;8
20;20;2500;9900;0.003169267707082833;38;4.0;7.92;0.13850372522016338;4.505246853211134;9
21;21;2500;9900;0.003169267707082833;40;4.0;7.92;0.1331712950270214;4.496061986495391;8
22;22;2500;9900;0.003169267707082833;39;4.0;7.92;0.14025703257673308;4.495583949957791;8
23;23;2500;9900;0.003169267707082833;40;4.0;7.92;0.13802111196371145;4.506908036369478;8
24;24;2500;9900;0.003169267707082833;39;4.0;7.92;0.13636046506522045;4.506949750434113;8
25;25;2500;9900;0.003169267707082833;38;4.0;7.92;0.129012380758127;4.5016197838915115;8
26;26;2500;9900;0.003169267707082833;38;4.0;7.92;0.12543179515990727;4.515387904918168;8
27;27;2500;9900;0.003169267707082833;38;4.0;7.92;0.13306767029894748;4.512371588632541;8
28;28;2500;9900;0.003169267707082833;37;4.0;7.92;0.12568919366991577;4.502080257851459;8
29;29;2500;9900;0.003169267707082833;38;4.0;7.92;0.13755647645752395;4.513019424728456;8
30;30;2500;9900;0.003169267707082833;41;4.0;7.92;0.1366928083078523;4.505824776148584;9
