;ciclo;nodes;edges;density;max_deg;min_deg;avg_deg;assortativity;avpl;diameter
0;0;2500;4900;0.001568627450980392;4;2.0;3.92;0.6504952980919215;29.092465434324986;98
1;1;2500;9852;0.00315390156062425;12;4.0;7.883;0.45126572805876886;12.515723300964426;34
2;2;2500;9897;0.0031683073229291717;15;4.0;7.918;0.28178274980112117;9.573695693073557;24
3;3;2500;9900;0.003169267707082833;20;4.0;7.92;0.15770064486519023;8.393406787214992;20
4;4;2500;9900;0.003169267707082833;23;4.0;7.92;0.11319543172573515;7.7283400134706834;18
5;5;2500;9900;0.003169267707082833;25;4.0;7.92;0.11892414410697513;7.300005775727512;17
6;6;2500;9900;0.003169267707082833;26;4.0;7.92;0.11333734060417748;7.0247852733331655;16
7;7;2500;9900;0.003169267707082833;30;4.0;7.92;0.11458499689872649;6.731052054966029;15
8;8;2500;9900;0.003169267707082833;30;4.0;7.92;0.11152264376650153;6.529151891941025;15
9;9;2500;9900;0.003169267707082833;30;4.0;7.92;0.11296325632683571;6.335078069493789;14
10;10;2500;9900;0.003169267707082833;30;4.0;7.92;0.11711732504977587;6.200972494216322;13
11;11;2500;9900;0.003169267707082833;31;4.0;7.92;0.12171086604526131;5.9985703030326185;12
12;12;2500;9900;0.003169267707082833;32;4.0;7.92;0.1280890491625393;5.872566584582441;12
13;13;2500;9900;0.003169267707082833;32;4.0;7.92;0.13373539488934666;5.791945312338575;12
14;14;2500;9900;0.003169267707082833;33;4.0;7.92;0.143131998677763;5.688375370588665;12
15;15;2500;9900;0.003169267707082833;33;4.0;7.92;0.14512723724350457;5.605005219908801;12
16;16;2500;9900;0.003169267707082833;32;4.0;7.92;0.15516924181418684;5.543041459724518;12
17;17;2500;9900;0.003169267707082833;32;4.0;7.92;0.154005637892394;5.466190041439515;12
18;18;2500;9900;0.003169267707082833;32;4.0;7.92;0.1580095348048307;5.430702888340688;11
19;19;2500;9900;0.003169267707082833;32;4.0;7.92;0.15812583088817014;5.418056766641595;11
20;20;2500;9900;0.003169267707082833;33;4.0;7.92;0.16145332841111415;5.383818370809926;11
21;21;2500;9900;0.003169267707082833;34;4.0;7.92;0.1625811433104005;5.323687552723988;11
22;22;2500;9900;0.003169267707082833;35;4.0;7.92;0.16283350562140553;5.28210581407281;11
23;23;2500;9900;0.003169267707082833;36;4.0;7.92;0.1610521183050877;5.254752440280938;10
24;24;2500;9900;0.003169267707082833;37;4.0;7.92;0.16140024713017412;5.220713563315931;11
25;25;2500;9900;0.003169267707082833;37;4.0;7.92;0.1605253395369443;5.209132892092187;11
26;26;2500;9900;0.003169267707082833;37;4.0;7.92;0.16219100828121125;5.18877385466973;10
27;27;2500;9900;0.003169267707082833;38;4.0;7.92;0.16513711286415902;5.15829112356793;10
28;28;2500;9900;0.003169267707082833;40;4.0;7.92;0.16134556939429598;5.135948661589465;10
29;29;2500;9900;0.003169267707082833;40;4.0;7.92;0.16269130168758517;5.118082591295084;10
30;30;2500;9900;0.003169267707082833;41;4.0;7.92;0.16004075510548;5.107301643990883;10
