;ciclo;nodes;edges;density;max_deg;min_deg;avg_deg;assortativity;avpl;diameter
0;0;2500;4900;0.001568627450980392;4;2.0;3.92;0.6504952980919215;29.092465434324986;98
1;1;2500;9835;0.0031484593837535014;11;4.0;7.867;0.45924915640733216;12.597208877688663;35
2;2;2500;9897;0.0031683073229291717;17;4.0;7.918;0.27887113246308487;9.396443940889792;24
3;3;2500;9900;0.003169267707082833;21;4.0;7.92;0.1702191633074343;8.211704191829478;20
4;4;2500;9900;0.003169267707082833;23;4.0;7.92;0.13206999642863637;7.5655993708103795;18
5;5;2500;9900;0.003169267707082833;27;4.0;7.92;0.10149052852333297;7.090180398178611;16
6;6;2500;9900;0.003169267707082833;29;4.0;7.92;0.08185212096200675;6.691671521747558;16
7;7;2500;9900;0.003169267707082833;34;4.0;7.92;0.07313808478779524;6.387533422211389;14
8;8;2500;9900;0.003169267707082833;34;4.0;7.92;0.07025978190088684;6.144932178235822;14
9;9;2500;9900;0.003169267707082833;35;4.0;7.92;0.07581755142917215;5.945541005189146;13
10;10;2500;9900;0.003169267707082833;36;4.0;7.92;0.07815345074864138;5.7957229827631735;13
11;11;2500;9900;0.003169267707082833;36;4.0;7.92;0.08140907691694553;5.711893481864895;13
12;12;2500;9900;0.003169267707082833;36;4.0;7.92;0.08666626290637197;5.608642753183424;12
13;13;2500;9900;0.003169267707082833;38;4.0;7.92;0.0917143424315547;5.516322441983896;11
14;14;2500;9900;0.003169267707082833;38;4.0;7.92;0.096090907659399;5.432982583587286;11
15;15;2500;9900;0.003169267707082833;41;4.0;7.92;0.09879636511090174;5.367644347596937;12
16;16;2500;9900;0.003169267707082833;42;4.0;7.92;0.10355781873449905;5.2917092938061785;11
17;17;2500;9900;0.003169267707082833;43;4.0;7.92;0.11252250414652974;5.23824413944022;11
18;18;2500;9900;0.003169267707082833;44;4.0;7.92;0.11078774176640255;5.1981978492156795;11
19;19;2500;9900;0.003169267707082833;45;4.0;7.92;0.11325916087194376;5.126910632478004;11
20;20;2500;9900;0.003169267707082833;45;4.0;7.92;0.1146711377388499;5.0807851428447;10
21;21;2500;9900;0.003169267707082833;46;4.0;7.92;0.11738335269977938;5.036341680938207;10
22;22;2500;9900;0.003169267707082833;52;4.0;7.92;0.1148279335490461;4.998828957659016;10
23;23;2500;9900;0.003169267707082833;57;4.0;7.92;0.11106534666156462;4.962263652189002;10
24;24;2500;9900;0.003169267707082833;59;4.0;7.92;0.10656856197096605;4.933478434204974;10
25;25;2500;9900;0.003169267707082833;64;4.0;7.92;0.1072820956190684;4.906813799468704;10
26;26;2500;9900;0.003169267707082833;65;4.0;7.92;0.10080038631122296;4.875707658992971;10
27;27;2500;9900;0.003169267707082833;66;4.0;7.92;0.09893340564044995;4.844476980945414;9
28;28;2500;9900;0.003169267707082833;66;4.0;7.92;0.10056562028752107;4.823831821416494;9
29;29;2500;9900;0.003169267707082833;67;4.0;7.92;0.09943530838509028;4.806389817565163;9
30;30;2500;9900;0.003169267707082833;69;4.0;7.92;0.09878100986391679;4.772672724995627;9
