;ciclo;nodes;edges;density;max_deg;min_deg;avg_deg;assortativity;avpl;diameter
0;0;2500;4900;0.001568627450980392;4;2.0;3.92;0.6504952980919215;29.092465434324986;98
1;1;2500;9840;0.003150060024009604;12;4.0;7.87;0.4383211505811398;12.557992370447414;35
2;2;2500;9899;0.0031689475790316127;16;4.0;7.918;0.26676723096047583;9.388671426898304;23
3;3;2500;9900;0.003169267707082833;25;4.0;7.92;0.13340429404788803;8.295716952156464;20
4;4;2500;9900;0.003169267707082833;29;4.0;7.92;0.08538009239589789;7.354355023876421;17
5;5;2500;9900;0.003169267707082833;27;4.0;7.92;0.07481713873078402;6.896916840716112;16
6;6;2500;9900;0.003169267707082833;30;4.0;7.92;0.06505352610351857;6.593448300668015;16
7;7;2500;9900;0.003169267707082833;34;4.0;7.92;0.06360828973158365;6.350292599118538;15
8;8;2500;9900;0.003169267707082833;38;4.0;7.92;0.060430358831549555;6.145600863842442;14
9;9;2500;9900;0.003169267707082833;40;4.0;7.92;0.06527976834132784;6.020793533884265;13
10;10;2500;9900;0.003169267707082833;41;4.0;7.92;0.06867562626071395;5.895959565653437;13
11;11;2500;9900;0.003169267707082833;41;4.0;7.92;0.07163217583506092;5.793044099282322;13
12;12;2500;9900;0.003169267707082833;42;4.0;7.92;0.07407771189170267;5.667023589749254;13
13;13;2500;9900;0.003169267707082833;44;4.0;7.92;0.07994449094940813;5.563503859668454;12
14;14;2500;9900;0.003169267707082833;44;4.0;7.92;0.08009308963357184;5.461655663867102;12
15;15;2500;9900;0.003169267707082833;44;4.0;7.92;0.0941647774478233;5.337354280662965;11
16;16;2500;9900;0.003169267707082833;45;4.0;7.92;0.0992475584341568;5.281225027523165;11
17;17;2500;9900;0.003169267707082833;46;4.0;7.92;0.09626878768703719;5.221689946006606;11
18;18;2500;9900;0.003169267707082833;47;4.0;7.92;0.09925307428123227;5.1829570317575095;11
19;19;2500;9900;0.003169267707082833;48;4.0;7.92;0.10534751495720758;5.127225164479296;11
20;20;2500;9900;0.003169267707082833;49;4.0;7.92;0.10801004077144408;5.077358329498859;11
21;21;2500;9900;0.003169267707082833;50;4.0;7.92;0.10942281650270984;5.022202578980956;10
22;22;2500;9900;0.003169267707082833;49;4.0;7.92;0.11237959442857343;4.990180577993832;10
23;23;2500;9900;0.003169267707082833;49;4.0;7.92;0.11461051927112995;4.9434563975084425;10
24;24;2500;9900;0.003169267707082833;50;4.0;7.92;0.11493811801184514;4.91595491222289;10
25;25;2500;9900;0.003169267707082833;50;4.0;7.92;0.11397312550998683;4.877377932294067;10
26;26;2500;9900;0.003169267707082833;51;4.0;7.92;0.11039331107799659;4.854513703194355;10
27;27;2500;9900;0.003169267707082833;52;4.0;7.92;0.10955420967582487;4.817242849204209;9
28;28;2500;9900;0.003169267707082833;53;4.0;7.92;0.10835108083638233;4.795174553464628;9
29;29;2500;9900;0.003169267707082833;53;4.0;7.92;0.11102252808629776;4.771242311712276;9
30;30;2500;9900;0.003169267707082833;55;4.0;7.92;0.10700811404165206;4.732983567324919;9
