;ciclo;nodes;edges;density;max_deg;min_deg;avg_deg;assortativity;avpl;diameter
0;0;2500;4900;0.001568627450980392;4;2.0;3.92;0.6504952980919215;29.092465434324986;98
1;1;2500;9846;0.003151980792316927;12;4.0;7.875;0.46035925330039695;12.614949408319818;34
2;2;2500;9898;0.003168627450980392;16;4.0;7.918;0.27417125011130905;9.34874112127563;22
3;3;2500;9900;0.003169267707082833;22;4.0;7.92;0.1488937459665982;8.328770889616353;19
4;4;2500;9900;0.003169267707082833;27;4.0;7.92;0.12521474324797516;7.623585515278068;17
5;5;2500;9900;0.003169267707082833;28;4.0;7.92;0.11565618057454911;7.050727358867669;16
6;6;2500;9900;0.003169267707082833;31;4.0;7.92;0.1047927942483983;6.7443269451666685;15
7;7;2500;9900;0.003169267707082833;32;4.0;7.92;0.10357356269961367;6.474699399412255;15
8;8;2500;9900;0.003169267707082833;32;4.0;7.92;0.10860262736606974;6.174318002069395;14
9;9;2500;9900;0.003169267707082833;34;4.0;7.92;0.11084149490399126;6.019385840322114;13
10;10;2500;9900;0.003169267707082833;36;4.0;7.92;0.11030376982358485;5.867096734481639;12
11;11;2500;9900;0.003169267707082833;39;4.0;7.92;0.10959599523257572;5.750097869118171;13
12;12;2500;9900;0.003169267707082833;40;4.0;7.92;0.11031170405045866;5.628833019472438;12
13;13;2500;9900;0.003169267707082833;41;4.0;7.92;0.10611420187775329;5.515916735870536;12
14;14;2500;9900;0.003169267707082833;40;4.0;7.92;0.11145833535242919;5.433998667006114;11
15;15;2500;9900;0.003169267707082833;41;4.0;7.92;0.11224606263551169;5.349951475838405;11
16;16;2500;9900;0.003169267707082833;43;4.0;7.92;0.10935072602439702;5.267559620006018;11
17;17;2500;9900;0.003169267707082833;45;4.0;7.92;0.10637431033292026;5.220449555038273;11
18;18;2500;9900;0.003169267707082833;48;4.0;7.92;0.11842594166841697;5.168831416181103;11
19;19;2500;9900;0.003169267707082833;48;4.0;7.92;0.12062672898425235;5.126473741946665;11
20;20;2500;9900;0.003169267707082833;49;4.0;7.92;0.12346500885731523;5.08811035350801;10
21;21;2500;9900;0.003169267707082833;51;4.0;7.92;0.1284170540375034;5.047509716271085;11
22;22;2500;9900;0.003169267707082833;51;4.0;7.92;0.13018638734400526;5.024707291636028;11
23;23;2500;9900;0.003169267707082833;52;4.0;7.92;0.1343018162890825;4.987587387433174;10
24;24;2500;9900;0.003169267707082833;52;4.0;7.92;0.12616198454709476;4.952860483327407;10
25;25;2500;9900;0.003169267707082833;54;4.0;7.92;0.12395038367704815;4.9289376477975795;10
26;26;2500;9900;0.003169267707082833;55;4.0;7.92;0.12107904388193796;4.904684752635965;10
27;27;2500;9900;0.003169267707082833;55;4.0;7.92;0.12091679572151937;4.871957740757546;10
28;28;2500;9900;0.003169267707082833;56;4.0;7.92;0.12399106804432702;4.853165285108163;10
29;29;2500;9900;0.003169267707082833;59;4.0;7.92;0.12258311144339772;4.823056426189109;10
30;30;2500;9900;0.003169267707082833;59;4.0;7.92;0.12175690932885996;4.809337660262743;9
