;ciclo;nodes;edges;density;max_deg;min_deg;avg_deg;assortativity;avpl;diameter
0;0;2500;4900;0.001568627450980392;4;2.0;3.92;0.6504952980919219;29.09197000336286;98
1;1;2500;9667;0.0030946778711484595;13;4.0;7.734;0.24882884927587628;12.041881334972047;35
2;2;2500;9880;0.0031628651460584235;14;4.0;7.902;0.17264819059893013;9.044759387896786;25
3;3;2500;9899;0.0031689475790316127;19;4.0;7.918;0.12740594997855684;7.237786100399495;18
4;4;2500;9900;0.003169267707082833;19;4.0;7.92;0.12615206602368223;6.089913363469077;14
5;5;2500;9900;0.003169267707082833;24;4.0;7.92;0.11354780871270491;5.52010007182952;12
6;6;2500;9900;0.003169267707082833;26;4.0;7.92;0.12206444183179951;5.1666977916784;11
7;7;2500;9900;0.003169267707082833;27;4.0;7.92;0.12911100114493526;4.967817500767975;11
8;8;2500;9900;0.003169267707082833;27;4.0;7.92;0.13556539465777837;4.804316766070068;10
9;9;2500;9900;0.003169267707082833;28;4.0;7.92;0.15426592487209645;4.726660462247624;9
10;10;2500;9900;0.003169267707082833;30;4.0;7.92;0.15111967614358;4.6595115726957195;9
11;11;2500;9900;0.003169267707082833;31;4.0;7.92;0.15798180142232132;4.612214706403164;9
12;12;2500;9900;0.003169267707082833;38;4.0;7.92;0.15135008560533522;4.574385404018954;9
13;13;2500;9900;0.003169267707082833;39;4.0;7.92;0.1442645643743248;4.543710688332696;9
14;14;2500;9900;0.003169267707082833;39;4.0;7.92;0.14675436509205436;4.516860971971067;9
15;15;2500;9900;0.003169267707082833;38;4.0;7.92;0.1552427131036628;4.525948318805281;8
16;16;2500;9900;0.003169267707082833;38;4.0;7.92;0.1604991472834419;4.522390537441263;9
17;17;2500;9900;0.003169267707082833;37;4.0;7.92;0.15626936001039415;4.507415254077893;9
18;18;2500;9900;0.003169267707082833;41;4.0;7.92;0.1450067620283983;4.501581304372361;9
19;19;2500;9900;0.003169267707082833;40;4.0;7.92;0.15290348589666417;4.516475573018468;8
20;20;2500;9900;0.003169267707082833;41;4.0;7.92;0.15156424437018706;4.505891500568378;9
21;21;2500;9900;0.003169267707082833;38;4.0;7.92;0.14633561644940474;4.490512415892426;8
22;22;2500;9900;0.003169267707082833;43;4.0;7.92;0.1463829884395378;4.4851884854000135;8
23;23;2500;9900;0.003169267707082833;45;4.0;7.92;0.13579228806886084;4.480238728729517;8
24;24;2500;9900;0.003169267707082833;47;4.0;7.92;0.1310534632476719;4.493866177341541;8
25;25;2500;9900;0.003169267707082833;42;4.0;7.92;0.1277122151670372;4.504671616217367;8
26;26;2500;9900;0.003169267707082833;45;4.0;7.92;0.1251964906913228;4.5133740818093315;8
27;27;2500;9900;0.003169267707082833;44;4.0;7.92;0.12380409413904883;4.511954642266467;8
28;28;2500;9900;0.003169267707082833;44;4.0;7.92;0.13478912123295705;4.51752217776101;8
29;29;2500;9900;0.003169267707082833;45;4.0;7.92;0.13375578335479213;4.5059385006056765;8
30;30;2500;9900;0.003169267707082833;44;4.0;7.92;0.13607233435195593;4.514366605054085;8
