;ciclo;nodes;edges;density;max_deg;min_deg;avg_deg;assortativity;avpl;diameter
0;0;2500;4900;0.001568627450980392;4;2.0;3.92;0.6504952980919215;29.092465434324986;98
1;1;2500;9853;0.0031542216886754704;11;4.0;7.883;0.45070529404745246;12.565660915668007;34
2;2;2500;9898;0.003168627450980392;15;4.0;7.918;0.3180899398593951;10.267476094573722;25
3;3;2500;9899;0.0031689475790316127;16;4.0;7.918;0.24229925606115754;9.615059878043413;23
4;4;2500;9900;0.003169267707082833;17;4.0;7.92;0.2300769386894644;9.062900811387152;21
5;5;2500;9900;0.003169267707082833;18;4.0;7.92;0.23271141806800547;8.7999443745821;20
6;6;2500;9900;0.003169267707082833;17;4.0;7.92;0.22298644661404277;8.638407614455602;20
7;7;2500;9900;0.003169267707082833;17;4.0;7.92;0.22739600497852874;8.470033842551597;20
8;8;2500;9900;0.003169267707082833;17;4.0;7.92;0.22017657917993147;8.34176789779955;19
9;9;2500;9900;0.003169267707082833;17;4.0;7.92;0.22258848158844577;8.192082088572652;19
10;10;2500;9900;0.003169267707082833;18;4.0;7.92;0.21406963132772672;8.065619553356946;18
11;11;2500;9900;0.003169267707082833;17;4.0;7.92;0.20853934063262178;7.973265427491243;18
12;12;2500;9900;0.003169267707082833;16;4.0;7.92;0.20802901694407033;7.851138497247487;18
13;13;2500;9900;0.003169267707082833;16;4.0;7.92;0.1963598765771272;7.755494240183909;17
14;14;2500;9900;0.003169267707082833;18;4.0;7.92;0.18293601187999403;7.674614913219119;17
15;15;2500;9900;0.003169267707082833;18;4.0;7.92;0.18059984696233575;7.6126258645666685;17
16;16;2500;9900;0.003169267707082833;18;4.0;7.92;0.1738233781645069;7.573538702571966;17
17;17;2500;9900;0.003169267707082833;18;4.0;7.92;0.1696202778628553;7.489102155346535;17
18;18;2500;9900;0.003169267707082833;18;4.0;7.92;0.16633816255692202;7.423072561119167;17
19;19;2500;9900;0.003169267707082833;18;4.0;7.92;0.16972160498200956;7.3572462410701425;16
20;20;2500;9900;0.003169267707082833;19;4.0;7.92;0.16893110902674985;7.282264171025181;16
21;21;2500;9900;0.003169267707082833;19;4.0;7.92;0.1662953896955794;7.238428648580339;17
22;22;2500;9900;0.003169267707082833;19;4.0;7.92;0.16573272617514068;7.196374445248545;16
23;23;2500;9900;0.003169267707082833;20;4.0;7.92;0.16265771414705188;7.144028670604191;16
24;24;2500;9900;0.003169267707082833;20;4.0;7.92;0.15961057067503318;7.111808338882102;16
25;25;2500;9900;0.003169267707082833;22;4.0;7.92;0.15216963397134473;7.0760727983029685;16
26;26;2500;9900;0.003169267707082833;22;4.0;7.92;0.15171017990249508;7.031623100130974;16
27;27;2500;9900;0.003169267707082833;22;4.0;7.92;0.14963931771806788;6.9983645252508095;16
28;28;2500;9900;0.003169267707082833;22;4.0;7.92;0.15311935659929707;6.947500075511028;16
29;29;2500;9900;0.003169267707082833;22;4.0;7.92;0.15434487037158795;6.9301681599872085;16
30;30;2500;9900;0.003169267707082833;22;4.0;7.92;0.15559927058003414;6.903555031016045;16
