;ciclo;nodes;edges;density;max_deg;min_deg;avg_deg;assortativity;avpl;diameter
0;0;2500;4900;0.001568627450980392;4;2.0;3.92;0.6504952980919215;29.092465434324986;98
1;1;2500;9844;0.003151340536214486;11;4.0;7.875;0.4529410977088943;12.682118601550492;34
2;2;2500;9899;0.0031689475790316127;17;4.0;7.918;0.27577208145842147;9.35862743656477;23
3;3;2500;9900;0.003169267707082833;23;4.0;7.92;0.15521752848053044;8.13787281828423;19
4;4;2500;9900;0.003169267707082833;27;4.0;7.92;0.11456291474588919;7.451309576345249;18
5;5;2500;9900;0.003169267707082833;31;4.0;7.92;0.10907032445298993;6.8619385352908795;16
6;6;2500;9900;0.003169267707082833;34;4.0;7.92;0.10062949508602628;6.525751395731216;15
7;7;2500;9900;0.003169267707082833;40;4.0;7.92;0.09621201843048287;6.284531885589311;14
8;8;2500;9900;0.003169267707082833;45;4.0;7.92;0.09695384627121448;6.077848208703892;14
9;9;2500;9900;0.003169267707082833;48;4.0;7.92;0.09302689015763903;5.923742249669958;13
10;10;2500;9900;0.003169267707082833;56;4.0;7.92;0.09432711150691388;5.761119825389569;13
11;11;2500;9900;0.003169267707082833;59;4.0;7.92;0.09347393510365311;5.641753754121075;13
12;12;2500;9900;0.003169267707082833;64;4.0;7.92;0.09383521217454478;5.53374356336813;12
13;13;2500;9900;0.003169267707082833;69;4.0;7.92;0.08697202777699657;5.430791937739262;12
14;14;2500;9900;0.003169267707082833;72;4.0;7.92;0.0860436312163522;5.335495944480941;12
15;15;2500;9900;0.003169267707082833;75;4.0;7.92;0.0866906083782603;5.267708930354841;11
16;16;2500;9900;0.003169267707082833;76;4.0;7.92;0.0855980018909473;5.218761937849931;11
17;17;2500;9900;0.003169267707082833;76;4.0;7.92;0.0826249343014604;5.141874337675067;11
18;18;2500;9900;0.003169267707082833;78;4.0;7.92;0.08030406548035458;5.097478594580489;11
19;19;2500;9900;0.003169267707082833;80;4.0;7.92;0.08083974589867357;5.020382603600666;10
20;20;2500;9900;0.003169267707082833;79;4.0;7.92;0.08130193342252222;4.984023934054307;10
21;21;2500;9900;0.003169267707082833;82;4.0;7.92;0.07882643685981634;4.937968041747799;11
22;22;2500;9900;0.003169267707082833;83;4.0;7.92;0.08177467830769099;4.893783631457746;10
23;23;2500;9900;0.003169267707082833;87;4.0;7.92;0.08105523728305347;4.857649471317421;10
24;24;2500;9900;0.003169267707082833;89;4.0;7.92;0.08092521632695374;4.821225516003369;10
25;25;2500;9900;0.003169267707082833;92;4.0;7.92;0.07832855300122445;4.773859064087827;9
26;26;2500;9900;0.003169267707082833;92;4.0;7.92;0.07913304803054147;4.746142796524979;10
27;27;2500;9900;0.003169267707082833;95;4.0;7.92;0.0804492403844412;4.718747871389359;9
28;28;2500;9900;0.003169267707082833;94;4.0;7.92;0.08247074068982421;4.690391674941997;9
29;29;2500;9900;0.003169267707082833;95;4.0;7.92;0.08266383548472372;4.681516877473759;9
30;30;2500;9900;0.003169267707082833;96;4.0;7.92;0.08008755524663683;4.648537829932872;9
