;ciclo;nodes;edges;density;max_deg;min_deg;avg_deg;assortativity;avpl;diameter
0;0;2500;4900;0.001568627450980392;4;2.0;3.92;0.6504952980919219;29.09197000336286;98
1;1;2500;9662;0.003093077230892357;12;4.0;7.73;0.2557407434183495;12.0080931898917;35
2;2;2500;9877;0.003161904761904762;15;4.0;7.902;0.17303138514570895;9.000889562254743;25
3;3;2500;9898;0.003168627450980392;18;4.0;7.918;0.11987449106029978;7.367367239718383;19
4;4;2500;9900;0.003169267707082833;20;4.0;7.92;0.11995694196207375;6.240908728395261;15
5;5;2500;9900;0.003169267707082833;23;4.0;7.92;0.14452814976308667;5.556149696233391;12
6;6;2500;9900;0.003169267707082833;23;4.0;7.92;0.15194608580472352;5.132140884130953;11
7;7;2500;9900;0.003169267707082833;24;4.0;7.92;0.15971543779807693;4.823579995769532;10
8;8;2500;9900;0.003169267707082833;28;4.0;7.92;0.1825294614204922;4.620623873705594;9
9;9;2500;9900;0.003169267707082833;31;4.0;7.92;0.15055074080664535;4.499154486950349;8
10;10;2500;9900;0.003169267707082833;32;4.0;7.92;0.13861725977914033;4.4162685695090405;8
11;11;2500;9900;0.003169267707082833;34;4.0;7.92;0.1387459741511092;4.368146496662291;7
12;12;2500;9900;0.003169267707082833;32;4.0;7.92;0.1260373955204447;4.34444600639395;7
13;13;2500;9900;0.003169267707082833;34;4.0;7.92;0.11112167770792764;4.326643042856022;7
14;14;2500;9900;0.003169267707082833;36;4.0;7.92;0.10639403756208225;4.328032747554832;7
15;15;2500;9900;0.003169267707082833;31;4.0;7.92;0.10705876716195291;4.324551579792431;7
16;16;2500;9900;0.003169267707082833;34;4.0;7.92;0.10444681565157157;4.33934438556318;7
17;17;2500;9900;0.003169267707082833;29;4.0;7.92;0.09622999072350805;4.34940887503622;7
18;18;2500;9900;0.003169267707082833;29;4.0;7.92;0.09232546062443692;4.352877707644726;7
19;19;2500;9900;0.003169267707082833;27;4.0;7.92;0.09568440404893688;4.366848929131213;7
20;20;2500;9900;0.003169267707082833;31;4.0;7.92;0.08726368409767062;4.369555226381779;7
21;21;2500;9900;0.003169267707082833;28;4.0;7.92;0.08122064685595552;4.383280405205673;7
22;22;2500;9900;0.003169267707082833;29;4.0;7.92;0.07623407879163364;4.394195456631251;7
23;23;2500;9900;0.003169267707082833;31;4.0;7.92;0.08114471238750719;4.404035940237739;7
24;24;2500;9900;0.003169267707082833;29;4.0;7.92;0.06866318017466817;4.413767091215289;7
25;25;2500;9900;0.003169267707082833;25;4.0;7.92;0.06442157057789627;4.4325888380684635;7
26;26;2500;9900;0.003169267707082833;24;4.0;7.92;0.06408449511488142;4.424823263367677;7
27;27;2500;9900;0.003169267707082833;22;4.0;7.92;0.0693318827253596;4.4288728229765;7
28;28;2500;9900;0.003169267707082833;21;4.0;7.92;0.06589104561989442;4.43156957751725;7
29;29;2500;9900;0.003169267707082833;20;4.0;7.92;0.08103820859994372;4.44876752569627;7
30;30;2500;9900;0.003169267707082833;20;4.0;7.92;0.08366573642481524;4.441338385819193;7
