;ciclo;nodes;edges;density;max_deg;min_deg;avg_deg;assortativity;avpl;diameter
0;0;2500;4900;0.001568627450980392;4;2.0;3.92;0.6504952980919215;29.092465434324986;98
1;1;2500;7497;0.0024;8;3.0;5.996;0.3797649594361118;17.327727851724173;50
2;2;2500;7820;0.002503401360544218;8;3.0;6.258;0.41891828768271483;16.74298728926358;50
3;3;2500;7981;0.0025549419767907163;8;3.0;6.387;0.41298498504816217;16.494036207157624;50
4;4;2500;8065;0.002581832733093237;8;3.0;6.453;0.4113619940378067;16.353313659646723;50
5;5;2500;8147;0.002608083233293317;8;3.0;6.52;0.39408773546001247;16.149735367001217;50
6;6;2500;8207;0.0026272909163665465;8;3.0;6.566;0.38928085302400206;16.051492561495525;50
7;7;2500;8249;0.002640736294517807;8;3.0;6.598;0.3776185113324457;15.989593445813526;50
8;8;2500;8275;0.00264905962384954;8;3.0;6.62;0.37624173256209076;15.887207721369245;50
9;9;2500;8306;0.002658983593437375;8;3.0;6.645;0.363465044772242;15.858020349207669;50
10;10;2500;8325;0.002665066026410564;8;3.0;6.66;0.3574378277740341;15.838203680809736;50
11;11;2500;8343;0.002670828331332533;8;3.0;6.676;0.35366724782139103;15.831920946597569;50
12;12;2500;8366;0.0026781912765106042;8;3.0;6.69;0.3450709011218188;15.777488026166512;50
13;13;2500;8376;0.0026813925570228093;8;3.0;6.7;0.34350518266139096;15.748420083457697;50
14;14;2500;8389;0.0026855542216886754;8;3.0;6.71;0.3365772489906175;15.731559705007808;50
15;15;2500;8401;0.0026893957583033214;8;3.0;6.723;0.3300014645061883;15.6907771978912;50
16;16;2500;8413;0.002693237294917967;8;3.0;6.73;0.3273230493772633;15.682393429192837;50
17;17;2500;8429;0.002698359343737495;8;3.0;6.742;0.32386874318795356;15.660289461088555;50
18;18;2500;8438;0.0027012404961984796;8;3.0;6.75;0.32326501630423726;15.65068149754281;50
19;19;2500;8446;0.002703801520608243;8;3.0;6.758;0.3225165248299894;15.648076040359282;50
20;20;2500;8450;0.002705082032813125;8;3.0;6.76;0.32083570807461836;15.64518599446112;50
21;21;2500;8466;0.0027102040816326532;8;3.0;6.773;0.3147444686385071;15.627720215049939;50
22;22;2500;8474;0.002712765106042417;8;3.0;6.777;0.3140145418659075;15.624293816355602;50
23;23;2500;8481;0.0027150060024009603;8;3.0;6.785;0.3111749379415265;15.619429938469043;50
24;24;2500;8492;0.002718527410964386;8;3.0;6.793;0.3069124672591514;15.579837445199875;50
25;25;2500;8494;0.002719167667066827;8;3.0;6.797;0.30609266675111235;15.576462025912043;50
26;26;2500;8497;0.0027201280512204884;8;3.0;6.797;0.3035501940749273;15.574347667199836;50
27;27;2500;8501;0.00272140856342537;8;3.0;6.8;0.3010700242444558;15.570988372437288;50
28;28;2500;8506;0.0027230092036814725;8;3.0;6.805;0.29614790573638256;15.568073095161918;50
29;29;2500;8511;0.002724609843937575;8;3.0;6.81;0.2936829650150529;15.561198090613717;50
30;30;2500;8512;0.0027249299719887955;8;3.0;6.81;0.2931607403396003;15.560932901475377;50
