;ciclo;nodes;edges;density;max_deg;min_deg;avg_deg;assortativity;avpl;diameter
0;0;2500;4900;0.001568627450980392;4;2.0;3.92;0.6504952980919219;29.09197000336286;98
1;1;2500;9646;0.0030879551820728293;12;4.0;7.72;0.26788316752164243;11.929846152737689;35
2;2;2500;9881;0.003163185274109644;14;4.0;7.906;0.1624602357215821;8.93858092530595;25
3;3;2500;9896;0.003167987194877951;18;4.0;7.918;0.12648896541423105;7.291210113266593;18
4;4;2500;9900;0.003169267707082833;20;4.0;7.92;0.12074241241609895;6.270214982302401;15
5;5;2500;9900;0.003169267707082833;24;4.0;7.92;0.1348489986877431;5.577549469297816;12
6;6;2500;9900;0.003169267707082833;23;4.0;7.92;0.14519165928603978;5.135377686699835;11
7;7;2500;9900;0.003169267707082833;28;4.0;7.92;0.13777804498583252;4.8320316754677695;10
8;8;2500;9900;0.003169267707082833;31;4.0;7.92;0.1313778943537167;4.640763390153854;9
9;9;2500;9900;0.003169267707082833;30;4.0;7.92;0.1399615390300944;4.475259283410022;8
10;10;2500;9900;0.003169267707082833;33;4.0;7.92;0.1368162305332274;4.400314448257393;8
11;11;2500;9900;0.003169267707082833;35;4.0;7.92;0.14388390906583864;4.361718611786452;7
12;12;2500;9900;0.003169267707082833;35;4.0;7.92;0.13194998863681448;4.335994052449475;7
13;13;2500;9900;0.003169267707082833;33;4.0;7.92;0.12081283291073833;4.320171576835874;7
14;14;2500;9900;0.003169267707082833;36;4.0;7.92;0.10749129173849156;4.312223310368413;7
15;15;2500;9900;0.003169267707082833;34;4.0;7.92;0.12134867674339743;4.31749391582286;7
16;16;2500;9900;0.003169267707082833;32;4.0;7.92;0.1164118847306376;4.336857747571714;7
17;17;2500;9900;0.003169267707082833;30;4.0;7.92;0.10520909583595382;4.33950219462387;7
18;18;2500;9900;0.003169267707082833;34;4.0;7.92;0.09972136211537799;4.3488270859083045;7
19;19;2500;9900;0.003169267707082833;35;4.0;7.92;0.09136639999591449;4.359957740685772;7
20;20;2500;9900;0.003169267707082833;38;4.0;7.92;0.08109559982513165;4.3666815912677155;7
21;21;2500;9900;0.003169267707082833;39;4.0;7.92;0.10057440433986001;4.381007087107018;7
22;22;2500;9900;0.003169267707082833;33;4.0;7.92;0.0973893950649357;4.3719668372622245;7
23;23;2500;9900;0.003169267707082833;28;4.0;7.92;0.09570503926979697;4.369289156469365;7
24;24;2500;9900;0.003169267707082833;27;4.0;7.92;0.09610175828469102;4.375566288642383;7
25;25;2500;9900;0.003169267707082833;27;4.0;7.92;0.09242017324085618;4.385011674486151;7
26;26;2500;9900;0.003169267707082833;28;4.0;7.92;0.10654737718067442;4.4037183901398285;7
27;27;2500;9900;0.003169267707082833;29;4.0;7.92;0.09638996644570219;4.405486663752995;7
28;28;2500;9900;0.003169267707082833;28;4.0;7.92;0.09376746874701093;4.414864146506362;7
29;29;2500;9900;0.003169267707082833;27;4.0;7.92;0.09012117869505558;4.409578551895818;7
30;30;2500;9900;0.003169267707082833;29;4.0;7.92;0.08081326266758625;4.409227050662137;7
