;ciclo;nodes;edges;density;max_deg;min_deg;avg_deg;assortativity;avpl;diameter
0;0;2500;4900;0.001568627450980392;4;2.0;3.92;0.6504952980919219;29.09197000336286;98
1;1;2500;9686;0.0031007603041216486;12;4.0;7.75;0.2577692704824346;11.900922576804877;35
2;2;2500;9881;0.003163185274109644;15;4.0;7.906;0.15804077652024592;8.925238356339078;25
3;3;2500;9900;0.003169267707082833;18;4.0;7.92;0.13742900840938882;7.280335000421453;19
4;4;2500;9900;0.003169267707082833;23;4.0;7.92;0.12414555951915193;6.229755470710097;15
5;5;2500;9900;0.003169267707082833;28;4.0;7.92;0.1224464510689139;5.528155955969038;13
6;6;2500;9900;0.003169267707082833;26;4.0;7.92;0.13360933594658925;5.083192245368606;11
7;7;2500;9900;0.003169267707082833;35;4.0;7.92;0.16951962721337818;4.789632030098875;10
8;8;2500;9900;0.003169267707082833;42;4.0;7.92;0.1574064533881032;4.571109037404814;9
9;9;2500;9900;0.003169267707082833;47;4.0;7.92;0.14528180446725011;4.434128693604387;8
10;10;2500;9900;0.003169267707082833;49;4.0;7.92;0.13107337057025292;4.37743066290846;8
11;11;2500;9900;0.003169267707082833;51;4.0;7.92;0.12497602088960227;4.343199163614192;7
12;12;2500;9900;0.003169267707082833;51;4.0;7.92;0.12137055313180807;4.323456586860479;7
13;13;2500;9900;0.003169267707082833;50;4.0;7.92;0.09781476332012425;4.315835717966276;7
14;14;2500;9900;0.003169267707082833;46;4.0;7.92;0.0799882776083913;4.313608306010399;7
15;15;2500;9900;0.003169267707082833;39;4.0;7.92;0.08648789122373914;4.327499042202618;7
16;16;2500;9900;0.003169267707082833;38;4.0;7.92;0.08571923909398638;4.33749006869455;7
17;17;2500;9900;0.003169267707082833;36;4.0;7.92;0.08473294949419129;4.348908020178928;7
18;18;2500;9900;0.003169267707082833;31;4.0;7.92;0.09476056977760479;4.3714728523798145;7
19;19;2500;9900;0.003169267707082833;31;4.0;7.92;0.08839990800985682;4.377955538677778;7
20;20;2500;9900;0.003169267707082833;29;4.0;7.92;0.07229520455480178;4.381977321115168;7
21;21;2500;9900;0.003169267707082833;28;4.0;7.92;0.0718695873140828;4.393059712745854;7
22;22;2500;9900;0.003169267707082833;28;4.0;7.92;0.07721802655518882;4.401065934183714;7
23;23;2500;9900;0.003169267707082833;24;4.0;7.92;0.07509256370665858;4.411628509740211;7
24;24;2500;9900;0.003169267707082833;23;5.0;7.92;0.07088533131781456;4.421772133340688;7
25;25;2500;9900;0.003169267707082833;23;4.0;7.92;0.07178530721160498;4.426809575756626;7
26;26;2500;9900;0.003169267707082833;23;4.0;7.92;0.06931551105808292;4.431723661969122;7
27;27;2500;9900;0.003169267707082833;21;4.0;7.92;0.06243637971667089;4.434509846717807;7
28;28;2500;9900;0.003169267707082833;22;4.0;7.92;0.057723293968403616;4.4483748570032935;7
29;29;2500;9900;0.003169267707082833;22;4.0;7.92;0.06794921844390088;4.4548418523502;7
30;30;2500;9900;0.003169267707082833;20;4.0;7.92;0.05830833422099959;4.44224984356614;7
