;ciclo;nodes;edges;density;max_deg;min_deg;avg_deg;assortativity;avpl;diameter
0;0;2500;4900;0.001568627450980392;4;2.0;3.92;0.6504952980919215;29.092465434324986;98
1;1;2500;9846;0.003151980792316927;12;4.0;7.875;0.4495429792469149;12.376548171379513;34
2;2;2500;9899;0.0031689475790316127;18;4.0;7.918;0.2674847956700421;9.35791078255515;23
3;3;2500;9900;0.003169267707082833;22;4.0;7.92;0.15156744718054585;8.294227762622574;20
4;4;2500;9900;0.003169267707082833;26;4.0;7.92;0.10221707015706503;7.604112143780253;18
5;5;2500;9900;0.003169267707082833;28;4.0;7.92;0.08760866720743415;7.00542710407812;17
6;6;2500;9900;0.003169267707082833;31;4.0;7.92;0.07820408969375152;6.605609404144567;15
7;7;2500;9900;0.003169267707082833;32;4.0;7.92;0.07861593038403764;6.230473805748779;14
8;8;2500;9900;0.003169267707082833;34;4.0;7.92;0.07952862233525795;6.039802795562542;13
9;9;2500;9900;0.003169267707082833;34;4.0;7.92;0.07865782696590227;5.880110801212791;13
10;10;2500;9900;0.003169267707082833;37;4.0;7.92;0.08073452998810011;5.7652782063291514;13
11;11;2500;9900;0.003169267707082833;44;4.0;7.92;0.08250623055421902;5.6560830575869385;12
12;12;2500;9900;0.003169267707082833;47;4.0;7.92;0.08284888170428008;5.542867247865848;12
13;13;2500;9900;0.003169267707082833;50;4.0;7.92;0.07512918206979316;5.465191226474371;12
14;14;2500;9900;0.003169267707082833;51;4.0;7.92;0.07417002959298538;5.3984939445817455;12
15;15;2500;9900;0.003169267707082833;54;4.0;7.92;0.07566213370498985;5.342153859526799;11
16;16;2500;9900;0.003169267707082833;57;4.0;7.92;0.07218408544866581;5.265013682700896;11
17;17;2500;9900;0.003169267707082833;57;4.0;7.92;0.07126638180716705;5.210244927267826;11
18;18;2500;9900;0.003169267707082833;62;4.0;7.92;0.07520085291251172;5.152339623791335;11
19;19;2500;9900;0.003169267707082833;65;4.0;7.92;0.07556437917165582;5.108307791903598;10
20;20;2500;9900;0.003169267707082833;67;4.0;7.92;0.0793229452090133;5.057969128036242;10
21;21;2500;9900;0.003169267707082833;68;4.0;7.92;0.07855017359094676;5.0139924131422156;10
22;22;2500;9900;0.003169267707082833;68;4.0;7.92;0.07989258524314903;4.97607823609569;10
23;23;2500;9900;0.003169267707082833;69;4.0;7.92;0.07538782498453352;4.946542869251024;10
24;24;2500;9900;0.003169267707082833;71;4.0;7.92;0.07300525756968096;4.916148058556458;10
25;25;2500;9900;0.003169267707082833;72;4.0;7.92;0.07763970055241325;4.881826407122713;10
26;26;2500;9900;0.003169267707082833;75;4.0;7.92;0.07770639184945648;4.8506511237841945;10
27;27;2500;9900;0.003169267707082833;76;4.0;7.92;0.07823845577948937;4.818592276602711;10
28;28;2500;9900;0.003169267707082833;77;4.0;7.92;0.07840639300140533;4.789383482268658;9
29;29;2500;9900;0.003169267707082833;78;4.0;7.92;0.0776751604410038;4.761559676432758;10
30;30;2500;9900;0.003169267707082833;79;4.0;7.92;0.07770791033764977;4.736214082578078;9
