;ciclo;nodes;edges;density;max_deg;min_deg;avg_deg;assortativity;avpl;diameter
0;0;2500;4900;0.001568627450980392;4;2.0;3.92;0.6504952980919219;29.09197000336286;98
1;1;2500;9675;0.0030972388955582235;12;4.0;7.74;0.25676449014987085;11.998234668226996;35
2;2;2500;9882;0.0031635054021608646;15;4.0;7.906;0.16936430745979675;9.005413616881826;25
3;3;2500;9899;0.0031689475790316127;18;4.0;7.918;0.14859225321973168;7.286510730412423;18
4;4;2500;9900;0.003169267707082833;22;4.0;7.92;0.12685238477835226;6.210302327276284;15
5;5;2500;9900;0.003169267707082833;23;4.0;7.92;0.13169466071338948;5.535886985421937;12
6;6;2500;9900;0.003169267707082833;28;4.0;7.92;0.13605238235796532;5.076266144877131;10
7;7;2500;9900;0.003169267707082833;28;4.0;7.92;0.1459309974535804;4.7666380037090335;9
8;8;2500;9900;0.003169267707082833;30;4.0;7.92;0.15545885430937176;4.578207063123361;9
9;9;2500;9900;0.003169267707082833;32;4.0;7.92;0.14809144362259774;4.463758325914205;8
10;10;2500;9900;0.003169267707082833;35;4.0;7.92;0.13479221848360182;4.396527490195394;8
11;11;2500;9900;0.003169267707082833;39;4.0;7.92;0.12033490474629245;4.351757680558268;7
12;12;2500;9900;0.003169267707082833;42;4.0;7.92;0.11428060232583426;4.326714751168449;7
13;13;2500;9900;0.003169267707082833;38;4.0;7.92;0.105736727114618;4.3236508195401;7
14;14;2500;9900;0.003169267707082833;39;4.0;7.92;0.09262686688192684;4.325111640950599;7
15;15;2500;9900;0.003169267707082833;34;4.0;7.92;0.0895833103027384;4.351970602029466;7
16;16;2500;9900;0.003169267707082833;29;4.0;7.92;0.09155770956641508;4.358053188596968;7
17;17;2500;9900;0.003169267707082833;27;4.0;7.92;0.07881158418667528;4.371167847788352;7
18;18;2500;9900;0.003169267707082833;28;4.0;7.92;0.08499330898248483;4.375359090100867;7
19;19;2500;9900;0.003169267707082833;25;4.0;7.92;0.0785889263956628;4.383875983492306;7
20;20;2500;9900;0.003169267707082833;25;4.0;7.92;0.0764895142124583;4.394885335130668;7
21;21;2500;9900;0.003169267707082833;23;4.0;7.92;0.08572642801589053;4.401567079540357;7
22;22;2500;9900;0.003169267707082833;25;4.0;7.92;0.06929417164107202;4.411055884087129;7
23;23;2500;9900;0.003169267707082833;27;4.0;7.92;0.06665322607288508;4.414402262057043;7
24;24;2500;9900;0.003169267707082833;30;4.0;7.92;0.07232950849063093;4.425698244109579;7
25;25;2500;9900;0.003169267707082833;25;4.0;7.92;0.06853574356541137;4.431250816720964;7
26;26;2500;9900;0.003169267707082833;24;4.0;7.92;0.08279383319719587;4.448717642072678;7
27;27;2500;9900;0.003169267707082833;23;4.0;7.92;0.05749559327236214;4.447465114231124;7
28;28;2500;9900;0.003169267707082833;23;4.0;7.92;0.06133455848725915;4.445928612244209;7
29;29;2500;9900;0.003169267707082833;19;4.0;7.92;0.07294137083358797;4.4524566445992555;7
30;30;2500;9900;0.003169267707082833;21;4.0;7.92;0.0819290119420938;4.452698823543369;7
