;ciclo;nodes;edges;density;max_deg;min_deg;avg_deg;assortativity;avpl;diameter
0;0;2500;4900;0.001568627450980392;4;2.0;3.92;0.6504952980919215;29.092465434324986;98
1;1;2500;9845;0.0031516606642657064;12;4.0;7.875;0.4499098637123498;12.772152882192739;35
2;2;2500;9900;0.003169267707082833;17;4.0;7.92;0.2410991970224413;9.287918679095752;22
3;3;2500;9900;0.003169267707082833;20;4.0;7.92;0.12446528030608893;8.331681380839548;20
4;4;2500;9900;0.003169267707082833;26;4.0;7.92;0.08293991535051169;7.638654311989438;18
5;5;2500;9900;0.003169267707082833;33;4.0;7.92;0.06979283773492016;7.008029348954356;16
6;6;2500;9900;0.003169267707082833;35;4.0;7.92;0.06926364152856389;6.616134865541748;15
7;7;2500;9900;0.003169267707082833;35;4.0;7.92;0.07187453403620406;6.379490374831262;14
8;8;2500;9900;0.003169267707082833;36;4.0;7.92;0.07538693836293991;6.064583228016469;13
9;9;2500;9900;0.003169267707082833;37;4.0;7.92;0.0731393403928448;5.906231697763636;13
10;10;2500;9900;0.003169267707082833;39;4.0;7.92;0.07101301275083909;5.7152557886712785;12
11;11;2500;9900;0.003169267707082833;40;4.0;7.92;0.0688579557279878;5.569092369456427;12
12;12;2500;9900;0.003169267707082833;41;4.0;7.92;0.06470183511628934;5.494423754795146;11
13;13;2500;9900;0.003169267707082833;43;4.0;7.92;0.06813301124685164;5.4152059953858;11
14;14;2500;9900;0.003169267707082833;43;4.0;7.92;0.0757949700305365;5.311333664743045;11
15;15;2500;9900;0.003169267707082833;45;4.0;7.92;0.08029361928933067;5.251728940377843;11
16;16;2500;9900;0.003169267707082833;45;4.0;7.92;0.08767708502241817;5.182291451769747;11
17;17;2500;9900;0.003169267707082833;46;4.0;7.92;0.08464603646968898;5.112812759280179;11
18;18;2500;9900;0.003169267707082833;46;4.0;7.92;0.08552152187486023;5.072597027838913;11
19;19;2500;9900;0.003169267707082833;46;4.0;7.92;0.0837838862715898;5.046941690308894;10
20;20;2500;9900;0.003169267707082833;48;4.0;7.92;0.08523154262906013;4.998923123990975;10
21;21;2500;9900;0.003169267707082833;48;4.0;7.92;0.0936927655045285;4.961577496159319;10
22;22;2500;9900;0.003169267707082833;48;4.0;7.92;0.09265534331539146;4.915261247293232;10
23;23;2500;9900;0.003169267707082833;48;4.0;7.92;0.09265172413250028;4.866845009973959;10
24;24;2500;9900;0.003169267707082833;48;4.0;7.92;0.09037027798098231;4.8432622686922;10
25;25;2500;9900;0.003169267707082833;49;4.0;7.92;0.0874405046278802;4.813263315538523;10
26;26;2500;9900;0.003169267707082833;50;4.0;7.92;0.0877203888893245;4.779616606684542;10
27;27;2500;9900;0.003169267707082833;51;4.0;7.92;0.08551672306112663;4.7573744446380735;9
28;28;2500;9900;0.003169267707082833;52;4.0;7.92;0.08859786544257094;4.748950598385591;9
29;29;2500;9900;0.003169267707082833;51;4.0;7.92;0.08620315177863784;4.726828856579524;9
30;30;2500;9900;0.003169267707082833;51;4.0;7.92;0.08709239936030387;4.710619439238809;9
