;ciclo;nodes;edges;density;max_deg;min_deg;avg_deg;assortativity;avpl;diameter
0;0;2500;4900;0.001568627450980392;4;2.0;3.92;0.6504952980919215;29.092465434324986;98
1;1;2500;9848;0.003152621048419368;11;4.0;7.88;0.4404530962971401;12.363494922090364;35
2;2;2500;9900;0.003169267707082833;15;4.0;7.92;0.29036509437995844;10.196856286263174;26
3;3;2500;9900;0.003169267707082833;16;4.0;7.92;0.23589602176758712;9.344853686932586;22
4;4;2500;9900;0.003169267707082833;17;4.0;7.92;0.2177394103183017;9.07264100932551;21
5;5;2500;9900;0.003169267707082833;17;4.0;7.92;0.2227435674052399;8.780413693709173;21
6;6;2500;9900;0.003169267707082833;18;4.0;7.92;0.21482790188063652;8.553990494679352;19
7;7;2500;9900;0.003169267707082833;19;4.0;7.92;0.20535955341896805;8.176424670885991;18
8;8;2500;9900;0.003169267707082833;19;4.0;7.92;0.2057151951734326;7.956759917878642;18
9;9;2500;9900;0.003169267707082833;19;4.0;7.92;0.204329456357004;7.850026482294072;18
10;10;2500;9900;0.003169267707082833;19;4.0;7.92;0.20053361304964357;7.764696339909625;18
11;11;2500;9900;0.003169267707082833;18;4.0;7.92;0.1924764096319413;7.717604234474894;18
12;12;2500;9900;0.003169267707082833;18;4.0;7.92;0.1952250820216071;7.6546822602738605;18
13;13;2500;9900;0.003169267707082833;18;4.0;7.92;0.19014068843401466;7.600159879806194;18
14;14;2500;9900;0.003169267707082833;20;4.0;7.92;0.1880423587274999;7.552462233438141;18
15;15;2500;9900;0.003169267707082833;20;4.0;7.92;0.19189803398630742;7.483489211612635;18
16;16;2500;9900;0.003169267707082833;21;4.0;7.92;0.1908656581928636;7.447449321805603;18
17;17;2500;9900;0.003169267707082833;21;4.0;7.92;0.18307431936820315;7.389176103439348;17
18;18;2500;9900;0.003169267707082833;21;4.0;7.92;0.18022743781490866;7.361363635280693;17
19;19;2500;9900;0.003169267707082833;21;4.0;7.92;0.1774420896966489;7.321140096004336;17
20;20;2500;9900;0.003169267707082833;22;4.0;7.92;0.17291127143275054;7.266693700830684;17
21;21;2500;9900;0.003169267707082833;22;4.0;7.92;0.1718445934399965;7.228909343038523;17
22;22;2500;9900;0.003169267707082833;22;4.0;7.92;0.17198563749844656;7.177015461191261;17
23;23;2500;9900;0.003169267707082833;22;4.0;7.92;0.173351917621332;7.154780219480778;16
24;24;2500;9900;0.003169267707082833;21;4.0;7.92;0.17543258294371225;7.133053143867024;16
25;25;2500;9900;0.003169267707082833;21;4.0;7.92;0.17206578225132502;7.090051267098684;16
26;26;2500;9900;0.003169267707082833;21;4.0;7.92;0.17236586393033895;7.030606421991637;16
27;27;2500;9900;0.003169267707082833;21;4.0;7.92;0.17196190137623504;7.0199365184638784;16
28;28;2500;9900;0.003169267707082833;22;4.0;7.92;0.17125156582542106;6.989755840705652;16
29;29;2500;9900;0.003169267707082833;22;4.0;7.92;0.16617687953151;6.975357427589543;16
30;30;2500;9900;0.003169267707082833;22;4.0;7.92;0.16720073010588826;6.944299981368796;16
