;ciclo;nodes;edges;density;max_deg;min_deg;avg_deg;assortativity;avpl;diameter
0;0;2500;4900;0.001568627450980392;4;2.0;3.92;0.6504952980919215;29.092465434324986;98
1;1;2500;7466;0.002390076030412165;8;3.0;5.973;0.3623229109819995;17.44037159933443;50
2;2;2500;7784;0.0024918767507002802;8;3.0;6.227;0.3955830615269623;16.838955244783126;50
3;3;2500;7926;0.0025373349339735895;8;3.0;6.34;0.3938882451913263;16.601633108646574;50
4;4;2500;8023;0.002568387354941977;8;3.0;6.418;0.3932730283162214;16.476858948523038;50
5;5;2500;8090;0.0025898359343737493;8;3.0;6.473;0.3915918126621088;16.376442160193836;50
6;6;2500;8139;0.0026055222088835536;8;3.0;6.51;0.3807762725500836;16.239756064958424;50
7;7;2500;8181;0.002618967587034814;8;3.0;6.543;0.37706322559295996;16.11271408324591;50
8;8;2500;8212;0.002628891556622649;8;3.0;6.57;0.3642253963350349;16.03624065866879;50
9;9;2500;8234;0.0026359343737494996;8;3.0;6.586;0.3533584249992509;16.01062280888002;50
10;10;2500;8255;0.00264265706282513;8;3.0;6.605;0.34619755124540236;15.987544548213027;50
11;11;2500;8271;0.0026477791116446578;8;3.0;6.617;0.34273150354495013;15.96423319419147;50
12;12;2500;8291;0.002654181672669068;8;3.0;6.633;0.3384231051661606;15.921052332206491;50
13;13;2500;8304;0.002658343337334934;8;3.0;6.645;0.33137689704781526;15.906642729892416;50
14;14;2500;8319;0.0026631452581032415;8;3.0;6.656;0.3285515012791515;15.87987000526268;50
15;15;2500;8333;0.002667627050820328;8;3.0;6.668;0.32257588831255896;15.807159601551211;50
16;16;2500;8344;0.0026711484593837536;8;3.0;6.676;0.32021867085186967;15.786500190906567;50
17;17;2500;8355;0.0026746698679471787;8;3.0;6.684;0.31471822795961796;15.76364705727476;50
18;18;2500;8364;0.0026775510204081632;8;3.0;6.69;0.3134114342851375;15.750546426569624;50
19;19;2500;8373;0.0026804321728691478;8;3.0;6.7;0.3124661316814158;15.747818274802786;50
20;20;2500;8386;0.002684593837535014;8;3.0;6.707;0.30725751972273385;15.739070995718317;50
21;21;2500;8393;0.0026868347338935574;8;3.0;6.715;0.3024087445258294;15.722104750137314;50
22;22;2500;8399;0.0026887555022008804;8;3.0;6.72;0.30171640979763475;15.720729957515335;50
23;23;2500;8408;0.002691636654661865;8;3.0;6.727;0.2975544640670899;15.702828493265033;50
24;24;2500;8419;0.00269515806322529;8;3.0;6.734;0.29215278772626574;15.685571939637729;50
25;25;2500;8426;0.0026973989595838336;8;3.0;6.742;0.28727122341964145;15.683302006838765;50
26;26;2500;8431;0.002698999599839936;8;3.0;6.746;0.2863943723211917;15.678181726913623;50
27;27;2500;8435;0.002700280112044818;8;3.0;6.746;0.28244108844040894;15.67477749000921;50
28;28;2500;8442;0.002702521008403361;8;3.0;6.754;0.27981019378083116;15.670473085948965;50
29;29;2500;8445;0.0027034813925570227;8;3.0;6.758;0.27965365282268895;15.652654931261154;50
30;30;2500;8449;0.0027047619047619047;8;3.0;6.758;0.2769558716430762;15.634331127756338;50
