;ciclo;nodes;edges;density;max_deg;min_deg;avg_deg;assortativity;avpl;diameter
0;0;2500;4900;0.001568627450980392;4;2.0;3.92;0.6504952980919215;29.092465434324986;98
1;1;2500;9844;0.003151340536214486;12;4.0;7.875;0.43932034119966645;12.331498844488479;34
2;2;2500;9898;0.003168627450980392;15;4.0;7.918;0.30005912892175357;10.293898627351082;26
3;3;2500;9899;0.0031689475790316127;16;4.0;7.918;0.24366754312737715;9.359855363423577;23
4;4;2500;9900;0.003169267707082833;17;4.0;7.92;0.22658946851070463;8.820048881010246;21
5;5;2500;9900;0.003169267707082833;17;4.0;7.92;0.22979982602443477;8.646225301594285;21
6;6;2500;9900;0.003169267707082833;17;4.0;7.92;0.22292730344767941;8.391209646598577;20
7;7;2500;9900;0.003169267707082833;17;4.0;7.92;0.21512469170191043;8.233305526455547;19
8;8;2500;9900;0.003169267707082833;17;4.0;7.92;0.21111782036861024;8.019084510804529;19
9;9;2500;9900;0.003169267707082833;17;4.0;7.92;0.20694667909948;7.917455643621451;19
10;10;2500;9900;0.003169267707082833;18;4.0;7.92;0.20250930040865284;7.810938749929542;18
11;11;2500;9900;0.003169267707082833;18;4.0;7.92;0.203455468934035;7.754656383628168;18
12;12;2500;9900;0.003169267707082833;18;4.0;7.92;0.19981546820425733;7.678852575060641;18
13;13;2500;9900;0.003169267707082833;19;4.0;7.92;0.19324304936811673;7.636973850397597;18
14;14;2500;9900;0.003169267707082833;19;4.0;7.92;0.1940270838047899;7.546760043421557;18
15;15;2500;9900;0.003169267707082833;19;4.0;7.92;0.19173589642710537;7.500999635177672;18
16;16;2500;9900;0.003169267707082833;19;4.0;7.92;0.1963985378130366;7.444372047636381;18
17;17;2500;9900;0.003169267707082833;19;4.0;7.92;0.19253338138324733;7.394920108868016;18
18;18;2500;9900;0.003169267707082833;19;4.0;7.92;0.1989050667137544;7.340415791816901;17
19;19;2500;9900;0.003169267707082833;19;4.0;7.92;0.19268657183585303;7.2532998858629245;16
20;20;2500;9900;0.003169267707082833;20;4.0;7.92;0.1934578096932694;7.20271707475877;17
21;21;2500;9900;0.003169267707082833;20;4.0;7.92;0.19408932453025918;7.160393366488621;17
22;22;2500;9900;0.003169267707082833;20;4.0;7.92;0.19202403818047672;7.137572650068192;17
23;23;2500;9900;0.003169267707082833;20;4.0;7.92;0.1919139446181644;7.113716118777636;17
24;24;2500;9900;0.003169267707082833;20;4.0;7.92;0.18945735239236333;7.08512799811693;17
25;25;2500;9900;0.003169267707082833;20;4.0;7.92;0.1921035388145378;7.0710805377669015;17
26;26;2500;9900;0.003169267707082833;20;4.0;7.92;0.18777387053790784;7.023563917290923;16
27;27;2500;9900;0.003169267707082833;20;4.0;7.92;0.18481314163377174;6.9930442355220395;16
28;28;2500;9900;0.003169267707082833;20;4.0;7.92;0.17869210794924384;6.985580872813532;16
29;29;2500;9900;0.003169267707082833;21;4.0;7.92;0.17347828378203464;6.961448525059655;16
30;30;2500;9900;0.003169267707082833;21;4.0;7.92;0.1740620466901489;6.930608214919697;17
