;ciclo;nodes;edges;density;max_deg;min_deg;avg_deg;assortativity;avpl;diameter
0;0;2500;4900;0.001568627450980392;4;2.0;3.92;0.6504952980919215;29.092465434324986;98
1;1;2500;9841;0.0031503801520608244;12;4.0;7.87;0.4423891856744615;12.64228592286521;35
2;2;2500;9895;0.0031676670668267307;15;4.0;7.914;0.29639381184241315;10.167173753801112;26
3;3;2500;9899;0.0031689475790316127;16;4.0;7.918;0.24176319138826008;9.278708509144977;22
4;4;2500;9900;0.003169267707082833;17;4.0;7.92;0.22652653416841226;8.865892148691227;21
5;5;2500;9900;0.003169267707082833;18;4.0;7.92;0.22222647548655883;8.544801952513087;19
6;6;2500;9900;0.003169267707082833;18;4.0;7.92;0.21697599930184802;8.416940276709068;19
7;7;2500;9900;0.003169267707082833;18;4.0;7.92;0.21364849527742907;8.20924103333303;19
8;8;2500;9900;0.003169267707082833;18;4.0;7.92;0.20767586269877253;8.074424927153071;18
9;9;2500;9900;0.003169267707082833;18;4.0;7.92;0.19487693565583408;7.989595094698517;18
10;10;2500;9900;0.003169267707082833;20;4.0;7.92;0.19550559939727924;7.893392297082552;18
11;11;2500;9900;0.003169267707082833;20;4.0;7.92;0.18507647786216266;7.758972080058776;17
12;12;2500;9900;0.003169267707082833;20;4.0;7.92;0.1826521293477956;7.700792616567805;17
13;13;2500;9900;0.003169267707082833;20;4.0;7.92;0.18877093134814898;7.612026107535439;17
14;14;2500;9900;0.003169267707082833;20;4.0;7.92;0.19183113777436978;7.553456520602456;17
15;15;2500;9900;0.003169267707082833;21;4.0;7.92;0.201962994170707;7.472514597710496;16
16;16;2500;9900;0.003169267707082833;21;4.0;7.92;0.19965615815484244;7.407177454671452;16
17;17;2500;9900;0.003169267707082833;21;4.0;7.92;0.1997699197930527;7.358862923638755;16
18;18;2500;9900;0.003169267707082833;21;4.0;7.92;0.1972433967228125;7.3268413892738495;16
19;19;2500;9900;0.003169267707082833;22;4.0;7.92;0.1911182359522533;7.321879824459335;16
20;20;2500;9900;0.003169267707082833;22;4.0;7.92;0.18904887961026215;7.275560479699413;16
21;21;2500;9900;0.003169267707082833;22;4.0;7.92;0.19027305451420193;7.25348904039872;16
22;22;2500;9900;0.003169267707082833;22;4.0;7.92;0.19189682634244642;7.227295948544719;16
23;23;2500;9900;0.003169267707082833;23;4.0;7.92;0.18772116454263182;7.206895298711345;16
24;24;2500;9900;0.003169267707082833;23;4.0;7.92;0.1865013011450413;7.1738454244346945;16
25;25;2500;9900;0.003169267707082833;23;4.0;7.92;0.18805096907594737;7.113928550191992;16
26;26;2500;9900;0.003169267707082833;23;4.0;7.92;0.18241809246321536;7.0959174549199115;16
27;27;2500;9900;0.003169267707082833;23;4.0;7.92;0.18248669264195946;7.042462713081719;16
28;28;2500;9900;0.003169267707082833;24;4.0;7.92;0.17773357280732158;7.0184652673385575;16
29;29;2500;9900;0.003169267707082833;24;4.0;7.92;0.1729058495044735;6.994087184074153;16
30;30;2500;9900;0.003169267707082833;24;4.0;7.92;0.17635239544389578;6.974883654936226;16
