;ciclo;nodes;edges;density;max_deg;min_deg;avg_deg;assortativity;avpl;diameter
0;0;2500;4900;0.001568627450980392;4;2.0;3.92;0.6504952980919215;29.092465434324986;98
1;1;2500;7483;0.002395518207282913;8;3.0;5.99;0.39112743300080643;17.48862943312237;50
2;2;2500;7811;0.0025005202080832334;8;3.0;6.25;0.42623922432975314;16.7017918065163;50
3;3;2500;7954;0.002546298519407763;8;3.0;6.363;0.41627554248914167;16.479339965523558;50
4;4;2500;8063;0.002581192476990796;8;3.0;6.45;0.40776744936737613;16.326223647744612;50
5;5;2500;8131;0.0026029611844737895;8;3.0;6.504;0.39907292780961884;16.192781120103664;50
6;6;2500;8178;0.0026180072028811523;8;3.0;6.543;0.38751193697483427;16.136609227416887;50
7;7;2500;8217;0.0026304921968787515;8;3.0;6.574;0.37981162969207405;16.078877291528084;50
8;8;2500;8252;0.0026416966786714687;8;3.0;6.6;0.3797668021629505;16.04988078224853;50
9;9;2500;8283;0.002651620648259304;8;3.0;6.625;0.3665370543045854;15.984301142797797;50
10;10;2500;8302;0.002657703081232493;8;3.0;6.64;0.3681056011483615;15.940678730242926;50
11;11;2500;8322;0.0026641056422569026;8;3.0;6.656;0.3626033688865097;15.879761505405051;50
12;12;2500;8339;0.002669547819127651;8;3.0;6.67;0.35689402781406393;15.825841386362013;50
13;13;2500;8355;0.0026746698679471787;8;3.0;6.684;0.3509951665517422;15.81246973645049;50
14;14;2500;8371;0.0026797919167667068;8;3.0;6.695;0.343694114258307;15.800076696772988;50
15;15;2500;8377;0.0026817126850740298;8;3.0;6.703;0.34245623713538403;15.792414693730843;50
16;16;2500;8394;0.002687154861944778;8;3.0;6.715;0.33507874393151904;15.764274429180155;50
17;17;2500;8408;0.002691636654661865;8;3.0;6.727;0.33113507825735666;15.732233252425319;50
18;18;2500;8419;0.00269515806322529;8;3.0;6.734;0.3280236132079077;15.722850217771173;50
19;19;2500;8428;0.0026980392156862746;8;3.0;6.742;0.3200670507423795;15.704236677488808;50
20;20;2500;8435;0.002700280112044818;8;3.0;6.746;0.31685771792536266;15.662903092528339;50
21;21;2500;8446;0.002703801520608243;8;3.0;6.758;0.3135165333476554;15.646451290630674;50
22;22;2500;8450;0.002705082032813125;8;3.0;6.76;0.31375947868649123;15.645670533622553;50
23;23;2500;8462;0.0027089235694277712;8;3.0;6.77;0.3108292086166372;15.636691922749671;50
24;24;2500;8468;0.0027108443377350942;8;3.0;6.773;0.30601665492790187;15.634004660993451;50
25;25;2500;8473;0.0027124449779911963;8;3.0;6.777;0.3033552421837893;15.631019654616535;50
26;26;2500;8474;0.002712765106042417;8;3.0;6.777;0.3034038631795062;15.630585596477992;50
27;27;2500;8484;0.002715966386554622;8;3.0;6.79;0.29653128335995343;15.616448795556552;50
28;28;2500;8489;0.0027175670268107244;8;3.0;6.793;0.2931434762935115;15.615450346363836;50
29;29;2500;8492;0.002718527410964386;8;3.0;6.793;0.2914524345568459;15.615131338211006;50
30;30;2500;8499;0.002720768307322929;8;3.0;6.8;0.28634462722753473;15.605431872276084;50
