;ciclo;nodes;edges;density;max_deg;min_deg;avg_deg;assortativity;avpl;diameter
0;0;2500;4900;0.001568627450980392;4;2.0;3.92;0.6504952980919215;29.092465434324986;98
1;1;2500;9845;0.0031516606642657064;11;4.0;7.875;0.449248830731373;12.559076504943413;34
2;2;2500;9895;0.0031676670668267307;14;4.0;7.914;0.31601825222773716;10.144488026514074;24
3;3;2500;9899;0.0031689475790316127;17;4.0;7.918;0.25400161262288956;9.360054712130381;23
4;4;2500;9899;0.0031689475790316127;17;4.0;7.918;0.23419120406090224;8.837996534617552;21
5;5;2500;9900;0.003169267707082833;16;4.0;7.92;0.22289455453194953;8.536054991735663;20
6;6;2500;9900;0.003169267707082833;16;4.0;7.92;0.21831032358561195;8.31744348906337;19
7;7;2500;9900;0.003169267707082833;16;4.0;7.92;0.22362694214843346;8.223592542165335;19
8;8;2500;9900;0.003169267707082833;16;4.0;7.92;0.21094925905681097;8.100987497415447;18
9;9;2500;9900;0.003169267707082833;16;4.0;7.92;0.20906103489035738;7.967578089963723;19
10;10;2500;9900;0.003169267707082833;17;4.0;7.92;0.20630450148897977;7.845293698886683;19
11;11;2500;9900;0.003169267707082833;19;4.0;7.92;0.2000040663071133;7.716619883840532;18
12;12;2500;9900;0.003169267707082833;18;4.0;7.92;0.1974139697416247;7.646287672232675;18
13;13;2500;9900;0.003169267707082833;18;4.0;7.92;0.19658382560171664;7.584544321499396;18
14;14;2500;9900;0.003169267707082833;18;4.0;7.92;0.18932605518266105;7.509851964581828;17
15;15;2500;9900;0.003169267707082833;18;4.0;7.92;0.182252435892906;7.438005994755331;17
16;16;2500;9900;0.003169267707082833;18;4.0;7.92;0.18195789038573765;7.383483490332862;17
17;17;2500;9900;0.003169267707082833;18;4.0;7.92;0.1802717703048182;7.344972473469239;17
18;18;2500;9900;0.003169267707082833;19;4.0;7.92;0.18116462792323637;7.255630875992883;17
19;19;2500;9900;0.003169267707082833;19;4.0;7.92;0.17568418626015328;7.216128752883182;17
20;20;2500;9900;0.003169267707082833;20;4.0;7.92;0.16848303448073593;7.163540946341636;17
21;21;2500;9900;0.003169267707082833;20;4.0;7.92;0.17195778806134912;7.12959582386987;17
22;22;2500;9900;0.003169267707082833;20;4.0;7.92;0.171712158832595;7.061449014921453;16
23;23;2500;9900;0.003169267707082833;22;4.0;7.92;0.17203807525688045;7.031445119511946;16
24;24;2500;9900;0.003169267707082833;21;4.0;7.92;0.17151701736340005;7.010427417329638;17
25;25;2500;9900;0.003169267707082833;21;4.0;7.92;0.1744037043676866;6.933696959479767;16
26;26;2500;9900;0.003169267707082833;22;4.0;7.92;0.18008328228493406;6.906309427704462;16
27;27;2500;9900;0.003169267707082833;22;4.0;7.92;0.17487503556942635;6.8205974703320065;16
28;28;2500;9900;0.003169267707082833;22;4.0;7.92;0.17164348222758016;6.79460571269546;16
29;29;2500;9900;0.003169267707082833;22;4.0;7.92;0.16896545066776622;6.7767454515727685;16
30;30;2500;9900;0.003169267707082833;22;4.0;7.92;0.16855140369501373;6.7649265039549995;16
