;ciclo;nodes;edges;density;max_deg;min_deg;avg_deg;assortativity;avpl;diameter
0;0;2500;4900;0.001568627450980392;4;2.0;3.92;0.6504952980919219;29.09197000336286;98
1;1;2500;9690;0.0031020408163265306;13;4.0;7.754;0.24947441264298484;11.874869110334272;34
2;2;2500;9889;0.0031657462985194076;14;4.0;7.91;0.1667373522651138;8.957920016461035;25
3;3;2500;9899;0.0031689475790316127;17;4.0;7.918;0.14314353680965605;7.278650554873783;18
4;4;2500;9900;0.003169267707082833;25;4.0;7.92;0.11555371083703644;6.203567091245927;15
5;5;2500;9900;0.003169267707082833;26;4.0;7.92;0.11980241131510552;5.5317669924143456;12
6;6;2500;9900;0.003169267707082833;27;4.0;7.92;0.14596470624405086;5.080103550147196;10
7;7;2500;9900;0.003169267707082833;28;4.0;7.92;0.1532428003389078;4.780390932504964;10
8;8;2500;9900;0.003169267707082833;32;4.0;7.92;0.1606547527452073;4.594267583223171;9
9;9;2500;9900;0.003169267707082833;36;4.0;7.92;0.15216105340680244;4.469947438879896;8
10;10;2500;9900;0.003169267707082833;41;4.0;7.92;0.13655418245061948;4.407351654109838;8
11;11;2500;9900;0.003169267707082833;38;4.0;7.92;0.13062757154502713;4.368643952737394;8
12;12;2500;9900;0.003169267707082833;38;4.0;7.92;0.1145426515608384;4.34938650364159;7
13;13;2500;9900;0.003169267707082833;36;4.0;7.92;0.11947819824873233;4.337696000275816;7
14;14;2500;9900;0.003169267707082833;35;4.0;7.92;0.10690174577465959;4.338941709241961;7
15;15;2500;9900;0.003169267707082833;40;4.0;7.92;0.083913611975946;4.340025886380021;7
16;16;2500;9900;0.003169267707082833;36;4.0;7.92;0.08348848535585444;4.354991138738948;7
17;17;2500;9900;0.003169267707082833;34;4.0;7.92;0.07456329651778078;4.366295087739266;7
18;18;2500;9900;0.003169267707082833;31;4.0;7.92;0.07282884502261561;4.378540177214438;7
19;19;2500;9900;0.003169267707082833;29;4.0;7.92;0.07738515993027008;4.4047619670616935;7
20;20;2500;9900;0.003169267707082833;28;4.0;7.92;0.07560074590795512;4.415141441789725;7
21;21;2500;9900;0.003169267707082833;26;4.0;7.92;0.05710326048903291;4.416969768993161;7
22;22;2500;9900;0.003169267707082833;27;4.0;7.92;0.05322359641365894;4.424342144084518;7
23;23;2500;9900;0.003169267707082833;25;4.0;7.92;0.0616009165876089;4.430480686588749;7
24;24;2500;9900;0.003169267707082833;20;4.0;7.92;0.054628690650980874;4.426261381591825;7
25;25;2500;9900;0.003169267707082833;22;4.0;7.92;0.054025632370905186;4.425789883659096;7
26;26;2500;9900;0.003169267707082833;21;4.0;7.92;0.05753674433829874;4.434135520161602;7
27;27;2500;9900;0.003169267707082833;21;4.0;7.92;0.06240624722200724;4.440502612717078;7
28;28;2500;9900;0.003169267707082833;23;4.0;7.92;0.07047146358982433;4.440867711451959;7
29;29;2500;9900;0.003169267707082833;21;4.0;7.92;0.07419059384181134;4.448908965437899;7
30;30;2500;9900;0.003169267707082833;21;4.0;7.92;0.07346382705349108;4.450174283794611;7
