;ciclo;nodes;edges;density;max_deg;min_deg;avg_deg;assortativity;avpl;diameter
0;0;2500;4900;0.001568627450980392;4;2.0;3.92;0.6504952980919215;29.092465434324986;98
1;1;2500;9853;0.0031542216886754704;11;4.0;7.883;0.45923443577802986;12.424944492349393;34
2;2;2500;9899;0.0031689475790316127;15;4.0;7.918;0.3005567371772287;10.243354464282117;26
3;3;2500;9900;0.003169267707082833;16;4.0;7.92;0.25008666753831876;9.489087515927343;23
4;4;2500;9900;0.003169267707082833;17;4.0;7.92;0.23229427465766223;8.945611855694876;22
5;5;2500;9900;0.003169267707082833;19;4.0;7.92;0.22298717618011255;8.615164008426584;21
6;6;2500;9900;0.003169267707082833;20;4.0;7.92;0.2208062258897054;8.400082001617843;19
7;7;2500;9900;0.003169267707082833;18;4.0;7.92;0.21227752497701421;8.123845803645272;19
8;8;2500;9900;0.003169267707082833;18;4.0;7.92;0.20828282805239023;8.041922650888896;18
9;9;2500;9900;0.003169267707082833;17;4.0;7.92;0.20426412748222114;7.888666803129865;18
10;10;2500;9900;0.003169267707082833;18;4.0;7.92;0.20205713678105414;7.80116253486186;18
11;11;2500;9900;0.003169267707082833;18;4.0;7.92;0.19822105410141674;7.700746329605336;18
12;12;2500;9900;0.003169267707082833;18;4.0;7.92;0.19144807684851958;7.634363091592481;17
13;13;2500;9900;0.003169267707082833;18;4.0;7.92;0.1835335302003601;7.587059921017659;17
14;14;2500;9900;0.003169267707082833;18;4.0;7.92;0.19022328235953195;7.538127845554252;17
15;15;2500;9900;0.003169267707082833;18;4.0;7.92;0.19496819289193298;7.478200367405021;17
16;16;2500;9900;0.003169267707082833;18;4.0;7.92;0.1947918084089263;7.42434210022237;17
17;17;2500;9900;0.003169267707082833;19;4.0;7.92;0.19037857347171902;7.340714321862317;17
18;18;2500;9900;0.003169267707082833;19;4.0;7.92;0.19151149807896414;7.305958073411224;17
19;19;2500;9900;0.003169267707082833;20;4.0;7.92;0.19136686129016245;7.236275059226536;17
20;20;2500;9900;0.003169267707082833;20;4.0;7.92;0.18847200121163626;7.193725021809074;17
21;21;2500;9900;0.003169267707082833;20;4.0;7.92;0.18403158971294684;7.153179812474614;17
22;22;2500;9900;0.003169267707082833;20;4.0;7.92;0.19072660220348803;7.12594739346083;16
23;23;2500;9900;0.003169267707082833;20;4.0;7.92;0.18628574894689917;7.095946570633795;16
24;24;2500;9900;0.003169267707082833;20;4.0;7.92;0.18465311052510844;7.0649329084919446;16
25;25;2500;9900;0.003169267707082833;20;4.0;7.92;0.18952522434551264;7.058128345996595;16
26;26;2500;9900;0.003169267707082833;20;4.0;7.92;0.18651053065540182;7.042041740908286;16
27;27;2500;9900;0.003169267707082833;20;4.0;7.92;0.184023583167351;7.018921945474005;16
28;28;2500;9900;0.003169267707082833;20;4.0;7.92;0.18658452710038734;7.002189461453636;16
29;29;2500;9900;0.003169267707082833;20;4.0;7.92;0.18029370378367954;6.9363152713428065;16
30;30;2500;9900;0.003169267707082833;21;4.0;7.92;0.17944323200533974;6.925916570888764;16
