#n_nodes,m_edges,aspl,diameter,acluster,assort,n_conn,n_comp,o_largestc
2500,9900,5.215675,10,0.140002,0.103510,4,1,2500
2475,9236,5.796845,11,0.127084,0.077946,3,1,2475
2450,8738,6.114715,12,0.119548,0.054321,3,1,2450
2425,8306,6.384187,12,0.111804,0.036033,3,1,2425
2400,7925,6.595283,12,0.105440,0.041869,2,1,2400
2375,7577,6.767781,13,0.099035,0.046945,2,1,2375
2350,7257,6.938608,13,0.094208,0.052035,2,1,2350
2325,6957,7.385638,14,0.090915,0.062534,1,1,2325
2300,6678,7.469679,14,0.084316,0.100490,1,1,2300
2275,6408,7.705087,15,0.080281,0.091265,1,1,2275
2250,6158,7.948434,15,0.076321,0.112703,1,1,2250
2225,5914,8.077774,16,0.072031,0.104061,1,1,2225
2200,5689,8.361662,16,0.069208,0.117329,1,1,2200
2175,5468,8.564858,16,0.066336,0.097983,1,2,2174
2150,5268,8.972587,17,0.063235,0.123045,1,2,2149
2125,5068,9.148956,17,0.057810,0.115742,1,2,2124
2100,4880,9.283174,18,0.055076,0.104593,1,2,2099
2075,4705,9.392390,18,0.052652,0.112856,1,2,2074
2050,4530,9.822639,19,0.050038,0.138753,1,2,2049
2025,4355,10.457014,20,0.046642,0.116087,1,3,2023
2000,4186,10.578774,21,0.043627,0.127967,1,3,1998
1975,4036,10.764144,22,0.042777,0.150886,1,3,1973
1950,3886,11.028028,23,0.040545,0.181222,1,5,1946
1925,3736,11.727216,25,0.037344,0.187370,1,6,1920
1900,3586,12.133699,25,0.034794,0.166480,1,7,1894
1875,3436,12.346860,25,0.032299,0.120397,1,7,1869
1850,3303,12.489693,26,0.030420,0.126154,1,9,1842
1825,3178,12.764829,29,0.028763,0.165837,1,10,1816
1800,3053,13.155418,30,0.023951,0.176927,1,13,1787
1775,2928,13.933044,30,0.021407,0.219072,1,17,1758
1750,2803,14.476436,32,0.020405,0.247127,1,20,1730
1725,2678,15.054245,33,0.019702,0.225575,1,23,1702
1700,2553,15.868017,37,0.018545,0.183180,1,23,1677
1675,2428,16.460602,40,0.017506,0.153062,1,26,1649
1650,2303,16.845316,40,0.014274,0.045988,1,27,1623
1625,2190,17.602797,42,0.012707,-0.009240,1,32,1587
1600,2090,18.704843,43,0.012696,0.003390,1,41,1549
1575,1990,19.278340,53,0.012071,0.021662,1,54,1505
1550,1890,19.956686,59,0.009540,0.059305,1,68,1450
1525,1790,20.760514,67,0.009333,0.103935,1,90,1250
1500,1690,35.480563,118,0.006800,0.148816,1,112,1152
1475,1590,37.813776,114,0.005642,0.152565,1,134,1034
1450,1490,39.873145,128,0.005393,0.059912,1,147,989
1425,1390,35.719568,103,0.004122,-0.068117,1,163,647
1400,1290,39.146628,112,0.004219,-0.152416,1,183,632
1375,1204,37.155566,115,0.004125,-0.180550,1,218,404
1350,1129,19.506246,55,0.000000,-0.217553,1,264,224
1325,1054,15.615633,43,0.000000,-0.306505,1,308,152
1300,979,15.615633,43,0.000000,-0.306505,1,354,152
1275,904,15.615633,43,0.000000,-0.306505,1,397,152
1250,829,15.615633,43,0.000000,-0.306505,1,442,152
1225,754,12.255971,30,0.000000,-0.347954,1,488,108
1200,679,9.907076,25,0.000000,-0.314815,1,532,69
1175,604,6.635897,16,0.000000,0.027894,1,576,40
1150,532,6.333333,17,0.000000,-0.062500,1,618,18
1125,482,3.333333,8,0.000000,-0.142857,1,643,9
1100,432,3.333333,8,0.000000,-0.142857,1,668,9
1075,382,3.333333,8,0.000000,-0.142857,1,693,9
1050,332,3.333333,8,0.000000,-0.142857,1,718,9
1025,282,3.000000,7,0.000000,-0.166667,1,743,8
1000,232,3.000000,7,0.000000,-0.166667,1,768,8
975,182,1.666667,3,0.000000,-0.500000,1,793,4
950,150,1.000000,1,0.000000,na,1,800,2
925,125,1.000000,1,0.000000,na,1,800,2
900,100,1.000000,1,0.000000,na,1,800,2
875,75,1.000000,1,0.000000,na,1,800,2
850,50,1.000000,1,0.000000,na,1,800,2
825,25,1.000000,1,0.000000,na,1,800,2
800,0,0.000000,0,0.000000,na,0,800,1
775,0,0.000000,0,0.000000,na,0,775,1
750,0,0.000000,0,0.000000,na,0,750,1
725,0,0.000000,0,0.000000,na,0,725,1
