#n_nodes  m_edges  aspl  diameter  acluster  assort    n_conn  n_comp  o_largestc
2500  9900   4.38322016807   7  0.103096978385  0.00589806927247  4   1  2500
2475  9378   4.54677314781   7  0.101421701227   0.0628968248353  3   1  2475
2450  8980   4.65714685711   8 0.0999791433057    0.103640176631  3   1  2450
2425  8630   4.74670307237   8 0.0980566489639    0.111776071402  3   1  2425
2400  8305   4.84238745311   8 0.0971109607985    0.110602040701  3   1  2400
2375  8001   4.92918937614   9  0.096084666211    0.130134486698  2   1  2375
2350  7713   5.01060188582   9  0.094766387277    0.129884153019  2   1  2350
2325  7438   5.09752891751   9 0.0930825924374    0.127668958886  2   1  2325
2300  7176   5.17385630804   9 0.0913112491373    0.126322927069  2   1  2300
2275  6926   5.27443957977   9 0.0908822605965     0.11910904676  1   1  2275
2250  6684   5.36395355961  10 0.0895195767196    0.130023073264  1   1  2250
2225  6459   5.43986783607  10 0.0869976814696    0.139050176083  1   1  2225
2200  6234   5.53806399603  10 0.0845461760462     0.12911974593  1   1  2200
2175  6010   5.63335723123  10 0.0833639846743   0.0933098822138  1   1  2175
2150  5810   5.72648349151  10 0.0828593576966   0.0982500613889  1   1  2150
2125  5610   5.83625168938  10 0.0813803921569    0.116028855304  1   1  2125
2100  5410   5.96011524762  10  0.080783446712    0.106327838675  1   1  2100
2075  5214     6.046719104  10 0.0782444061962   0.0752455046321  1   1  2075
2050  5039   6.13739623136  11 0.0766829268293     0.09582394095  1   1  2050
2025  4864   6.25789097318  12 0.0756658196876    0.120129697077  1   2  2024
2000  4689   6.42909092184  13 0.0741704185426    0.138732245655  1   2  1999
1975  4514   6.58460133792  13 0.0732739904472    0.125707158791  1   2  1974
1950  4339   6.70727683232  13 0.0717706271837   0.0999481942699  1   2  1949
1925  4172   6.79570372004  13 0.0687456687457    0.071480950929  1   2  1924
1900  4022   6.90160438561  13 0.0675447839831    0.099611630988  1   3  1898
1875  3872   7.04061540287  13 0.0639971525182    0.124045084195  1   3  1873
1850  3722   7.25862911424  15 0.0632737772965      0.1380038601  1   4  1847
1825  3572    7.5668174264  16 0.0620197585071    0.155064966171  1   4  1822
1800  3422   7.83849102625  16 0.0616954182897    0.133392397918  1   4  1797
1775  3272   8.04240573968  16 0.0599284773198   0.0595264249406  1   5  1771
1750  3132   8.20579900634  16 0.0584145176695   0.0167246559227  1   6  1745
1725  3007   8.38635354325  20 0.0567326348467   0.0689605393631  1   8  1718
1700  2882   8.66550278647  22 0.0525694034259    0.115241869213  1   8  1693
1675  2757   8.96978138036  23 0.0518786417521    0.156115895706  1  16  1659
1650  2632   9.35803590595  23  0.050572597137    0.182332877734  1  20  1630
1625  2507   9.81835597921  23 0.0486396677051    0.162638381183  1  20  1605
1600  2382   10.2855655795  23 0.0453909726637    0.154339511293  1  26  1573
1575  2257   10.7435392458  25 0.0424811218986    0.131884377321  1  29  1545
1550  2132    11.283601157  25 0.0410898703582   0.0295748946541  1  32  1517
1525  2021   11.9122408414  30 0.0421983434072  -0.0314692275088  1  35  1489
1500  1921   12.5980854197  33 0.0406364468864 -0.00499586970614  1  42  1456
1475  1821   13.5252864817  41 0.0394893820091   0.0223424716824  1  58  1397
1450  1721   14.5863084158  45  0.038814484127    0.071528289984  1  80  1344
1425  1621   15.4671611437  45  0.038332038332    0.104258680822  1 100  1287
1400  1521   17.8162523269  54  0.033932951758    0.126595499424  1 121  1223
1375  1421    20.856252186  58 0.0298418382572    0.149418761828  1 140  1117
1350  1321   24.1582625265  60 0.0254263565891     0.10163943409  1 159  1075
1325  1221   34.6030513176  93 0.0177993527508   -0.119225421622  1 169  1030
1300  1146   34.0865047267  96 0.0196772924046   -0.126497205217  1 209   847
