#n_nodes,m_edges,aspl,diameter,acluster,assort,n_conn,n_comp,o_largestc
2500,9900,4.57722384954,8,0.11146471615,0.0710874323794,4,1,2500
2475,9332,4.7793181614,9,0.108480679616,0.0793607847896,4,1,2475
2450,8879,4.978160182,10,0.106668425612,0.0900038790777,3,1,2450
2425,8493,5.12709196693,10,0.104942880716,0.0690708195643,3,1,2425
2400,8157,5.25808809226,10,0.103343163781,0.0632279791726,2,1,2400
2375,7850,5.3899720658,10,0.101492093871,0.0561378049267,2,1,2375
2350,7566,5.50028278217,10,0.099627767032,0.058039250659,2,1,2350
2325,7291,5.64299483649,10,0.0988712625487,0.0539298629386,2,1,2325
2300,7040,5.72505966677,11,0.0963567977916,0.083887109077,2,1,2300
2275,6790,5.86933766322,11,0.0954603174603,0.0847208420245,2,1,2275
2250,6548,5.97238673979,11,0.0937534391534,0.0864006912652,2,1,2250
2225,6323,6.10819739714,11,0.0918648118423,0.0955243443201,2,1,2225
2200,6098,6.24534540494,12,0.0908517316017,0.0983694128648,2,1,2200
2175,5886,6.31496494623,12,0.0880295566502,0.0996661621948,2,1,2175
2150,5686,6.41507071975,12,0.0853532668882,0.104908814376,1,1,2150
2125,5486,6.58727063255,12,0.0840851540616,0.111074135305,1,1,2125
2100,5286,6.7332326051,13,0.0813854875283,0.118900549039,1,1,2100
2075,5090,6.8297159322,13,0.0790636833046,0.101233269542,1,1,2075
2050,4915,6.9076070421,14,0.0767154471545,0.11648450417,1,1,2050
2025,4740,7.10793539257,14,0.0749559082892,0.13367840652,1,1,2025
2000,4565,7.32300250125,15,0.0727833333333,0.163336370738,1,1,2000
1975,4390,7.48669103408,15,0.0691259795057,0.147516744408,1,1,1975
1950,4215,7.5890179053,15,0.0668449328449,0.104689385612,1,1,1950
1925,4057,7.66057996058,15,0.065316017316,0.0812193748795,1,1,1925
1900,3907,7.76232901682,15,0.0629805160611,0.107954687191,1,2,1899
1875,3757,7.99553960368,17,0.059373888296,0.132992565514,1,2,1874
1850,3607,8.30811225411,17,0.056259018759,0.162139139281,1,3,1848
1825,3457,8.60225151016,17,0.0540179388614,0.168334378611,1,5,1821
1800,3307,8.78881943215,18,0.0519034354689,0.104668305476,1,6,1795
1775,3165,8.92058841377,18,0.04868173258,0.0539642471763,1,6,1770
1750,3040,9.05433922901,19,0.0465058395558,0.103733156205,1,8,1741
1725,2915,9.35086894712,22,0.0444574095683,0.134058849959,1,10,1714
1700,2790,9.93689546771,24,0.0441548183254,0.153548837635,1,11,1688
1675,2665,10.4028397274,25,0.0403297145155,0.15103371799,1,14,1658
1650,2540,11.1533237759,25,0.0388888888889,0.141659470431,1,15,1632
1625,2415,11.7901570323,25,0.0338531919318,0.104525710895,1,18,1603
1600,2290,12.1555055999,25,0.0306260575296,0.0194711151639,1,20,1576
1575,2179,12.4829946174,28,0.0280474649407,0.00627450452934,1,25,1545
1550,2079,12.9056428365,32,0.0271654419951,0.0562649337209,1,42,1497
1525,1979,13.1435363483,34,0.0275453277545,0.0855853373471,1,55,1434
1500,1879,13.8798523572,36,0.0270727580372,0.120736864529,1,67,1379
1475,1779,14.9146885647,40,0.0255313634007,0.145124464025,1,85,1286
1450,1679,18.7219389532,58,0.0178282009724,0.191597042061,1,98,1234
1425,1579,21.7732834045,68,0.0142085819835,0.183042035908,1,113,1173
1400,1479,23.7628970875,70,0.0123345367028,0.204862899561,1,132,1108
1375,1379,25.6196752047,77,0.00862630208333,0.185098392397,1,149,1024
1350,1279,33.4639196662,84,0.00827173530447,-0.0291729482398,1,156,947
1325,1188,38.0528141102,101,0.00118906064209,-0.161762223437,1,181,841
