#n_nodes,m_edges,aspl,diameter,acluster,assort,n_conn,n_comp,o_largestc
2500,9900,5.93048547419,13,0.119962457683,0.0841314970538,4,1,2500
2475,9466,6.08873373999,13,0.116310660159,0.087741089206,4,1,2475
2450,9098,6.24224964792,14,0.113709437954,0.0865201949958,3,1,2450
2425,8757,6.35602803579,14,0.111109483872,0.0760820181376,3,1,2425
2400,8441,6.47417917188,14,0.109049993987,0.0825733580603,2,1,2400
2375,8141,6.5940545382,15,0.107546593757,0.0623305059189,2,1,2375
2350,7859,6.66861262828,15,0.10590270486,0.0924913994375,2,1,2350
2325,7584,6.82035718913,15,0.104164471132,0.0714474007953,2,1,2325
2300,7324,6.90002534183,16,0.101882332643,0.095041053307,2,1,2300
2275,7074,7.03120840461,16,0.0996476539334,0.0906445625656,2,1,2275
2250,6824,7.13651420384,16,0.0970356261023,0.0957934759053,2,1,2250
2225,6596,7.22713240643,16,0.0948039950062,0.116755461538,2,1,2225
2200,6371,7.4302616892,16,0.0931154401154,0.111577869624,1,1,2200
2175,6146,7.62924340957,16,0.091584382412,0.0839714294097,1,1,2175
2150,5937,7.67685954527,17,0.089219269103,0.103740341265,1,1,2150
2125,5737,7.84565592113,17,0.0873120448179,0.139885216216,1,1,2125
2100,5537,8.00824156628,17,0.0845816326531,0.162223858134,1,1,2100
2075,5337,8.26428832011,18,0.0823660355709,0.162703693653,1,1,2075
2050,5137,8.42628385054,18,0.0810615563298,0.124881290443,1,1,2050
2025,4942,8.50889816035,19,0.0797248677249,0.0848475833804,1,1,2025
2000,4767,8.59724212106,20,0.0775357142857,0.122022130139,1,1,2000
1975,4592,8.84090851962,20,0.0752790837854,0.16207574117,1,1,1975
1950,4417,9.08740524398,20,0.0718021978022,0.168308151042,1,1,1950
1925,4242,9.2848822061,20,0.069404019404,0.152152175053,1,2,1924
1900,4067,9.37381551268,21,0.0663682639986,0.0770152841368,1,2,1899
1875,3917,9.48434274396,22,0.0652614727855,0.11769688937,1,2,1874
1850,3767,9.84772061631,24,0.0639595740841,0.155562628076,1,4,1847
1825,3617,10.1607237902,24,0.0610287387882,0.193792209682,1,5,1821
1800,3467,10.7322089309,26,0.059773318469,0.19813115788,1,7,1794
1775,3317,11.046189708,26,0.0577626862856,0.188609202353,1,9,1767
1750,3167,11.2881210965,27,0.0584577114428,0.118333227439,1,9,1742
1725,3017,11.4462559378,28,0.0560085420307,0.0150099168292,1,9,1717
1700,2889,11.5910818698,28,0.0537869822485,0.0307329509699,1,11,1690
1675,2764,11.8567091968,31,0.0509733092515,0.0917424435568,1,15,1661
1650,2639,12.4971743419,33,0.0486646279307,0.106933579381,1,16,1635
1625,2514,13.5643367552,33,0.04660858743,0.111549993729,1,19,1607
1600,2389,14.1010096875,33,0.0451340510872,0.106709900977,1,22,1579
1575,2264,14.7147893147,35,0.0416020671835,0.0691114441216,1,27,1548
