#n_nodes,m_edges,aspl,diameter,acluster,assort,n_conn,n_comp,o_largestc
2500,9900,5.281415,11,0.137531,0.099485,4,1,2500
2475,9244,5.766614,11,0.126798,0.051252,4,1,2475
2450,8764,6.079999,12,0.119184,0.027832,3,1,2450
2425,8347,6.276066,12,0.111822,0.043000,3,1,2425
2400,7963,6.538039,13,0.106618,0.058690,1,1,2400
2375,7606,6.751249,14,0.100318,0.073156,1,1,2375
2350,7271,6.956573,14,0.094395,0.090797,1,1,2350
2325,6962,7.153142,14,0.090382,0.096202,1,1,2325
2300,6668,7.459732,15,0.084817,0.096898,1,1,2300
2275,6393,7.775815,16,0.081491,0.108336,1,1,2275
2250,6142,7.954954,16,0.076747,0.138696,1,1,2250
2225,5904,8.272460,17,0.073585,0.127820,1,1,2225
2200,5679,8.614662,18,0.070833,0.140305,1,1,2200
2175,5469,8.753540,19,0.067024,0.145827,1,1,2175
2150,5269,9.183062,20,0.062903,0.168606,1,2,2147
2125,5069,9.402881,21,0.060071,0.139877,1,2,2122
2100,4887,9.607891,21,0.059005,0.139275,1,2,2097
2075,4712,10.071244,21,0.054603,0.194043,1,2,2072
2050,4537,10.244164,21,0.051931,0.174259,1,4,2044
2025,4362,10.469714,21,0.048343,0.151586,1,4,2019
2000,4205,10.580710,21,0.046005,0.141374,1,4,1994
1975,4055,10.913589,23,0.043694,0.189708,1,4,1969
1950,3905,11.369413,24,0.039787,0.200697,1,5,1942
1925,3755,11.952621,25,0.038108,0.174962,1,7,1913
1900,3605,12.189659,25,0.035540,0.105825,1,7,1888
1875,3455,12.435673,27,0.032993,0.057595,1,8,1862
1850,3329,12.542267,27,0.031628,0.097970,1,8,1837
1825,3204,12.792849,28,0.031126,0.131862,1,8,1812
1800,3079,13.293952,29,0.028817,0.163823,1,9,1786
1775,2954,14.127279,32,0.029273,0.185415,1,13,1757
1750,2829,14.533967,34,0.027778,0.165002,1,14,1728
1725,2704,15.339268,36,0.026957,0.134669,1,17,1699
1700,2579,15.805056,36,0.026531,0.071009,1,20,1671
1675,2454,16.048231,37,0.023309,-0.018181,1,20,1646
1650,2341,16.271074,38,0.020095,-0.031322,1,26,1609
1625,2241,16.839750,41,0.020328,-0.002366,1,34,1566
1600,2141,17.192883,50,0.020464,0.013266,1,46,1523
1575,2041,18.169943,55,0.019707,0.027285,1,58,1480
1550,1941,19.052762,63,0.019490,0.041115,1,81,1411
1525,1841,21.962078,87,0.014120,0.078308,1,101,1322
1500,1741,28.331108,108,0.012614,0.103095,1,120,1242
1475,1641,32.598290,119,0.011176,0.121734,1,136,1193
1450,1541,36.667814,125,0.011580,0.107214,1,153,1137
1425,1441,42.465924,136,0.009276,0.083647,1,170,1078
1400,1341,45.355959,139,0.007763,0.031102,1,187,1009
1375,1241,30.928141,95,0.004227,-0.161639,1,207,552
1350,1161,31.824289,89,0.000000,-0.216145,1,242,509
1325,1086,25.115471,68,0.000000,-0.228847,1,284,362
1300,1011,25.107104,68,0.000000,-0.228468,1,329,357
1275,936,24.506803,63,0.000000,-0.212355,1,373,350
1250,861,19.848349,49,0.000000,-0.203900,1,414,238
1225,786,20.405686,51,0.000000,-0.180184,1,457,209
1200,711,12.562882,31,0.000000,-0.206985,1,498,91
1175,636,9.151717,25,0.000000,-0.113739,1,542,43
1150,563,4.000000,10,0.000000,-0.111111,1,588,11
1125,513,3.666667,9,0.000000,-0.125000,1,613,10
1100,463,3.666667,9,0.000000,-0.125000,1,638,10
1075,413,3.666667,9,0.000000,-0.125000,1,663,10
1050,363,3.666667,9,0.000000,-0.125000,1,688,10
1025,313,3.666667,9,0.000000,-0.125000,1,712,10
1000,263,3.666667,9,0.000000,-0.125000,1,737,10
975,213,3.666667,9,0.000000,-0.125000,1,762,10
950,163,1.333333,2,0.000000,-1.000000,1,787,3
925,136,1.000000,1,0.000000,na,1,789,2
900,111,1.000000,1,0.000000,na,1,789,2
875,86,1.000000,1,0.000000,na,1,789,2
850,61,1.000000,1,0.000000,na,1,789,2
825,36,1.000000,1,0.000000,na,1,789,2
800,11,1.000000,1,0.000000,na,1,789,2
775,0,0.000000,0,0.000000,na,0,775,1
750,0,0.000000,0,0.000000,na,0,750,1
725,0,0.000000,0,0.000000,na,0,725,1
700,0,0.000000,0,0.000000,na,0,700,1
675,0,0.000000,0,0.000000,na,0,675,1
650,0,0.000000,0,0.000000,na,0,650,1
625,0,0.000000,0,0.000000,na,0,625,1
600,0,0.000000,0,0.000000,na,0,600,1
575,0,0.000000,0,0.000000,na,0,575,1
550,0,0.000000,0,0.000000,na,0,550,1
525,0,0.000000,0,0.000000,na,0,525,1
