num_nodes,removed,mean_r1,std_r1,mean_r2,std_r2
2500,0.0,4.8219313999999995,0.03147460047297407,4.448769683874,0.007394978158241781
2475,0.01,5.5595928,0.07080812999429424,4.5393217216620005,0.005108041056924601
2450,0.02,5.9704823,0.09446385332560939,4.606727810603,0.006352147965930326
2425,0.03,6.3252764,0.1249052917090921,4.6699725426150005,0.008231333973232864
2400,0.04,6.6245642,0.14492609685997465,4.734270911493001,0.008256766248956089
2375,0.05,6.8989847,0.13587203338766957,4.792122733118999,0.009590151425226312
2350,0.06,7.1447046,0.16377910895484968,4.85219416139,0.009286022758614584
2325,0.07,7.395983200000001,0.18527318353885475,4.909928895304001,0.012139010362597435
2300,0.08,7.619918,0.17470194992678864,4.971824952248,0.013423135890168622
2275,0.09,7.8672404,0.19609756300667175,5.039167889278,0.015882811366397673
2250,0.1,8.178402,0.26035005802743505,5.10013774023,0.01510581305645143
2225,0.11,8.435605800000001,0.24938003636520487,5.159952509901,0.01801534961451212
2200,0.12,8.6644603,0.27050026144700867,5.229661085618,0.019676417622479188
2175,0.13,8.953631699999999,0.2967867611187269,5.305392887733,0.020928639042397112
2150,0.14,9.2737939,0.26135337224636007,5.375987922992,0.01980209559593847
2125,0.15,9.5768813,0.2737231530060375,5.442901118866,0.022654868019063707
2100,0.16,10.1187894,0.34424225664726305,5.522919167857,0.027589679950958172
2075,0.17,10.3264766,0.34225416079061594,5.61022397788,0.0289559762775925
2050,0.18,10.6631853,0.3713456447911354,5.700604651687,0.031788490000434114
2025,0.19,11.1185785,0.5034757146748879,5.786728713173,0.03085889231881716
2000,0.2,11.9504567,0.6392406931350575,5.863433316508,0.03355216718892132
1975,0.21,12.3128033,0.6818733814436111,5.962827227266,0.03389009911473423
1950,0.22,12.5801498,0.6667940084521853,6.072430962899,0.03881418722527182
1925,0.23,12.990371200000002,0.8048171432331419,6.197727901327,0.04523199392338207
1900,0.24,13.3238155,0.7417174782136466,6.326526626553,0.05082198456067438
1875,0.25,14.0045118,0.9235433165572208,6.453426667554,0.05260889343388133
1850,0.26,15.269047800000001,1.1521021007298697,6.568870309115999,0.058037135346965335
1825,0.27,16.1488394,1.0013783534855232,6.706956538756001,0.06398180207663588
1800,0.28,16.9964057,1.172017176456619,6.867163504247,0.06546078129477259
1775,0.29,17.7300567,1.0033849870213274,7.049910873505999,0.06960158071776715
1750,0.3,18.1833731,1.0182422371861595,7.250127974131,0.06451211384341263
1725,0.31,18.940860100000002,1.394606823889041,7.468855689240999,0.057960977016169514
1700,0.32,19.825599,1.6319261091765151,7.6764165228620005,0.0625073824409368
1675,0.33,21.1652199,2.0706228362643,7.8853357744990005,0.06909966165573685
1650,0.34,22.3152939,2.116545216595691,8.138334111084001,0.07345230743030114
1625,0.35,23.4469107,1.4588424914160947,8.425753670719,0.07479220087691967
1600,0.36,25.3634764,2.095231391541872,8.765687507331,0.08904692469644224
1575,0.37,27.602950900000003,5.184263540311765,9.163996862006,0.09229991632569075
1550,0.38,31.1791813,9.477427776597825,9.6180958591,0.08457595509721633
