num_nodes,removed,mean_r1,std_r1,mean_r2,std_r2
2500,0.0,5.217094203725491,0.03729136664068737,4.574481408564,0.012561940721220213
2475,0.01,5.233363618906527,0.03919135329654338,4.6105490082727,0.06113849731093225
2450,0.02,5.251226406828026,0.043188675179545166,4.639311555736501,0.10363936992330147
2425,0.03,5.269166000751591,0.04384455005288444,4.6649721071073005,0.13866758691356382
2400,0.04,5.288689979383077,0.045122816105027976,4.6933977143245,0.1755495895582322
2375,0.05,5.305623768871991,0.0462616496742759,4.7212046397371,0.21273830104850214
2350,0.06,5.325428883369746,0.048794708219001094,4.7502168636723,0.2500389091034061
2325,0.07,5.3445691301554605,0.04905955154817545,4.7768469638915,0.2811847882954837
2300,0.08,5.36459609029597,0.05009381700402399,4.801771182178,0.3089846349154512
2275,0.09,5.3850679055869985,0.05168003789812098,4.8299218610762,0.3449913850344693
2250,0.1,5.403941541338867,0.054236639647105234,4.8534595286797995,0.36284210637621106
2225,0.11,5.424801251573842,0.055725536363163554,4.8798536698735,0.3890389123507961
2200,0.12,5.44785512458142,0.059133645659912665,4.9138754557855,0.43545069610419246
2175,0.13,5.46903590078292,0.06091503779848054,4.9381131956556,0.4517552246146511
2150,0.14,5.489523122104603,0.06252804867822935,4.9646405445481,0.4720758166479891
2125,0.15,5.514092705939958,0.06527921474146398,4.9990691614049005,0.5171616694909524
2100,0.16,5.539707620376597,0.06649412773817114,5.0404161800405,0.5788604708615165
2075,0.17,5.566472559781691,0.0718501857959134,5.0659322698709,0.5914440245744742
2050,0.18,5.594459547431822,0.07452029247556531,5.0966783229646,0.6172174342998479
2025,0.19,5.6199462947738255,0.07922129015068617,5.1333198676649,0.6616155999958733
2000,0.2,5.648673441190596,0.08384156856395397,5.1781107018179,0.7249645175762912
1975,0.21,5.675935988277608,0.08596450074005164,5.214743268045201,0.7699247999076629
1950,0.22,5.704173251786058,0.08625600033129262,5.246732717979301,0.7945409886217221
1925,0.23,5.731250506061237,0.08404795073631985,5.2794270507641,0.8180927515463436
1900,0.24,5.758667923793167,0.08922212455337111,5.3195588640929,0.8587533603091865
1875,0.25,5.789187367909636,0.09246252182962185,5.3691921652476005,0.9291550252068647
1850,0.26,5.820548198923134,0.09751608969053273,5.4295770084143,1.032996252637666
