num_nodes,removed,mean_r1,std_r1,mean_r2,std_r2
2500,0.0,4.7813316,0.03422946847771193,4.42263484594,0.03563596210194025
2475,0.01,5.5716662999999995,0.10433252844529793,4.537561059261,0.008160812219368015
2450,0.02,6.0283326,0.12985361194326164,4.619818201514,0.020365669974698124
2425,0.03,6.4031036,0.15176827294427786,4.694864448300001,0.03013924706199253
2400,0.04,6.660257199999999,0.1580797016161995,4.768687821316,0.04473922497648165
2375,0.05,6.9875696000000005,0.14069789350804074,4.839477284619,0.05773395103011905
2350,0.06,7.2582298,0.15382785573620916,4.9072287890710005,0.0642646586227666
2325,0.07,7.5239697,0.15444578178769094,4.978344197064,0.0798111638159098
2300,0.08,7.8021701000000006,0.1658548233408767,5.046129318985001,0.08778330146072016
2275,0.09,8.0487268,0.1850015546828373,5.122912149207,0.10463783332728233
2250,0.1,8.3494596,0.17764203297780917,5.195715565971,0.11735762304987958
2225,0.11,8.687912399999998,0.2780596619737086,5.264750438362,0.12705370819200484
2200,0.12,8.9738664,0.2686961754870695,5.349695839044,0.1443727389184251
2175,0.13,9.4137487,0.3656132140299972,5.436651542882,0.1585031355445029
2150,0.14,9.7149052,0.3097930775974329,5.510493351057,0.16253350824907337
2125,0.15,10.0522968,0.3071520547505932,5.5910378280129995,0.17695628943819308
2100,0.16,10.6158269,0.43007620755382164,5.687573606156,0.19991427598259764
2075,0.17,10.921657399999999,0.4595567558466163,5.784731258502,0.20483199943677338
2050,0.18,11.2044274,0.4861423687133916,5.872087206943,0.19964435776545808
2025,0.19,11.664759499999999,0.44005951474248195,5.969658731018,0.208190463930771
2000,0.2,12.2221343,0.4257593122679765,6.078180847903,0.2430049907408323
1975,0.21,12.6213789,0.39296905834555146,6.200463236227,0.2720483331623522
1950,0.22,12.8587228,0.4331732045398107,6.321943264226,0.2847615608421215
1925,0.23,13.380126999999998,0.5484865910584221,6.431374425313,0.2709854088882344
1900,0.24,13.7928134,0.5548978015062679,6.549922017068001,0.25827679055967834
1875,0.25,14.6582532,0.5569263571544163,6.6824576376780005,0.2736494330182616
1850,0.26,16.147474,0.7978809884771875,6.8359270874260005,0.3202872233392461
1825,0.27,17.1406466,1.0331639310907708,7.022338048729,0.3881884614307539
1800,0.28,17.897598,1.0873664131606133,7.209744585977001,0.43094204119255963
1775,0.29,18.540242,1.180592485619638,7.407168070369001,0.4441096352634249
1750,0.3,18.9946788,1.159407816660135,7.604376222876999,0.43957701554378753
1725,0.31,19.5375182,1.0889108165038424,7.795321719967999,0.4170972269842091
1700,0.32,20.1176771,1.149564081733444,8.014310365255,0.44715540887799615
1675,0.33,20.5454326,1.2141550411023576,8.270356641998001,0.523155287172397
1650,0.34,22.0760638,1.5644992816708558,8.562599052149,0.6183613067243703
1625,0.35,22.9932613,2.1529814882291864,8.913229704546001,0.6940699822456083
1600,0.36,23.3756693,5.639272901127612,9.313097439023,0.7770634004940671
1575,0.37,24.7265885,7.105695088777659,9.725500677818,0.8174639540727233
1550,0.38,25.8343142,6.906203054929463,10.237655043113,0.8237385309986841
1525,0.39,28.5156829,8.114295023558723,10.748675495982999,0.8306091651115166
1500,0.4,29.542481100000003,7.881936687646681,11.242654785080001,0.8191009804602415
1475,0.41,31.667842999999998,6.947097898524357,11.723313776960001,0.9318208656721655
1450,0.42,32.724208499999996,9.57765201290993,12.408458366729999,1.114055484010854
1425,0.43,32.7755443,11.050671501237801,13.18788718539,1.1094536943154125
1400,0.44,29.353685300000002,7.901806717757486,14.4759314902,1.5179267394975704
1375,0.45,28.3371059,7.476916923726329,16.3420040305,2.383929714039697
1350,0.46,27.986349699999998,6.678452690701625,18.72618286373,3.244480210001499
1325,0.47,26.5633893,5.933364368165539,22.72750728662,5.741088424106938
1300,0.48,21.1133897,5.574213279175816,27.991398555849997,6.2512403148812865
