num_nodes,removed,mean_r1,std_r1,mean_r2,std_r2
2500,0.0,5.2170942,0.03911151201884166,4.574481408564,0.013175074578604696
2475,0.01,5.824573200000001,0.07893109367853023,4.8000223741040005,0.01445665629504344
2450,0.02,6.1712774,0.09736940101398492,4.9570624578130005,0.01962628809386749
2425,0.03,6.4207697999999995,0.12902397650893332,5.094804634072,0.02404757410755793
2400,0.04,6.6438103,0.1273564595709834,5.228332082813,0.01947150364553759
2375,0.05,6.853147300000001,0.1467597848981269,5.356271715514,0.024789504961561903
2350,0.06,7.0555888,0.15418909364427946,5.478812713423,0.031186807651341356
2325,0.07,7.3183093,0.17007840106064143,5.607158033056,0.03414386455731935
2300,0.08,7.5209608,0.1980685500818115,5.704072470073,0.03268399805666729
2275,0.09,7.7226845,0.21805563971011785,5.840613490292,0.03579509626189883
2250,0.1,7.981187800000001,0.2190174099141689,5.933824652933,0.035871857106507664
2225,0.11,8.1390155,0.208303967439279,6.064761539085,0.038994684973144886
2200,0.12,8.454706400000001,0.2755444272987162,6.209166852701,0.04695038826978219
2175,0.13,8.6342945,0.28980233620684365,6.282277786591,0.0471594875642696
2150,0.14,8.9606292,0.35741590704412923,6.3934828746729995,0.05144402321731633
2125,0.15,9.3016519,0.3692628415609344,6.563890107455999,0.054958244077964076
2100,0.16,9.463315,0.3408347349500109,6.723193431171,0.05235725657242346
2075,0.17,9.691846700000001,0.38512260876477883,6.8118750013,0.06116438308931801
2050,0.18,10.179582,0.39438910610349115,6.896282598534,0.05970814933933734
2025,0.19,10.4982499,0.3628286378680865,7.071334764914999,0.07842793795424982
2000,0.2,10.6364015,0.3911103244034156,7.286977329922,0.08137857188567985
1975,0.21,10.862198000000001,0.39087840882015695,7.4558943070609995,0.08170076574554669
1950,0.22,11.231221999999999,0.45465088310238355,7.587566548818001,0.0906201146497338
1925,0.23,11.705641,0.4324171961908498,7.671631918147,0.08635245069572699
1900,0.24,12.136632500000001,0.408911850165846,7.798634252662,0.08599375623825094
1875,0.25,12.3473398,0.4260984919597815,8.031164673412999,0.07782658650968026
1850,0.26,12.510721,0.4383733149710036,8.349914950999,0.08160028064713114
1825,0.27,12.7484037,0.3996210055862788,8.646244673328,0.09935094579076985
1800,0.28,13.1461193,0.44680786421435,8.859386189013,0.11442555007821686
1775,0.29,13.753211799999999,0.5104097760217983,9.010139397432,0.1528084674529122
1750,0.3,14.8406591,0.5854149876080218,9.170323390877,0.144425975270939
1725,0.31,15.8126432,0.6462547160527349,9.410067714978,0.15603751765051613
1700,0.32,16.481977399999998,0.7710632328261193,9.772304243188,0.18135240201177774
1675,0.33,16.945961500000003,0.7929537370653053,10.292271906152,0.20001731661724345
1650,0.34,17.3293334,0.860664291526313,10.95349773018,0.2536929777458426
1625,0.35,17.9291531,0.8238547294646131,11.580661442330001,0.2517596629615139
1600,0.36,18.4847317,1.168110569182563,12.085031952920001,0.27040552972920406
1575,0.37,19.4139756,1.178572742085501,12.465208155480001,0.2528906148239214
1550,0.38,20.6068113,1.503086706674047,12.87474000478,0.20303984278356596
1525,0.39,23.4952548,3.641643429992313,13.38016513428,0.43685694106153816
1500,0.4,24.714226,8.43830779339028,13.91127899755,0.5080191747725583
1475,0.41,28.175379299999996,8.297071034346894,15.341320243519998,0.7976768207034494
1450,0.42,31.222022,9.221404456432255,17.37536988957,1.2166065945677804
1425,0.43,31.727232800000003,9.76538153415764,19.61669748388,1.7138738309586516
1400,0.44,34.6057962,11.059520333882757,22.98283276049,2.8145203291316117
1375,0.45,32.0629715,8.522028541850288,26.255625262680002,4.131373053730486
1350,0.46,26.7626034,6.199669572893636,29.96875486299,4.067950151654889
1325,0.47,23.8547447,6.773738699871932,31.78975006436,5.121860346615351
1300,0.48,23.2097265,5.747753169597919,30.332446554310003,6.926115133477181
1275,0.49,21.9293305,5.41486564063495,28.8934984564,6.399096185919133
1250,0.5,16.1078721,4.497868604984228,25.72866033276,6.146839999586034
1225,0.51,13.5052469,3.0797939022354677,22.86721887888,4.72590804503784
1200,0.52,11.329019800000001,3.0194705229016487,18.89591738505,4.316944967208367
1175,0.53,7.071072699999999,1.7471732871260015,14.188709077358002,4.143638016602978
1150,0.54,4.6817779999999996,1.0803800547835005,10.59301394789,3.9970505089579684
