#n_nodes  m_edges  aspl  diameter  acluster  assort    n_conn  n_comp  o_largestc
2500  9900   4.55791148459   8  0.111974922075   0.0731564109959  4   1  2500
2475  9705   4.56931742649   8  0.111796635417   0.0738820911479  3   1  2475
2450  9496    4.5916874026   8  0.111772186915    0.067841730271  3   1  2450
2425  9301   4.60796025994   8  0.111516477157   0.0673218872584  3   1  2425
2400  9119   4.61954842295   8  0.112021142553   0.0649030454195  3   1  2400
2375  8945   4.62848898151   8  0.111946157224    0.067108575242  3   1  2375
2350  8771   4.63820004891   9  0.112543908592   0.0669533926013  3   1  2350
2325  8592   4.64933540614   9  0.112801395704   0.0658851292121  3   1  2325
2300  8388   4.67488851486   9   0.11233674036   0.0712019046674  3   1  2300
2275  8203   4.68941092329   9  0.112321601725   0.0731237814679  3   1  2275
2250  8030   4.69922671805   9  0.113005109339   0.0751447898995  2   1  2250
2225  7851   4.71789588554   9  0.113742711415   0.0766478200039  2   1  2225
2200  7675   4.73275207739   9   0.11432159492   0.0731385722889  2   1  2200
2175  7510   4.74912117079   9  0.113666199081   0.0718109880924  2   1  2175
2150  7357   4.75791920526   9  0.112340983438   0.0707726824671  2   1  2150
2125  7173   4.78455788191   9  0.112186130105   0.0721035457179  2   1  2125
2100  7027   4.79359558974   9  0.112388724226   0.0691215609767  2   1  2100
2075  6831   4.82606731652   9  0.111582340868   0.0685935456953  2   1  2075
2050  6681   4.83852349153   9  0.111767502153   0.0685740724784  2   1  2050
2025  6529   4.86363050798   9  0.112249034298   0.0672870579685  2   1  2025
2000  6356   4.89562431216   9   0.11021462674   0.0659485080191  1   1  2000
1975  6194   4.92807818091   9  0.110308224611   0.0656810010045  1   1  1975
1950  6031   4.95133125469   9  0.110425697877   0.0650039731071  1   1  1950
1925  5866   4.97752463752   9  0.110106775226   0.0635005925219  1   1  1925
1900  5714    5.0002123001  10  0.110336665028   0.0617502027936  1   1  1900
1875  5569   5.02309953753  10  0.110890822188   0.0606691215288  1   1  1875
1850  5428   5.04532705772  10  0.110062974089   0.0565975765219  1   1  1850
1825  5288   5.05986902187  10   0.10920890935   0.0576498048001  1   1  1825
1800  5133    5.0816044756  10  0.109403777823    0.062315314709  1   2  1799
1775  4983   5.10949028106  10  0.108577259007   0.0621606350167  1   2  1774
1750  4837   5.14172858502  10   0.10810535404   0.0571473599233  1   2  1749
1725  4697    5.1700414617  10  0.109206576442   0.0552563901274  1   2  1724
1700  4561   5.19902859785  10  0.109294098394   0.0558012623505  1   2  1699
1675  4439   5.21378903536  10  0.109041184463   0.0550769302213  1   2  1674
1650  4310   5.24832128327  10   0.10974395248   0.0552611756171  1   2  1649
1625  4191   5.28006428526  10  0.110834514655   0.0552557932089  1   2  1624
1600  4077   5.29749193997  10    0.1104582634   0.0559410478398  1   2  1599
1575  3954    5.3260750353  10  0.109210851496   0.0601515410466  1   3  1573
1550  3836    5.3506607539  10  0.111251819246   0.0554128116907  1   4  1547
1525  3726   5.37904771791  10  0.111552750219   0.0587455064174  1   5  1521
1500  3611   5.42087260566  10   0.11251649926   0.0594338754381  1   5  1496
1475  3501   5.45487220041  10  0.111882946209   0.0670185732265  1   5  1471
1450  3396   5.47533489354  11  0.113664865424    0.064638706848  1   5  1446
1425  3270   5.54840165356  11  0.115484197439   0.0659252735753  1   7  1419
1400  3150   5.63421946791  11  0.116137555588   0.0629504149838  1   7  1394
1375  3041   5.68835906518  11  0.116893991885   0.0585970780525  1   8  1368
1350  2921   5.76205892126  12  0.118629324698   0.0678982896028  1   9  1342
1325  2820   5.81172209106  12  0.121194475708   0.0642444489414  1   9  1317
1300  2728   5.86162597454  13  0.121917046586   0.0691971381894  1   9  1292
1275  2636   5.90277555411  13  0.121426149438   0.0632741645489  1  11  1265
1250  2521   6.02199354318  14  0.119337885876   0.0756094711592  1  11  1240
1225  2413   6.08821365208  14  0.119481833722   0.0833989500063  1  13  1212
1200  2308   6.21013770533  14  0.121653702214   0.0925107087504  1  16  1184
1175  2203   6.29629712848  15  0.119895808841   0.0974504297739  1  18  1156
1150  2098   6.39305322604  16  0.118449761161   0.0875115249021  1  18  1129
1125  2009   6.47675171332  16  0.117927147147   0.0796487399612  1  20  1101
1100  1927   6.54505632583  17   0.12172067824   0.0698705118684  1  22  1074
1075  1863   6.54382061533  17  0.119852818516   0.0700416541613  1  24  1046
1050  1740   6.82151282495  18   0.11632108088   0.0377807867188  1  25  1020
1025  1652   6.99902957261  19  0.116209787077   0.0236137260826  1  28   992
1000  1568   7.16515382796  20  0.112827558164   0.0213740302764  1  30   965
 975  1501   7.22375385038  21  0.112103410553   0.0119500213573  1  32   935
 950  1422   7.26112161248  21  0.107676262682    0.014684868998  1  41   899
 925  1360   7.32728195643  19  0.106816628072  0.00830757443353  1  46   868
 900  1285   7.33438816077  19  0.104639319688 -0.00264073778348  1  55   824
 875  1217   7.49821118169  18  0.107104697369  -0.0125545855226  1  59   796
 850  1149   7.68701787266  19  0.100577388468  -0.0226341825687  1  60   768
 825  1080   8.05743123336  19 0.0994713242675 -0.000737160274264  1  67   736
 800  1023   8.28480814564  19 0.0952400232991   0.0184896579441  1  68   711
 775   964   8.54599162621  19 0.0918090681249   0.0265536532379  1  70   684
 750   916   8.68715225089  19  0.097730552276   0.0128380942137  1  70   660
 725   862   8.97587782992  21 0.0970187175929  0.00886193632029  1  75   627
 700   806   9.17140285311  22  0.103826022207 -0.00557184204726  1  82   593
 675   754   9.39188491239  22  0.102317245402   0.0077183838495  1  87   564
 650   692   9.62441284299  25  0.097451015693   0.0112871796757  1  96   529
 625   656   10.0793512059  31 0.0917469672872   0.0154135468214  1  92   509
 600   610   10.6994418613  31 0.0892396100902   0.0160277236301  1  94   482
 575   562   11.1035622512  29 0.0822282724749  -0.0137139238819  1  98   446
 550   519   11.7241195551  29 0.0860748626374  -0.0147011194818  1  99   416
 525   468   12.9927291886  34 0.0883953033268  -0.0349271090576  1 111   365
 500   421   12.5025653263  35 0.0770197044335  -0.0394387674271  1 121   290
