#n_nodes  m_edges  aspl  diameter  acluster  assort    n_conn  n_comp  o_largestc
2500  9900   4.44381016407   7 0.0996657303584   0.0237452957415  4   1  2500
2475  9680   4.46188350767   7 0.0994629267318   0.0202123550984  3   1  2475
2450  9482   4.47600469996   7 0.0992721581578   0.0229541994671  3   1  2450
2425  9288    4.4922745058   7 0.0990044307789   0.0311702316511  3   1  2425
2400  9093   4.51033486175   7 0.0990449764768   0.0316075301324  3   1  2400
2375  8906    4.5239813772   7 0.0993390547605   0.0326907107695  3   1  2375
2350  8721    4.5419957791   7 0.0999493686751   0.0305400728189  2   1  2350
2325  8519   4.56415597875   7 0.0997092493637   0.0332837390493  2   1  2325
2300  8331   4.58210223727   7 0.0994482185976   0.0303548387603  2   1  2300
2275  8135   4.60283839292   7 0.0985147015669   0.0335197934327  2   1  2275
2250  7971   4.61543362482   7 0.0987497960359   0.0356986322629  2   1  2250
2225  7796   4.63441880204   7 0.0985857382762    0.033414669864  2   1  2225
2200  7626   4.65348505519   7  0.098529335497   0.0322896383526  2   1  2200
2175  7448   4.67399211158   7 0.0977735124995    0.030789100065  2   1  2175
2150  7271   4.69309467897   8 0.0972223034683   0.0325720134292  2   1  2150
2125  7102   4.71045485765   8 0.0973407180367   0.0279037797411  2   1  2125
2100  6935   4.72964858549   8 0.0954971958562   0.0312155173212  2   1  2100
2075  6754   4.76019472296   8 0.0953782134163   0.0313649442972  2   1  2075
2050  6588   4.79045292766   8 0.0952654635338   0.0308085687906  1   1  2050
2025  6448   4.80245596057   8 0.0961016980276   0.0326060327071  1   1  2025
2000  6280   4.83231815908   8 0.0962487845488    0.031368044359  1   1  2000
1975  6114   4.86004488733   9 0.0956944209096   0.0239565086669  1   1  1975
1950  5976   4.87530331136   9 0.0945900851285   0.0281844479277  1   1  1950
1925  5831   4.89732645733   9 0.0959614786368   0.0249638514182  1   1  1925
1900  5681   4.92681799285   9 0.0972198474041   0.0267110972561  1   1  1900
1875  5536   4.95272116684   9 0.0983126147926   0.0257353106422  1   1  1875
1850  5398   4.98113341032   9 0.0987228237228   0.0258040446326  1   1  1850
1825  5251   5.01283525595   9 0.0988361805622   0.0263284328385  1   1  1825
1800  5103   5.04050750757   9 0.0978182026847   0.0225271653185  1   2  1798
1775  4962    5.0723436193   9 0.0973214602656   0.0164780702474  1   2  1773
1750  4825   5.10134470468   9 0.0972378403442   0.0147406848949  1   2  1748
1725  4679   5.13505437038   9  0.097520971737     0.01398774591  1   3  1722
1700  4545   5.17577475112   9 0.0988854294508   0.0113246830518  1   3  1698
1675  4400   5.23010101965  11 0.0977039441154   0.0165500961256  1   4  1672
1650  4270   5.27026199556  11 0.0992761707698   0.0169776242775  1   4  1647
1625  4153   5.30133702917  11 0.0992607406294   0.0223251190495  1   4  1622
1600  4033   5.33254316128  11 0.0985603104889   0.0229553689872  1   4  1597
1575  3902   5.39483692175  12  0.100135833914  0.00950704886366  1   4  1572
1550  3773   5.42903567091  13 0.0997902911327  0.00881920983519  1   5  1542
1525  3653   5.47827262876  13 0.0989046696364   0.0121828762313  1   5  1517
1500  3522   5.53312277598  13 0.0982151561575   0.0105740978425  1   5  1492
1475  3415   5.56963241332  12 0.0970317647209   0.0126523425567  1   5  1467
1450  3292   5.63486694881  13 0.0953456698949   0.0269397272864  1   5  1442
1425  3178   5.68644167474  13 0.0964484547053   0.0280737960836  1   5  1417
1400  3074   5.73003920837  12 0.0979982247968   0.0235990788326  1   7  1390
1375  2956   5.79294468972  12 0.0972964072964   0.0198475828888  1   7  1365
1350  2841   5.85195430631  12 0.0948455535834   0.0214699196774  1   8  1339
1325  2727   5.91565412306  12 0.0948198675263   0.0100166498498  1  14  1308
1300  2637   5.95833333333  12 0.0965204064736   0.0221979924047  1  16  1281
1275  2536   6.02500111198  13  0.095346694032   0.0292386478737  1  16  1255
1250  2446   6.09399273651  13 0.0954174732224   0.0317687974205  1  16  1230
1225  2365      6.14825388  13 0.0973083165103    0.029688705649  1  17  1203
1200  2283   6.19705456651  13 0.0942710020516   0.0272166909597  1  19  1176
1175  2203   6.23701255723  13 0.0949530175337   0.0331647863233  1  23  1147
1150  2104   6.32488212056  13 0.0933272446653   0.0425259871768  1  24  1121
1125  2017   6.41325620028  13 0.0909458577952   0.0391717276016  1  25  1095
1100  1925    6.5480029064  13 0.0909436121515   0.0427157355074  1  27  1068
1075  1834   6.67901268712  14  0.094810041739   0.0422275975193  1  28  1042
1050  1763   6.79238283999  14 0.0930479617428   0.0342274555489  1  26  1019
1025  1688   6.88695634447  14 0.0954351064341   0.0180072172149  1  27   991
1000  1597   7.04292901662  15 0.0936384698807  0.00311586131901  1  29   966
 975  1510   7.31230883465  19  0.089322480856  0.00446573926861  1  31   939
 950  1439   7.43305806352  16 0.0900178113049  0.00122574389464  1  32   909
 925  1373   7.57057034026  18  0.087882701103  0.00294250606173  1  31   885
 900  1299   7.70281303962  18 0.0823552425665 -0.00360887036365  1  37   852
 875  1230    7.8277733107  19 0.0809988385598  0.00724928167578  1  44   820
 850  1159   7.99731193094  19  0.080306036556   0.0118271729655  1  47   792
 825  1088   8.28836364894  22 0.0766816845003   0.0141691444157  1  52   761
 800  1014   8.67121788505  22 0.0760699628689   0.0282324783402  1  57   731
 775   953   8.85315324464  24 0.0751245847176   0.0289220070044  1  65   688
 750   895   9.27122891918  24 0.0728363140128 -0.00334931701844  1  65   663
 725   841   9.54918040905  24 0.0727687930518 -0.00115415993407  1  73   636
 700   787   9.83663639953  24 0.0762543943752 -0.00461398458845  1  77   596
 675   731   10.2332575701  27 0.0766096579477  0.00274176823756  1  82   568
 650   679   10.1997978066  24 0.0685149776928   0.0214004833654  1  88   523
 625   633   10.8103953828  31 0.0628336755647   0.0254459523527  1  92   487
 600   563   12.2792727357  35  0.062829736211  -0.0141412287093  1 105   417
 575   524   12.1679206665  39 0.0596961572833   0.0049338129701  1 113   373
 550   488   13.1202615025  37 0.0605539637058   0.0236673800673  1 114   349
 525   443   12.8314229043  40 0.0496774193548 -0.00862278653435  1 123   310
 500   413   11.8301319336  35 0.0359649122807   0.0123679787261  1 123   266
 475   378   12.4558591033  35 0.0386243386243   0.0191505820645  1 127   252
 450   337   10.2452722716  26 0.0300751879699   -0.030524505589  1 132   133
 425   292   8.69174258008  21 0.0180722891566   -0.191640278657  1 144    83
 400   261   8.40280701754  19 0.0197368421053   -0.217803886127  1 147    76
 375   224   5.04347826087  12 0.0652173913043   -0.313413014608  1 158    23
 350   200   4.86147186147  12 0.0757575757576   -0.180790960452  1 157    22
 325   174   4.80952380952  12 0.0793650793651   -0.253731343284  1 156    21
 300   151   4.59473684211  10           0.075   -0.446540880503  1 153    20
 275   123   3.98095238095   9             0.0   -0.191489361702  1 156    15
 250    92   3.34545454545   7             0.0               0.0  1 161    11
 225    76   1.93333333333   4  0.277777777778              -0.2  1 152     6
 200    55   1.93333333333   4  0.277777777778              -0.2  1 147     6
 175    36   1.93333333333   4  0.277777777778              -0.2  1 140     6
 150    31   1.93333333333   4  0.277777777778              -0.2  1 120     6
 125    22   1.93333333333   4  0.277777777778              -0.2  1 104     6
 100    12   1.66666666667   3             0.0              -0.5  1  88     4
  75     8   1.33333333333   2             0.0              -1.0  1  67     3
  50     5   1.33333333333   2             0.0              -1.0  1  45     3
  25     2             1.0   1             0.0                na  1  23     2
   1     0               0   0             0.0                na  0   1     1
