#n_nodes  m_edges  aspl  diameter  acluster  assort    n_conn  n_comp  o_largestc
2500  8488    17.410264906  49   0.23299047619    0.110649385342  3   1  2500
2475  8316   17.4529426847  49  0.233111431778    0.109347765927  3   1  2475
2450  8147    17.483365972  49   0.23279850988    0.111358485109  2   1  2450
2425  7992   17.4951383076  49  0.233212567501     0.11886477706  2   1  2425
2400  7825    17.533567806  49  0.233293320106    0.126486659488  2   1  2400
2375  7659   17.5794095686  49  0.233064661654    0.128424730109  1   1  2375
2350  7506   17.6066922095  49  0.232430935495    0.134417296864  1   1  2350
2325  7348   17.6178594563  49  0.233090288445    0.128769470171  1   1  2325
2300  7190   17.6550133328  49  0.233692201518    0.127256203046  1   1  2300
2275  7028   17.6849515304  49  0.234291644863    0.125488307988  1   1  2275
2250  6874   17.7327772343  49  0.234180246914    0.124531030693  1   1  2250
2225  6731   17.7964105569  49  0.234868913858    0.135830331674  1   1  2225
2200  6575   17.8561928976  49   0.23492027417    0.136397558466  1   1  2200
2175  6426    17.907078218  50  0.234636015326    0.137812958486  1   1  2175
2150  6276   17.9428714275  50  0.234895533407     0.14432450413  1   1  2150
2125  6122   17.9942922344  50  0.233774416433    0.145271102616  1   1  2125
2100  5981   18.0464624878  50  0.234498488284    0.147984011909  1   1  2100
2075  5833    18.150156034  50  0.233954867087    0.156676825734  1   1  2075
2050  5691   18.1910295326  50  0.234103755323     0.15054580432  1   1  2050
2025  5554    18.238903528  50   0.23385420341     0.14871748794  1   1  2025
2000  5411   18.3099134567  50   0.23404047619     0.15677177299  1   1  2000
1975  5287   18.3259205109  50  0.233392405063    0.155360209176  1   1  1975
1950  5155   18.4078525477  50  0.232552706553    0.161203706182  1   1  1950
1925  5030   18.4405864406  50  0.232472067615    0.165924398975  1   1  1925
1900  4894     18.49618913  50  0.233319548872    0.160941376934  1   1  1900
1875  4769    18.611217645  51  0.231076825397    0.159090490272  1   1  1875
1850  4649   18.6847721924  51  0.231395967396    0.160393287298  1   1  1850
1825  4523   18.7629824561  51  0.230131332898    0.177140574869  1   1  1825
1800  4395   18.9012482243  52  0.230505731922    0.177990444809  1   1  1800
1775  4278   18.9345310193  53  0.229433042701    0.165678630527  1   1  1775
1750  4159   19.0184993874  53  0.230777324263    0.163110492861  1   1  1750
1725  4048   19.1395810216  52  0.230145387624    0.158915703148  1   1  1725
1700  3920   19.2995720666  52  0.227606442577    0.153545436841  1   1  1700
1675  3799    19.487403841  52  0.225665955935    0.162504038963  1   1  1675
1650  3685    19.535451789  52  0.225542568543    0.156178813404  1   1  1650
1625  3574   19.6856824555  52  0.224298901099    0.151349678026  1   1  1625
1600  3457   19.7759261303  52  0.223793144525    0.154600584556  1   2  1599
1575  3362   19.9011107818  53  0.224513813159    0.160823027285  1   3  1572
1550  3255   19.9880861092  53  0.223307784652    0.152938448385  1   3  1547
1525  3152   20.3652635039  53  0.225672333365    0.160091732587  1   4  1521
