#n_nodes  m_edges  aspl  diameter  acluster  assort    n_conn  n_comp  o_largestc
2500  9900   5.94462232893  14  0.116761355159    0.051642709547  4   1  2500
2475  9451   6.11607130317  14  0.113156637975   0.0562617086476  4   1  2475
2450  9085   6.26521512321  14  0.111591388204   0.0791228605751  4   1  2450
2425  8741   6.41719880235  15  0.109041334382   0.0703940163448  3   1  2425
2400  8423   6.53895685702  15  0.107770562771    0.072331259479  3   1  2400
2375  8123    6.6870702789  15  0.105388501557   0.0721440268182  3   1  2375
2350  7832   6.79634864995  15  0.102299745172   0.0749770626552  3   1  2350
2325  7557   6.91995299169  15  0.100754953529   0.0709925817214  3   1  2325
2300  7282   7.04603400344  15 0.0989552983249     0.05116211297  3   1  2300
2275  7030   7.12627446432  15 0.0959905808477   0.0772676638395  2   1  2275
2250  6780    7.2921511783  16 0.0947675485009   0.0435351933081  2   1  2250
2225  6543   7.36722981166  16 0.0923673978955   0.0531947206451  2   1  2225
2200  6318   7.51630369176  16 0.0924015151515   0.0639848192475  2   1  2200
2175  6093    7.7228165678  17 0.0893614303959   0.0606956860206  1   1  2175
2150  5871   7.79930091876  17 0.0870376522702   0.0706913606562  1   1  2150
2125  5671   7.87198316163  17  0.085762464986   0.0975826536551  1   1  2125
2100  5471   8.09993148665  18 0.0845124716553    0.107185665462  1   1  2100
2075  5271   8.26035017602  18 0.0828559954102    0.106262882915  1   1  2075
2050  5071   8.49343903629  18 0.0803414634146   0.0596787108169  1   1  2050
2025  4890   8.56049968282  19 0.0771922398589   0.0901012798452  1   1  2025
2000  4715   8.78034367184  20 0.0751547619048    0.119431284192  1   1  2000
1975  4540   9.04184063714  20 0.0722169981917    0.151455982971  1   1  1975
1950  4365   9.32866272706  21 0.0700627916636    0.159482565874  1   2  1949
1925  4190   9.66131780406  21 0.0682011682012    0.126428715101  1   2  1924
1900  4015   9.75252018283  22 0.0651019333484   0.0469183979415  1   2  1899
1875  3859   9.79622005913  22 0.0628068303095   0.0473679759107  1   2  1874
1850  3709   9.99964922181  23 0.0599891716297   0.0754513459603  1   4  1847
1825  3559   10.2572668785  23 0.0604463959019    0.118583975341  1   4  1822
1800  3409   10.6484785248  23 0.0568616527391    0.113098742845  1   6  1795
1775  3259   10.8644425495  23 0.0534274952919   0.0790091964568  1   6  1770
1750  3109   10.9877610047  24 0.0510321100917   0.0144089443844  1   7  1744
1725  2983   11.0908880109  27 0.0493015133877   0.0477801614602  1   8  1718
1700  2858   11.4226455608  28 0.0482799525504    0.106852726428  1  15  1686
1675  2733   11.9008115255  29 0.0460920233072    0.131540086556  1  17  1659
1650  2608   12.7863298271  30 0.0435378323108     0.16402455278  1  21  1630
1625  2483   13.5367496877  34  0.041973766396    0.161385978007  1  25  1601
1600  2358   14.3886867366  35 0.0388570214574    0.146368503947  1  30  1569
1575  2233    14.934642511  37 0.0376001732727   0.0992411667929  1  34  1539
1550  2108   15.2146757425  37 0.0334216335541  -0.0198816160329  1  38  1510
1525  2004   15.4351386635  42 0.0302616609784 -0.00812211668059  1  50  1465
1500  1904   16.0765173334  49 0.0310654382235   0.0419950435597  1  68  1411
1475  1804   15.6106549329  45  0.030869001297   0.0419615117442  1  86  1285
