num_nodes,removed,mean_r1_s,std_r1_s,mean_r2_s,std_r2_s,mean_r1_avg_s,std_r1_avg_s,mean_r2_avg_s,std_r2_avg_s
2025,0.19,0.9999654320987655,0.0001266332839388903,0.9999901234567901,6.948409586977052e-05,0.07,0.2564323999762428,0.02,0.1407052941362897
2000,0.2,0.99996,0.00015374122295715804,0.9999800000000001,9.847319278347063e-05,0.07,0.2564323999762428,0.04,0.19694638556693236
1975,0.21,0.9999443037974683,0.00017473190238068584,0.9999645569620254,0.00012983918986136686,0.1,0.30151134457776363,0.07,0.2564323999762428
1950,0.22,0.9999282051282051,0.00019312181983410732,0.9999384615384614,0.00016748647813904678,0.13,0.33799766898963113,0.12,0.32659863237109044
1925,0.23,0.9999064935064935,0.00021374141295543638,0.9999272727272728,0.00018116108468559325,0.17,0.37752516806863695,0.14,0.34873508801977693
1900,0.24,0.9998999999999999,0.0002205863287620855,0.9998999999999999,0.00022058632876206883,0.18,0.3861229196653691,0.18,0.3861229196653691
1875,0.25,0.9998506666666667,0.00028444444444445906,0.9998826666666666,0.00023462748371990655,0.27,0.5096047190685833,0.21,0.40936018074033237
1850,0.26,0.9998486486486486,0.00028828828828826456,0.9998270270270271,0.0003425578010724315,0.27,0.5096047190685834,0.265,0.4738356276391655
1825,0.27,0.9997808219178083,0.0003652968036529544,0.999786301369863,0.0003726532006625453,0.35,0.5751591786697667,0.315,0.4957139530337261
1800,0.28,0.9997055555555556,0.0004212153509391745,0.9997555555555556,0.0004419119768530809,0.43,0.5904116009919338,0.315,0.4957139530337263
1775,0.29,0.9996338028169014,0.0005088096164174665,0.9997014084507042,0.0004900652901671248,0.47,0.5765624358421579,0.36333333333333334,0.5082815837212364
1750,0.3,0.9995885714285714,0.0005689991647395829,0.9996057142857143,0.0005490269873687309,0.475,0.5657523818560181,0.4633333333333334,0.5441145155760927
1725,0.31,0.9995072463768117,0.0005905874562674943,0.9995246376811595,0.0005963360278182937,0.56,0.5697775571628498,0.5333333333333333,0.5931710140017393
1700,0.32,0.9993823529411765,0.0006108258713255228,0.9994176470588235,0.0006502917131200828,0.675,0.5521994589133916,0.652,0.6066100539685753
1675,0.33,0.9992955223880596,0.0006427807486410632,0.9993014925373135,0.0007102351432134381,0.73,0.5194208118645035,0.74,0.5740947101754229
1650,0.34,0.9991454545454544,0.0007055999395767977,0.999169696969697,0.0007639705615484932,0.8116666666666668,0.5358395449734475,0.7947619047619048,0.5588521036412453
1625,0.35,0.9990092307692308,0.0007619923615719116,0.9990399999999999,0.0008079220452491396,0.8658333333333332,0.46524781299560586,0.8647619047619048,0.515444155181964
1600,0.36,0.9988750000000001,0.000814173684098653,0.998925,0.0009149432835543232,0.8941666666666667,0.43710078788013185,0.8744444444444445,0.466526353765733
1575,0.37,0.9986920634920635,0.0008970967166745225,0.9986730158730158,0.0009765309625446868,0.9125,0.38442149023549943,0.9627777777777777,0.43113163372305197
1550,0.38,0.9985096774193548,0.0009905851805824093,0.9984774193548387,0.0010753470157293537,0.9431666666666666,0.3507175184928431,0.9527777777777777,0.39334270186107434
1525,0.39,0.9982950819672131,0.0010708151881019437,0.9981967213114754,0.0012447855835690052,0.9818333333333333,0.2912211123036978,0.9811111111111112,0.31744985552746874
1500,0.4,0.9978333333333333,0.0012258898140286255,0.9978066666666666,0.0013806259254874047,1.0485238095238096,0.28121228226134326,1.0256666666666667,0.2797948984259455
1475,0.41,0.9973762711864407,0.0014183706577946497,0.9973355932203389,0.001578262700999593,1.0677738095238096,0.2534749704755803,1.025409090909091,0.25388843452899523
1450,0.42,0.9968758620689655,0.0015636332352613191,0.9967999999999999,0.001653429943140798,1.0932103174603176,0.22610263361416658,1.0656590909090908,0.1594830648605026
1425,0.43,0.9963438596491229,0.0016994262178061594,0.996238596491228,0.0018405763973596133,1.0976984126984126,0.21855299671979042,1.073515873015873,0.14381143173889682
1400,0.44,0.9957285714285714,0.0018018177221045333,0.9956357142857144,0.001866208862493636,1.1163571428571428,0.2451455200669434,1.0827005494505495,0.13607708009621056
1375,0.45,0.9951272727272727,0.002084130826574723,0.9947563636363637,0.002050000254510435,1.1128499278499278,0.205627788607304,1.0993762348762348,0.14268419132626622
1350,0.46,0.9943185185185185,0.0023472851728299085,0.9939925925925926,0.0023136091136069037,1.1231181457431458,0.20725397707332596,1.12097446997447,0.20069697720980598
1325,0.47,0.9933433962264151,0.002656723319728229,0.9930490566037736,0.0025907508487156717,1.1306677570795218,0.19856549963187015,1.1100614108114109,0.14742852653278027
1300,0.48,0.9922,0.002990271717039263,0.9919230769230769,0.002889596838355036,1.1333296739809897,0.17680588164418182,1.121030447450726,0.14978960202505773
1275,0.49,0.9908078431372549,0.0035112403853793323,0.9907921568627451,0.0030845644620489925,1.1543929705915001,0.17406601064844865,1.1209802851946815,0.14526815796650683
1250,0.5,0.98932,0.003658779395736612,0.989488,0.003428262804772376,1.1608896376671145,0.16374737123726354,1.1300327924419995,0.1386535384669271
1225,0.51,0.9879673469387755,0.0038247245102039206,0.9878938775510204,0.0036415942254994704,1.169282028472044,0.15915226482131908,1.146108503624522,0.15699501980448655
1200,0.52,0.9861416666666666,0.0042782286919636325,0.9859749999999999,0.003969325071895078,1.1770213984782063,0.1532484302257739,1.153505658397131,0.14938025850761613
1175,0.53,0.9840851063829787,0.004547863699824516,0.984068085106383,0.004474198840391719,1.1857998636600433,0.1478734042150525,1.1592973101705233,0.1421353144159806
1150,0.54,0.9816956521739131,0.0049257921427098795,0.9820434782608696,0.004750561371341351,1.1938866255795924,0.13773680005036232,1.1602145578188496,0.1287717639475536
1125,0.55,0.9788888888888888,0.005775014447541252,0.9794666666666667,0.005220657883519107,1.2148000671047694,0.1580774987111189,1.1766582068609663,0.1477697596608514
1100,0.56,0.9753181818181819,0.006366095550018564,0.9764,0.005727658972210624,1.246592187909971,0.17210445166795157,1.1918272776717842,0.13719448670194243
1075,0.57,0.9717767441860465,0.007015281554184656,0.973079069767442,0.006150345334773436,1.2721723943344434,0.163175219456124,1.2004004023492791,0.1289254659681488
1050,0.58,0.9671809523809525,0.007493457448525153,0.9690285714285715,0.007907572070712063,1.2996560349379198,0.1861932944543919,1.2258613792163333,0.1657086792545452
1025,0.59,0.9621365853658536,0.008110184077902642,0.9646634146341464,0.008865570095770539,1.3249779932005208,0.18864357295213768,1.2370230190097993,0.15890078897298476
1000,0.6,0.95663,0.009405194137692053,0.95979,0.009245577703459485,1.3482192474935917,0.19007115945378328,1.2521570995459508,0.14612437357192923
975,0.61,0.9502564102564102,0.010640315706994967,0.9537846153846153,0.009584652259862249,1.3683570024476384,0.1881764403735511,1.2723830940494039,0.13055849377948398
950,0.62,0.9429684210526316,0.012163376676290971,0.9474947368421053,0.011602875088376192,1.3908057909523763,0.17728709413779356,1.2955552385746294,0.14520955059039595
925,0.63,0.934572972972973,0.0160162242228709,0.9403351351351351,0.011735194752408614,1.4163653948546306,0.29594744978857335,1.3157985966805383,0.13833312540647155
900,0.64,0.9245444444444445,0.0195383143821026,0.9325222222222223,0.01319971865760708,1.4598778406475856,0.32852913152662017,1.3367290136888554,0.13944202005052944
875,0.65,0.9116914285714286,0.02257830205680434,0.9237371428571428,0.01434789813852918,1.5153853415736365,0.33107376785768966,1.3537992108686512,0.14165905130534287
850,0.66,0.8931764705882352,0.03995488700648464,0.9135058823529412,0.016586031214321652,1.63602891949135,0.5478431066294489,1.3730408642273664,0.14305931296247784
825,0.67,0.8734787878787879,0.056948144071178625,0.9006545454545454,0.017394584626519542,1.724167782944102,0.6979487848943888,1.407841572609968,0.14195898472626983
800,0.68,0.8489875000000001,0.06193499540084774,0.8849750000000001,0.020125850882319846,1.8114776927791565,0.6375041557880723,1.449652583798951,0.16811865325849143
775,0.69,0.8226322580645161,0.07144951433662408,0.8681806451612902,0.02302123440025013,1.9029678729209514,0.705937748362885,1.4802851957324519,0.1816615990707663
750,0.7,0.7806533333333333,0.08454719851453059,0.8498533333333333,0.0254439512986484,2.0848451495875606,0.7589975862379964,1.510017677081291,0.17745787686247755
725,0.71,0.7386758620689655,0.10936317441943531,0.826055172413793,0.03181933832593032,2.222503860247274,0.8761175847761646,1.5686556524344835,0.21600874060989617
700,0.72,0.6847571428571428,0.12275055865272795,0.7978571428571429,0.040917381601090506,2.4009783183333715,0.864865690321109,1.6294917563131879,0.26591502030795944
675,0.73,0.6369777777777778,0.12318226177181277,0.7701481481481481,0.042299336907499506,2.4811521038435065,0.7678131726942541,1.6638908363986702,0.23788383244449704
650,0.74,0.5638307692307692,0.13316530473899404,0.7279230769230769,0.06212708964266376,2.6681979741659556,0.7628473301984257,1.7744103245590204,0.3364043092719099
625,0.75,0.477072,0.14013157315158992,0.6774080000000001,0.0800848939462608,2.8670962030473977,0.7290386580322694,1.8971968709098241,0.41475016175023705
600,0.76,0.40368333333333334,0.14070216233181523,0.6204166666666666,0.09940546468142353,2.924622884229298,0.629255577087257,1.9946725514776542,0.45596399461411175
575,0.77,0.33848695652173916,0.1337030230302108,0.5526086956521739,0.10354348907195295,2.9458048888331745,0.5513317456626083,2.1152357753601003,0.44330761260946794
550,0.78,0.29476363636363634,0.11509097437100756,0.4697818181818182,0.11246237426287722,2.857498705326547,0.42818385475207815,2.265758931986379,0.4469227102333751
525,0.79,0.23784761904761903,0.09665389395685431,0.3957142857142857,0.11685186192487484,2.798872862717521,0.3534859578900337,2.33624776884194,0.43442367527822345
500,0.8,0.19472,0.07956422727976603,0.31120000000000003,0.11730371527006984,2.7005719387841562,0.2754486507245563,2.40803420886203,0.3747460909436513
475,0.81,0.16381052631578946,0.07182538494809007,0.2492421052631579,0.10373107045911949,2.56917181798202,0.23609372590264038,2.3914801517433513,0.3166215150450482
450,0.82,0.12937777777777776,0.050800873704821406,0.20235555555555557,0.09530953634955414,2.449562754932864,0.19581320658147644,2.3244968469463165,0.25980684596221276
425,0.83,0.10635294117647058,0.04162576371283202,0.15701176470588235,0.07620721958358948,2.3030637470371924,0.16179379901823734,2.243016916168067,0.18765877265894468
400,0.84,0.092425,0.03836371490369671,0.12635,0.06140959932200249,2.1701646248589213,0.14212115859513547,2.148864653304956,0.16474247761493702
375,0.85,0.07858666666666667,0.033505451924156694,0.10074666666666668,0.044938794141089485,2.04690221415199,0.12830507507060512,2.0394073271570266,0.1398096153900407
350,0.86,0.0666,0.027960849620914545,0.08391428571428572,0.037132099674289876,1.9347139269806144,0.12056332313844483,1.9308993533180439,0.1229288912150339
325,0.87,0.06067692307692308,0.02665260522220288,0.07006153846153845,0.03057860140140893,1.8188308135931177,0.11034073157516577,1.823725942558131,0.10799613989055018
300,0.88,0.05556666666666667,0.020334216462579175,0.0634,0.026738035808984897,1.7199517761584153,0.10124477529829339,1.717050803890816,0.09606856046970753
275,0.89,0.050072727272727276,0.01652187544775748,0.056072727272727274,0.020836052414594394,1.628362704443749,0.08302251878890753,1.6285660415668552,0.09312917364343024
250,0.9,0.04632,0.015193619075324372,0.05,0.01893743020122484,1.537018714098582,0.07693832551830157,1.5401476992194065,0.08089386122833879
225,0.91,0.042311111111111105,0.015008564707870898,0.04733333333333333,0.017522009746012132,1.462288301311383,0.07494826252187761,1.4619275198421615,0.07661526823711041
200,0.92,0.04,0.014319584667528069,0.04315,0.016200370989641572,1.3875651809996723,0.06811694811621882,1.3869929146083806,0.0747675182117003
175,0.93,0.03874285714285714,0.013677198530298088,0.04125714285714285,0.015293837439169719,1.3223814117585593,0.06719353410786248,1.3262269703868723,0.06671977636199997
150,0.94,0.03726666666666666,0.013167146136264204,0.04033333333333333,0.013808860344646743,1.257811588894966,0.06010423914162548,1.2619808544424933,0.06223808327187565
125,0.95,0.03696,0.010893348911379386,0.03952,0.014329795194036455,1.2020522151497401,0.05540282020174108,1.2007500907632829,0.05868072450654205
100,0.96,0.0384,0.010798428617445252,0.0394,0.012777821695137524,1.1534042854327138,0.052087757703297086,1.1494897978783718,0.053500168445895425
75,0.97,0.04066666666666666,0.011429773866517686,0.04133333333333334,0.014861878107272339,1.1049951912087015,0.04712108374639825,1.1010826031147658,0.04633560357997857
50,0.98,0.047400000000000005,0.013530362414610593,0.049,0.014599017539934433,1.0539067091976464,0.04141813130305684,1.0593029853693732,0.04147406113251843
25,0.99,0.066,0.024370871833797696,0.0672,0.024040370087404932,1.0187590187590188,0.03900243240921872,1.0159147869674185,0.031897723203465476
1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
