num_nodes,removed,mean_r1_s,std_r1_s,mean_r2_s,std_r2_s,mean_r1_avg_s,std_r1_avg_s,mean_r2_avg_s,std_r2_avg_s
1100,0.56,0.024636363636363637,0.010315945559296498,0.012545454545454545,0.002737355100760295,2.4272364262674793,0.0538002106843096,2.454134509132133,0.038904730153571855
1075,0.57,0.012,0.0032947104394764636,0.012744186046511627,0.0028095829556773443,2.241011176991381,0.0420022369697913,2.2716313803803034,0.03566842150276442
1050,0.58,0.010857142857142857,0.001361753053303315,0.012857142857142855,0.002986490114639171,2.0790561973946593,0.03761466056658702,2.107991795975571,0.031903508046214134
1025,0.59,0.010829268292682926,0.0014867160261024341,0.01278048780487805,0.003330754505123738,1.9350427315336298,0.03253395128723003,1.961033132941937,0.028625663779339405
1000,0.6,0.0109,0.0016633299933166198,0.0131,0.0034140233677518316,1.8036721160080404,0.027742026158415808,1.8248569844525862,0.025202247072098477
975,0.61,0.010666666666666668,0.0017566130022106162,0.012102564102564103,0.002039854207203596,1.6831859478551945,0.025773611596996097,1.7041264240542673,0.02144837959661196
950,0.62,0.010421052631578947,0.0018198319270020967,0.012210526315789474,0.0023380114033624815,1.572882432093971,0.022031068949989963,1.593189682783364,0.020774513383675506
925,0.63,0.010162162162162163,0.002233071478894366,0.01254054054054054,0.0024012009007506573,1.4715795933885616,0.020208272299231025,1.4885424432648144,0.01768473233742913
900,0.64,0.009888888888888888,0.002744242007828549,0.011333333333333334,0.002810913475705226,1.3781499811312976,0.018314454333734187,1.3939707999546627,0.01654701356380149
875,0.65,0.0074285714285714285,0.002707175314962266,0.010057142857142858,0.0020726050299025435,1.2935656345960358,0.01576761629905337,1.3068415681356862,0.014850045357127426
850,0.66,0.002352941176470588,0.0,0.00411764705882353,0.0020935447553002574,1.2395486212232845,0.014152391297623277,1.2331965127662337,0.012957756393200705
825,0.67,0.0024242424242424242,0.0,0.0024242424242424242,0.0,1.203005324607032,0.013735162780594317,1.193391261060794,0.012520109878557669
800,0.68,0.0025,0.0,0.0025,0.0,1.1664620279907796,0.013317934263565279,1.1571400076871368,0.012139790623437393
775,0.69,0.0025806451612903226,0.0,0.0025806451612903226,0.0,1.129918731374527,0.012900705746536316,1.1208887543134796,0.011759471368317198
750,0.7,0.0026666666666666666,0.0,0.0026666666666666666,0.0,1.0933754347582745,0.01248347722950732,1.0846375009398224,0.011379152113196966
725,0.71,0.002758620689655172,0.0,0.002758620689655172,0.0,1.056832138142022,0.012066248712478357,1.0483862475661652,0.010998832858076771
700,0.72,0.002857142857142857,0.0,0.0025714285714285713,0.000602338601936834,1.0202888415257696,0.011649020195449437,1.012990509048023,0.00918448288775578
675,0.73,0.0017777777777777779,0.0006246474390456057,0.0014814814814814814,0.0,1.0,0.0,1.0,0.0
650,0.74,0.0015384615384615385,0.0,0.0015384615384615385,0.0,1.0,0.0,1.0,0.0
625,0.75,0.0016,0.0,0.0016,0.0,1.0,0.0,1.0,0.0
600,0.76,0.0016666666666666666,0.0,0.0016666666666666666,0.0,1.0,0.0,1.0,0.0
575,0.77,0.0017391304347826088,0.0,0.0017391304347826088,0.0,1.0,0.0,1.0,0.0
550,0.78,0.0018181818181818182,0.0,0.0018181818181818182,0.0,1.0,0.0,1.0,0.0
525,0.79,0.001904761904761905,0.0,0.001904761904761905,0.0,1.0,0.0,1.0,0.0
500,0.8,0.002,0.0,0.002,0.0,1.0,0.0,1.0,0.0
475,0.81,0.002105263157894737,0.0,0.002105263157894737,0.0,1.0,0.0,1.0,0.0
450,0.82,0.0022222222222222222,0.0,0.0022222222222222222,0.0,1.0,0.0,1.0,0.0
425,0.83,0.002352941176470588,0.0,0.002352941176470588,0.0,1.0,0.0,1.0,0.0
400,0.84,0.0025,0.0,0.0025,0.0,1.0,0.0,1.0,0.0
375,0.85,0.0026666666666666666,0.0,0.0026666666666666666,0.0,1.0,0.0,1.0,0.0
350,0.86,0.002857142857142857,0.0,0.002857142857142857,0.0,1.0,0.0,1.0,0.0
325,0.87,0.003076923076923077,0.0,0.003076923076923077,0.0,1.0,0.0,1.0,0.0
300,0.88,0.003333333333333333,0.0,0.003333333333333333,0.0,1.0,0.0,1.0,0.0
275,0.89,0.0036363636363636364,0.0,0.0036363636363636364,0.0,1.0,0.0,1.0,0.0
250,0.9,0.004,0.0,0.004,0.0,1.0,0.0,1.0,0.0
225,0.91,0.0044444444444444444,0.0,0.0044444444444444444,0.0,1.0,0.0,1.0,0.0
200,0.92,0.005,0.0,0.005,0.0,1.0,0.0,1.0,0.0
175,0.93,0.005714285714285714,0.0,0.005714285714285714,0.0,1.0,0.0,1.0,0.0
150,0.94,0.006666666666666666,0.0,0.006666666666666666,0.0,1.0,0.0,1.0,0.0
125,0.95,0.008,0.0,0.008,0.0,1.0,0.0,1.0,0.0
100,0.96,0.01,0.0,0.01,0.0,1.0,0.0,1.0,0.0
75,0.97,0.013333333333333332,0.0,0.013333333333333332,0.0,1.0,0.0,1.0,0.0
50,0.98,0.02,0.0,0.02,0.0,1.0,0.0,1.0,0.0
25,0.99,0.04,0.0,0.04,0.0,1.0,0.0,1.0,0.0
1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
