num_nodes,removed,mean_r1_s,std_r1_s,mean_r2_s,std_r2_s,mean_r1_avg_s,std_r1_avg_s,mean_r2_avg_s,std_r2_avg_s
2000,0.2,0.9999750000000001,0.0001095214567787859,0.999965,0.00012821619998811603,0.05,0.21904291355759037,0.07,0.2564323999762428
1975,0.21,0.9999544303797469,0.00016244352114624553,0.9999493670886076,0.0001526639719380969,0.08,0.27265992434429076,0.1,0.30151134457776363
1950,0.22,0.9999538461538461,0.00016452613039171545,0.9999384615384614,0.00018265964574878585,0.08,0.27265992434429076,0.11,0.3144660377352201
1925,0.23,0.9999324675324676,0.0002042863101494451,0.9999272727272728,0.0001956298954163506,0.12,0.3561863092100633,0.13,0.3379976689896311
1900,0.24,0.9998947368421053,0.0002591399810091364,0.9999263157894737,0.00018354478316828785,0.19,0.4648231987117318,0.14,0.34873508801977704
1875,0.25,0.9998666666666667,0.0002772317866409631,0.9998933333333333,0.00022741409744601182,0.24,0.49482166974424724,0.19,0.3942772444036626
1850,0.26,0.9998486486486486,0.00030808368079955617,0.9998324324324324,0.00029451706734333994,0.26,0.5245488682206025,0.27,0.44619604333847374
1825,0.27,0.9998301369863013,0.00031822019932620926,0.9997972602739726,0.00032724151355561517,0.29,0.537389875963326,0.31,0.4648231987117318
1800,0.28,0.9998111111111112,0.00030805780856540005,0.9997611111111111,0.00034649474858839383,0.32,0.5101000100000197,0.36,0.4824181513244218
1775,0.29,0.9997577464788732,0.0003691727169598099,0.999712676056338,0.0003881385399212872,0.37,0.5252224156094119,0.4,0.49236596391733095
1750,0.3,0.9997085714285714,0.00039368337620589893,0.9996685714285714,0.0004387347111568164,0.435,0.5253906675373607,0.44,0.5563227026600204
1725,0.31,0.9996463768115942,0.0004351825613711959,0.9995884057971014,0.0004754422918328336,0.515,0.5661093516095614,0.52,0.5592202363356255
1700,0.32,0.9995882352941176,0.0004766396419651015,0.9995117647058823,0.0005291476201143136,0.555,0.5636058153989499,0.58,0.5537749241945383
1675,0.33,0.999444776119403,0.0005644997601092643,0.9993910447761195,0.0006234462675844047,0.685,0.5488969655480697,0.605,0.5563907862920693
1650,0.34,0.9993151515151516,0.0006979870404768013,0.9992121212121212,0.0007728788030303198,0.735,0.5233573521692273,0.6691666666666667,0.5443896849394397
1625,0.35,0.9991138461538462,0.0009311021257035286,0.9990953846153846,0.000831879312451515,0.8380952380952381,0.5942030442863473,0.7208333333333333,0.5270961840170988
1600,0.36,0.99896875,0.0009827063679225898,0.998925,0.0009529658647579728,0.9079166666666667,0.5936525630370417,0.7786666666666666,0.5108479779402642
1575,0.37,0.9988063492063491,0.0010611982566411868,0.998704761904762,0.001020671686961197,0.9549166666666666,0.5849989388174208,0.9071666666666667,0.45238025556261363
1550,0.38,0.9985032258064516,0.001209178782859994,0.9984967741935483,0.0010967741935484047,1.014595238095238,0.4286976265215687,0.9309999999999999,0.41254200888019765
1525,0.39,0.9982098360655738,0.0013661559856222001,0.9981901639344263,0.001179370736655312,1.0415238095238095,0.37733268916606155,1.0152619047619047,0.36015263678079573
1500,0.4,0.9976666666666667,0.0017252336005396426,0.9979066666666667,0.0012923673021035904,1.0871428571428572,0.3997107224899323,1.0429761904761905,0.2985386226513999
1475,0.41,0.9972949152542373,0.0018622919944863321,0.9975118644067797,0.0014229459534747977,1.1231309523809525,0.3671945382470116,1.0564642857142856,0.2773339195004318
1450,0.42,0.9968551724137932,0.0019807502738885575,0.9969724137931034,0.001625222471691073,1.1483333333333332,0.310527381084897,1.0748174603174603,0.22142662773559987
1425,0.43,0.996378947368421,0.002084414457815177,0.9966105263157894,0.0016481912451020563,1.1880396825396824,0.33577353385132,1.088075396825397,0.19252704161151382
1400,0.44,0.9957214285714285,0.0023820235685607905,0.9959928571428571,0.0018963423222765198,1.2108333333333332,0.39076485311752235,1.1040992063492063,0.16611798656964075
1375,0.45,0.9949090909090909,0.002586317681927136,0.9951418181818182,0.0020593222382153803,1.2296105006105007,0.37168989654716866,1.1221780719280718,0.24262367570095283
1350,0.46,0.9938888888888888,0.003314992983233958,0.9945037037037037,0.0025599029370134596,1.2613406805612688,0.38952385009786344,1.1163784826284826,0.2055506218165169
1325,0.47,0.9927622641509434,0.0035335838668452886,0.9937056603773585,0.0028466606610949878,1.277486568986569,0.34950772371516275,1.1139047145664793,0.19206678951783263
1300,0.48,0.9912769230769232,0.0040604187197021795,0.9928615384615385,0.0030983712445630607,1.3365950438450438,0.4215167889655565,1.1346430970989794,0.19747795989478423
1275,0.49,0.9899372549019608,0.004308940611346757,0.9914901960784315,0.0038234913233016338,1.340186077811078,0.40356699743994684,1.168052500775798,0.23882185817994045
1250,0.5,0.988288,0.004769627815139193,0.990248,0.0041291396124851255,1.3411863161348456,0.361107051777237,1.1579949504829536,0.19104623034154028
1225,0.51,0.9862938775510205,0.00519448065658802,0.9884734693877552,0.004187101581555979,1.39461651042456,0.4233945922579782,1.1772422944702357,0.20872200560443982
1200,0.52,0.9841083333333333,0.006006047036953748,0.9867583333333333,0.004423712694867741,1.3965646465247858,0.3637936187938435,1.1814877283019698,0.18010989045711787
1175,0.53,0.9807914893617021,0.0069638994849121226,0.9851914893617021,0.004891233686435505,1.4569143160163152,0.40812192099987193,1.1811419758128332,0.16384384013819464
1150,0.54,0.9781652173913044,0.007134198905779721,0.9829391304347825,0.00561476080909137,1.4568481996133351,0.3630725938840733,1.2037740591581514,0.2177964447328045
1125,0.55,0.9745777777777778,0.008153655928515965,0.9804888888888889,0.00583824014673721,1.4949848609731273,0.32878082027933764,1.2140952213684357,0.20563916915776204
1100,0.56,0.9697181818181818,0.010389119347572136,0.9770454545454546,0.007258221300160738,1.5514466591016274,0.37890842771696925,1.2446478824397034,0.2237305417395352
1075,0.57,0.9646790697674419,0.011714093557430414,0.9739441860465117,0.007653206353330376,1.5905403991553901,0.4065741389507381,1.2629855296710286,0.21859206163410422
1050,0.58,0.9594857142857143,0.012523631204871218,0.9697333333333333,0.008480172657103189,1.6239689754601616,0.39413149686845267,1.2976302021010435,0.2710974616060352
1025,0.59,0.9510536585365854,0.021195240597852716,0.9649073170731707,0.009229914968018458,1.6941436703613215,0.569390686456406,1.3300998417884193,0.28980178684361824
1000,0.6,0.93838,0.03538982904734069,0.95914,0.011654989827485411,1.8714870238399601,0.9552243177055592,1.372965295050187,0.305637324039421
975,0.61,0.9267897435897435,0.03937006011798739,0.9529128205128206,0.012557336078125684,1.9563893281974871,0.920094769466116,1.4199515774159013,0.30795629711356676
950,0.62,0.9109157894736842,0.04414177966819082,0.9458736842105263,0.013330126366613586,2.103281902585165,0.9351471329801399,1.448396157199252,0.28528470338434614
925,0.63,0.8890702702702703,0.05614958461127824,0.9387675675675676,0.014873539771362215,2.3056090053556915,1.0586955345820936,1.4560253286098737,0.2802022899734759
900,0.64,0.8617888888888889,0.0832089449504412,0.9293777777777779,0.015881089497147567,2.5572882310438816,1.471237805093671,1.4704729843595123,0.2574046693710005
875,0.65,0.8231999999999999,0.10534725098474704,0.9153828571428572,0.022596446945342984,2.8634209960120067,1.5847651009594268,1.5478575835546153,0.3299580656476352
850,0.66,0.7850235294117647,0.11326180658981078,0.8973294117647059,0.034276416692142195,3.0856758991620854,1.5250897389495657,1.6599305590702158,0.4615089216750263
825,0.67,0.7317333333333333,0.12411496579018075,0.8744848484848485,0.04442720259932112,3.398683511258935,1.4756929871156916,1.7952241919251894,0.5747684467686144
800,0.68,0.6523625,0.13751628634034002,0.8515874999999999,0.04681856198359921,3.928511254684453,1.547898385094311,1.8865269735574006,0.5223124565670687
775,0.69,0.5803225806451613,0.14718745240020598,0.8153290322580645,0.0781463164971757,4.207559096251315,1.5010011068497047,2.08313342055334,0.8291290312593514
750,0.7,0.51008,0.14741910692450882,0.7687866666666666,0.10173764724251391,4.353256154467633,1.3137098741402151,2.317195749598477,0.9567178771810932
725,0.71,0.4495724137931035,0.13395865615192534,0.7134620689655172,0.13204677744450513,4.349156156846181,1.0892670156771707,2.536158243087804,1.058855168323734
700,0.72,0.3757714285714286,0.12960271342510174,0.6361,0.144523164807394,4.388237903538712,0.9409642600823589,2.8638455011383206,1.0043185738692502
675,0.73,0.3251851851851852,0.12070825982265682,0.5481037037037038,0.15382054236132206,4.218768313520592,0.7685892120991431,3.1677049046901224,1.0005927440388325
650,0.74,0.2765846153846154,0.10773083559898725,0.4706461538461539,0.14449261266809998,4.0721414586532365,0.6482925338027302,3.3303534338690173,0.8888128664317297
625,0.75,0.235328,0.09678218184786043,0.39212800000000003,0.13019664232508948,3.872708021420706,0.4965897474428127,3.4195044627435744,0.7225803643614449
600,0.76,0.19831666666666667,0.08050956367334984,0.32494999999999996,0.11270932763740482,3.6842383541485417,0.3726945875678069,3.394357265342643,0.562402043139381
575,0.77,0.16492173913043476,0.07126344146207599,0.2557217391304348,0.09617342542370276,3.479751199648208,0.31515493218736995,3.3730151117089884,0.44945808958183797
550,0.78,0.1452181818181818,0.06097663839470838,0.21263636363636365,0.08288131854859866,3.249321506465515,0.2614850992370472,3.219816213915576,0.3605259416526138
525,0.79,0.12173333333333333,0.048916313216660776,0.16963809523809523,0.06760140140592286,3.0460989038440753,0.23509504950492097,3.0821649128812667,0.31286812119474494
500,0.8,0.10497999999999999,0.04361585755551562,0.14326,0.05869121731485035,2.8553912306273803,0.20445548317639423,2.894441197100883,0.2634717455440248
475,0.81,0.09149473684210527,0.03469563389517648,0.12141052631578947,0.05241469828194738,2.6669396649299246,0.174674060318259,2.716705897124931,0.22572707512855616
450,0.82,0.07891111111111111,0.028625223438165474,0.10571111111111112,0.04759459572092334,2.4972473257399135,0.16120872009170278,2.5475159125755353,0.18025722289299428
425,0.83,0.07221176470588235,0.026997414105609827,0.08865882352941176,0.03202508541062229,2.3355610952752603,0.14281485243967146,2.3870039584462703,0.14620882719018755
400,0.84,0.06632500000000001,0.024565555975878922,0.079,0.028795254238618326,2.179978239746587,0.13084157646802388,2.2290079861796763,0.13626910592990252
375,0.85,0.057973333333333335,0.020186764340662782,0.06954666666666666,0.023708457435782006,2.0533377646799034,0.11594458985349666,2.08104805811154,0.12950232028736244
350,0.86,0.05274285714285714,0.016706421356265558,0.06217142857142857,0.02233206413288692,1.9358839319709036,0.10180043918926703,1.9613502415906219,0.11488241728520936
325,0.87,0.04818461538461539,0.01676322041088824,0.055846153846153844,0.01983193988140559,1.8278782155500088,0.08627642962366065,1.8437864007200946,0.1006594174859075
300,0.88,0.0449,0.01491807030244936,0.0495,0.016159801034434273,1.7260466868542514,0.08258711768295691,1.7394557099668793,0.0876577927231707
275,0.89,0.04181818181818182,0.013931007178776045,0.04472727272727273,0.015909418860584106,1.6357565473333617,0.07859437450699812,1.6432513126467156,0.0841839977510861
250,0.9,0.03968,0.013195407832984469,0.04152,0.015295394434570527,1.552651149494433,0.07481024825833232,1.557122437050455,0.0740253732609438
225,0.91,0.036977777777777776,0.01133344336558897,0.03924444444444444,0.01288517303919146,1.4698544430693656,0.07325256514905873,1.47227754740032,0.06975963563648381
200,0.92,0.03555,0.010222153600999363,0.03785,0.01099253649463392,1.3979586877024963,0.06661299423999123,1.3962231085294865,0.0576250868244521
175,0.93,0.03457142857142857,0.01060137717956888,0.03605714285714286,0.010580199941294761,1.3299484758186662,0.05980444125973022,1.3256330680105128,0.055033590308841356
150,0.94,0.034,0.009593301067138398,0.03626666666666667,0.010175563254291503,1.2655691823054263,0.054958872338467094,1.2657254207667996,0.05320358553750083
125,0.95,0.03528,0.01017630442337353,0.03696,0.009080915719410146,1.203668060070593,0.05057053657973682,1.2011334907863744,0.05085253136267183
100,0.96,0.0362,0.010423361484975214,0.038,0.009428090415820635,1.150631862824379,0.04546886194161983,1.1468673482302922,0.04393036092750986
75,0.97,0.03933333333333334,0.011585818956718924,0.039733333333333336,0.010202000200000394,1.106551413067636,0.046667396598680994,1.1009083020911463,0.04194252334622258
50,0.98,0.047400000000000005,0.012277926321145388,0.046799999999999994,0.013698042328608995,1.062650321606907,0.04033680849705505,1.0527136369503232,0.03506799594237556
25,0.99,0.0704,0.022826530727434364,0.0676,0.022523612750025946,1.015831168831169,0.02875788726776385,1.0101948051948053,0.023573408163251878
1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
