num_nodes,removed,mean_r1_s,std_r1_s,mean_r2_s,std_r2_s,mean_r1_avg_s,std_r1_avg_s,mean_r2_avg_s,std_r2_avg_s
2075,0.17,0.9999903614457831,6.780978030667828e-05,0.9999807228915663,9.491392075514843e-05,0.02,0.1407052941362897,0.04,0.1969463855669324
2050,0.18,0.9999853658536586,8.363249170624132e-05,0.999980487804878,9.607140759362382e-05,0.03,0.17144660799776532,0.04,0.1969463855669324
2025,0.19,0.9999753086419753,0.00010816934002847603,0.9999753086419753,0.00010816934002846975,0.05,0.2190429135575903,0.05,0.2190429135575903
2000,0.2,0.999955,0.00014381174563230748,0.9999750000000001,0.0001095214567787913,0.09,0.2876234912646614,0.05,0.21904291355759034
1975,0.21,0.9999392405063291,0.00016536639613726255,0.9999645569620254,0.0001298391898613801,0.12,0.3265986323710905,0.07,0.2564323999762428
1950,0.22,0.9999076923076923,0.0002348342651109892,0.9999589743589743,0.00015768330559708858,0.15,0.35887028128263665,0.07,0.2564323999762428
1925,0.23,0.999890909090909,0.00027916357192898407,0.9999428571428571,0.00017927039335160905,0.16,0.3684529491774707,0.1,0.30151134457776363
1900,0.24,0.9998421052631579,0.0003129412579003178,0.9999105263157895,0.00021231299265391947,0.24,0.42923469599092784,0.16,0.3684529491774707
1875,0.25,0.9998186666666666,0.00034086837018305855,0.9998826666666666,0.00025795883575247496,0.28,0.451260859854213,0.19,0.3942772444036625
1850,0.26,0.9997837837837839,0.0003435901222506567,0.999854054054054,0.0003059206513767792,0.33,0.47258156262526085,0.22,0.4163331998932266
1825,0.27,0.9997315068493151,0.00041573717669284526,0.9998082191780822,0.0003428115038947679,0.37,0.4852365870939097,0.28,0.45126085985421305
1800,0.28,0.9996388888888889,0.0005140196848744516,0.9997722222222223,0.00037947561957732374,0.44333333333333336,0.5234243631825557,0.32,0.4898979485566357
1775,0.29,0.9995887323943663,0.0005180512384650899,0.9997183098591549,0.0004274855834587686,0.49,0.5221362491019587,0.38,0.5276209229966515
1750,0.3,0.9994742857142858,0.0005608251423029205,0.9996571428571428,0.000459445858404201,0.595,0.5009838804640809,0.45,0.5388914922357194
1725,0.31,0.9993159420289855,0.0006455378971397097,0.9995826086956522,0.0005150929177982904,0.695,0.47084171352156046,0.515,0.5292218415520635
1700,0.32,0.9991823529411765,0.0007039734537653332,0.9994941176470589,0.0005733103623617371,0.7533333333333333,0.47701371840030715,0.6,0.5124707431905383
1675,0.33,0.9989970149253732,0.000839517144181674,0.9993970149253731,0.0006867310156541945,0.8191666666666667,0.4661756375316693,0.617,0.5376820809753848
1650,0.34,0.9987575757575757,0.0008842646223952568,0.9992727272727272,0.0006891336286241903,0.9025,0.41776874452946305,0.722,0.5106106465039995
1625,0.35,0.9985476923076924,0.0010106882041985537,0.999156923076923,0.0007141022502332418,0.9493333333333334,0.37947420650246233,0.772,0.48556537909300884
1600,0.36,0.9982375,0.0011663284141685845,0.99895625,0.0007997740763692623,0.9886666666666666,0.3140363915517678,0.8436666666666666,0.43307930912365383
1575,0.37,0.9978476190476191,0.001380153246631715,0.9988190476190476,0.0008271955339871044,1.051452380952381,0.23042426216470813,0.8786666666666666,0.3929947752556346
1550,0.38,0.9974193548387096,0.0014814464446117229,0.9986,0.001037681257457683,1.0518690476190475,0.23056882749599322,0.9061666666666666,0.4051413063543116
1525,0.39,0.9969901639344262,0.0015737014943201602,0.998255737704918,0.0012231207932144543,1.042845238095238,0.21980196765549306,0.9620952380952381,0.3497402909972521
1500,0.4,0.9964266666666667,0.001845965054089676,0.9978933333333333,0.0012489097377748387,1.0526746031746033,0.21728855395850744,1.0341111111111112,0.33580547920681675
1475,0.41,0.9957694915254237,0.002042145011622538,0.9974915254237289,0.0013265083478054755,1.0802272727272726,0.14164302805893456,1.083813492063492,0.28065193069937705
1450,0.42,0.9949103448275862,0.0023336550266993238,0.9971655172413793,0.00143025056898697,1.113489010989011,0.18458573140165385,1.0785079365079364,0.2751147846588405
1425,0.43,0.9943649122807018,0.0025064193770740766,0.9966666666666667,0.0015719418495274422,1.1149125041625043,0.17119496792400196,1.0808492063492063,0.27695789708914575
1400,0.44,0.9935785714285714,0.0026190377803829356,0.9961357142857143,0.001796418136174104,1.1124265318015318,0.1674614676786723,1.0683412698412698,0.19974896013606855
1375,0.45,0.9927127272727273,0.0028100305708299773,0.9955709090909091,0.0018723822196760403,1.1228576227693876,0.17132037315006782,1.0773412698412699,0.1451055460624432
1350,0.46,0.9915925925925926,0.0030045251835542825,0.9947851851851851,0.002144597604998369,1.1193397717263815,0.15141306753809883,1.084147408147408,0.1426171267212656
1325,0.47,0.9904075471698113,0.0032630342321724863,0.9938792452830189,0.002508612018987061,1.1232201389082193,0.13788110650174995,1.0859715284715283,0.1322276001462074
1300,0.48,0.9889076923076924,0.0033542111105010946,0.992776923076923,0.0026845709683009605,1.1281852409380004,0.13262255213063107,1.089716366966367,0.12139975969689777
1275,0.49,0.987043137254902,0.0036285540549544416,0.9918274509803922,0.0028227810896300897,1.1432740960218346,0.12399625151075386,1.0867022283272283,0.11715894445335202
1250,0.5,0.985088,0.0038501549227651674,0.99072,0.003140867794901646,1.1448096280419002,0.11360697936148946,1.089070243623952,0.11023527912940129
1225,0.51,0.9827836734693878,0.004214046746271847,0.9894448979591837,0.00327612103058199,1.164541497660083,0.1215345059402477,1.0909828663768293,0.10419005803391294
1200,0.52,0.98045,0.0049085634874841124,0.9878916666666666,0.0036669249220346095,1.1627789072416044,0.10878297943248107,1.0963123965630697,0.09896647376882853
1175,0.53,0.9776340425531914,0.005352722755730672,0.9861021276595744,0.003995607833200558,1.1793177669589594,0.09926054490466205,1.1214897824188643,0.12387071563552815
1150,0.54,0.974408695652174,0.005921272271629915,0.9841739130434783,0.004205850582920466,1.1864816533178213,0.09234126250085249,1.1261837762546305,0.11832474854760064
1125,0.55,0.9711644444444444,0.006261629260634209,0.9818044444444445,0.004765013618279811,1.1925077028121525,0.08759972059781601,1.1419581954641655,0.13638605365583897
1100,0.56,0.9675,0.0069455504587149506,0.979290909090909,0.004722148808865514,1.2022381715670212,0.10280111005109366,1.1479664133718044,0.11368092863200434
1075,0.57,0.963153488372093,0.0070123841076989955,0.9764651162790697,0.005317543862793755,1.2205604351161845,0.11895407099524584,1.1584141332934963,0.11911073940851948
1050,0.58,0.9582761904761905,0.007775798552541701,0.973352380952381,0.00567402846765344,1.2320703632707006,0.12047141700869793,1.1695539161990816,0.11622326351348919
1025,0.59,0.9526829268292683,0.008350594133333033,0.9694243902439024,0.006577881195509664,1.2512460207160065,0.12652017707946542,1.1771313931623286,0.11393357672181476
1000,0.6,0.9461399999999999,0.009694338658217038,0.96575,0.007339357030160219,1.2720448622976144,0.13062801819856418,1.17779071203623,0.10667341683017151
975,0.61,0.9387897435897437,0.01089430946818306,0.9611897435897435,0.007872998245186913,1.28544023357138,0.12794646425551126,1.1928367271292233,0.11110555697045094
950,0.62,0.9297157894736842,0.012264610099903527,0.9562842105263158,0.008605704141121438,1.3123179913792529,0.1511477472157261,1.2037397722118288,0.10188536225979233
925,0.63,0.9200972972972973,0.01384467395297506,0.9505189189189189,0.009055219730927738,1.3313153228156083,0.15650248562085,1.2117754647390313,0.10012963545265288
900,0.64,0.9104222222222222,0.015020275609537169,0.9430444444444445,0.009860758992148371,1.3511062127856726,0.156374781686601,1.2246605661986478,0.09944522752038312
875,0.65,0.8997942857142857,0.017252084921460683,0.9352457142857143,0.011736368865785675,1.3666351889405042,0.1504317475137906,1.233712985252805,0.09142916938647877
850,0.66,0.8887647058823529,0.018075894664288092,0.9257176470588235,0.012877844274593186,1.3847959149881146,0.142167124354241,1.2556853590187576,0.10162990959236773
825,0.67,0.8748848484848485,0.019269250224895198,0.915830303030303,0.013686851405693224,1.3988250646090228,0.13408930200378122,1.2715101846901142,0.10953277575049511
800,0.68,0.8583624999999999,0.02415013475818269,0.9031999999999999,0.015130242642609641,1.423508608987649,0.16269387627507476,1.2988247426285622,0.10638728215182715
775,0.69,0.8435612903225806,0.025547820986319237,0.8903483870967741,0.017178847250644346,1.4312740926006584,0.15152912699364426,1.3248441039641128,0.10706716951657469
750,0.7,0.82084,0.026200405236711542,0.8743466666666667,0.020541814681103943,1.481091552629594,0.14591722842089655,1.3533687827871639,0.11021696698731263
725,0.71,0.7979034482758621,0.03613138964622656,0.8565103448275861,0.022395232783668034,1.5072191102128603,0.1747531942321913,1.384565339660042,0.1062299512344402
700,0.72,0.7694428571428571,0.04707826919312744,0.8341,0.02469325732519682,1.5483442035249868,0.21887327956426852,1.4287559030187855,0.10638740627885729
675,0.73,0.7417925925925926,0.04856850433581553,0.809274074074074,0.027358219174615745,1.577269232395504,0.20372327601420342,1.4683785138627747,0.11665607537377366
650,0.74,0.7049384615384615,0.06156848335285232,0.7784153846153846,0.03395367184751534,1.6461062564889286,0.25609761398506037,1.5230264471652502,0.1335346912163894
625,0.75,0.6648000000000001,0.07903040713880484,0.74592,0.03915156768924144,1.716033487749637,0.3171430091690985,1.5683052902541124,0.14810968926942206
600,0.76,0.6253166666666666,0.08279851784106942,0.7016500000000001,0.04871381358628135,1.7435310852460892,0.2992439267611745,1.6398396171514844,0.18109874287940245
575,0.77,0.5693565217391304,0.10347099910673316,0.6553043478260869,0.05581224235479087,1.8282135831597777,0.35663812583459104,1.707745893939623,0.20963599901326613
550,0.78,0.5098363636363636,0.11226306119002477,0.6042181818181818,0.06609364554024641,1.8980367273799998,0.3504120969713403,1.7647677356748526,0.21442185395909266
525,0.79,0.4515619047619047,0.1170257567277153,0.544647619047619,0.07993759218599741,1.9362067283538833,0.3315057432656788,1.8304373246452246,0.23145221101939178
500,0.8,0.3921,0.12592490146146954,0.47184,0.09924632349499264,1.9836535160611937,0.3282462218713879,1.923850109410133,0.26983025674903627
475,0.81,0.33608421052631576,0.12496334995321062,0.3781052631578947,0.12583356472928578,1.9956782065326348,0.30025197857664915,2.0434323118301885,0.3266901993280696
450,0.82,0.28648888888888885,0.12227126044094207,0.30566666666666664,0.12265727082218497,1.9770835402201885,0.2713257861611458,2.086332274737266,0.3080206819560014
425,0.83,0.23178823529411766,0.11462670515666898,0.24014117647058825,0.11019376682574909,1.9746914890570852,0.24872721882526228,2.0944286147040465,0.2576094679317822
400,0.84,0.1884,0.09924940525990293,0.16607500000000003,0.08094162926754593,1.930346245293316,0.1874175835951554,2.103276871428559,0.20020106608451013
375,0.85,0.15456,0.08378298727205277,0.12898666666666667,0.06580142081232224,1.8738979184117792,0.1538715060778397,2.0201033452162163,0.1642800066754645
350,0.86,0.12125714285714287,0.06318205413361766,0.10014285714285714,0.05300513582503243,1.8135161289638146,0.13317528145640356,1.9197328636027007,0.11777073304732513
325,0.87,0.10267692307692307,0.05178061609998225,0.07664615384615385,0.033799770435631725,1.7263874160655452,0.10997100476461219,1.8335436510885876,0.11160750886864582
300,0.88,0.08596666666666668,0.04043338454617156,0.06506666666666666,0.023333237133038823,1.6539169701912586,0.09801052891106092,1.7369437497586155,0.10880825216534847
275,0.89,0.07163636363636364,0.03121065015656663,0.05821818181818182,0.019000801824900646,1.5851250701495434,0.09548471449276832,1.6450125150085533,0.10417185609926813
250,0.9,0.0642,0.026717376027936984,0.0518,0.01720112751765964,1.5077254362658783,0.09129276018438279,1.554702080950107,0.09088820354575702
225,0.91,0.05951111111111111,0.024821256513512566,0.04568888888888889,0.014447707479144162,1.4392459159506277,0.0850921151119874,1.4703743248713934,0.07592811146887632
200,0.92,0.0553,0.022661541310013637,0.0425,0.014007573708966202,1.3758208084978494,0.0743914608576418,1.395413509239155,0.06610331231575153
175,0.93,0.04862857142857143,0.01782195089270346,0.040342857142857146,0.012445916807795216,1.3164825238880329,0.07249826773292779,1.3251739533492974,0.06061067762377611
150,0.94,0.04566666666666666,0.01766059866567605,0.036533333333333334,0.011585043959630748,1.258085262133112,0.07048111705612836,1.2696536227047184,0.05710115344888625
125,0.95,0.04304,0.013491426383395708,0.03808,0.010366691025987165,1.2031667319256911,0.06435491604704952,1.2092664747068562,0.05057331410588044
100,0.96,0.0438,0.013316656236958789,0.0381,0.009607972278953108,1.147785673666624,0.05643373547448716,1.1561854639838898,0.04338662166082183
75,0.97,0.044533333333333334,0.014460131342029083,0.039599999999999996,0.01062872038251534,1.1056649847523905,0.051642017930745174,1.1047707258411799,0.04621048959839046
50,0.98,0.0504,0.01763376009107232,0.047,0.012185435916898848,1.0523443619742934,0.044218408576166456,1.0574020999242881,0.03897332227209308
25,0.99,0.0664,0.024924937818428458,0.066,0.023006367146790673,1.0114956709956708,0.021132748071043803,1.0106493506493508,0.02282970737668576
1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
