#n_nodes  m_edges  aspl  diameter  acluster  assort    n_conn  n_comp  o_largestc
2500  9900   4.45044705882   7 0.0997084801814   0.0297808455859  4   1  2500
2475  9714   4.46151964267   7 0.0992951638279   0.0289765803512  4   1  2475
2450  9510   4.47576203532   7  0.098433481441   0.0257288153722  3   1  2450
2425  9300   4.49600421898   7 0.0979999190481   0.0257513075777  3   1  2425
2400  9097   4.51415207725   7 0.0978307632857    0.025521452962  3   1  2400
2375  8902   4.53164368377   7 0.0973348817946   0.0282855851727  3   1  2375
2350  8715   4.54925463982   7 0.0968408760085     0.03068903988  3   1  2350
2325  8526    4.5675183684   8 0.0963428502379   0.0360232967163  3   1  2325
2300  8352   4.58494922178   8 0.0968015424793   0.0339764343375  3   1  2300
2275  8182   4.59802333111   8 0.0962833592352   0.0351872378471  3   1  2275
2250  7995   4.62041519688   8   0.09685871571   0.0361044083687  3   1  2250
2225  7799   4.64644935737   8  0.096651734389   0.0289702350826  2   1  2225
2200  7641   4.65951134813   8 0.0959568730321   0.0276267564269  2   1  2200
2175  7455   4.68417092282   8 0.0958025094763   0.0313359000413  2   1  2175
2150  7280   4.70547426061   8 0.0963913218165   0.0336321413492  2   1  2150
2125  7113   4.72426808463   8 0.0964976931161   0.0297426136172  2   1  2125
2100  6934   4.75163184283   8 0.0958460197967   0.0337448545929  2   1  2100
2075  6772   4.77533059916   9  0.095786245924   0.0319811966084  2   1  2075
2050  6596   4.80362294516   9 0.0949276747986   0.0394898660088  2   1  2050
2025  6439   4.82815790758   9 0.0953334443334   0.0431683153038  2   1  2025
2000  6284   4.85442371186   9 0.0959863622489   0.0492294921791  2   1  2000
1975  6131   4.87263950342   9 0.0957431724394   0.0523552480473  2   1  1975
1950  5996   4.88952493718   9 0.0957768063175   0.0592902816102  2   1  1950
1925  5844   4.91394335394   9  0.096307212777   0.0567640586655  2   1  1925
1900  5700   4.93606718217   9   0.09593132796   0.0586071487131  1   1  1900
1875  5548   4.96612735681   9 0.0957864200288   0.0610743746993  1   1  1875
1850  5389   4.99985616769   9 0.0948819729114    0.059833401695  1   1  1850
1825  5241   5.02784667147   9 0.0942207381659   0.0585783816668  1   1  1825
1800  5102   5.05065900809   9 0.0929830632331   0.0629610857074  1   1  1800
1775  4974   5.07068739381   9 0.0910405244208   0.0649438485985  1   1  1775
1750  4834   5.10474622233   9 0.0915719423434   0.0678344421836  1   1  1750
1725  4699   5.13836309224   9 0.0907575419749   0.0765945157133  1   1  1725
1700  4555   5.17880137105   9 0.0915033822387   0.0782751655612  1   1  1700
1675  4429   5.20843738298   9 0.0912177739342   0.0777898272824  1   1  1675
1650  4301   5.24781788904  10 0.0922908134248   0.0815200638412  1   2  1649
1625  4187    5.2731850341  10 0.0926686579704   0.0867312857926  1   2  1624
1600  4056   5.31635819038  10 0.0918133458809   0.0803503175262  1   3  1598
1575  3921   5.36316725144  10 0.0920070922932   0.0796545309244  1   3  1573
1550  3801   5.40496568335  10 0.0906747214887   0.0860525819084  1   3  1548
1525  3684   5.44522907367  10 0.0911712949188   0.0823667353991  1   5  1521
1500  3562   5.49483840967  10 0.0897276594469   0.0781596806302  1   5  1496
1475  3432   5.55266899135  12 0.0889005967577   0.0712770812384  1   6  1470
1450  3325   5.58640816397  11 0.0886756748945   0.0746671556892  1   7  1444
1425  3211   5.63104176268  11 0.0895809683186   0.0757388604645  1   8  1418
1400  3081   5.72224319463  11 0.0894756196982   0.0690172988164  1   8  1393
1375  2970   5.77373832655  12  0.088881399627   0.0689400851266  1   8  1368
1350  2871   5.83367017693  12 0.0894074138494   0.0696514699763  1   7  1344
