;bins;d;rd;cd;rcd;rccd
0;0;0;0.0;0;0.0;1.0
1;1;0;0.0;0;0.0;1.0
2;2;0;0.0;0;0.0;1.0
3;3;2;0.0008;2;0.0008;0.999
4;4;81;0.0324;83;0.0332;0.967
5;5;164;0.0656;247;0.0988;0.9014
6;6;617;0.2468;864;0.3457;0.6543
7;7;988;0.3953;1852;0.741;0.2588
8;8;648;0.2593;2500;1.0;0.0
