;bins;d;rd;cd;rcd;rccd
0;0;0;0.0;0;0.0;1.0
1;1;0;0.0;0;0.0;1.0
2;2;0;0.0;0;0.0;1.0
3;3;2;0.0008;2;0.0008;0.999
4;4;36;0.0144;38;0.0152;0.985
5;5;196;0.0784;234;0.0936;0.9062
6;6;630;0.252;864;0.3457;0.6543
7;7;1024;0.4097;1888;0.7554;0.2446
8;8;559;0.2236;2447;0.979;0.021
9;9;47;0.0188;2494;0.998;0.001953
10;10;5;0.002;2499;1.0;0.0
11;11;1;0.0004;2500;1.0;0.0
