;bins;d;rd;cd;rcd;rccd
0;0;0;0.0;0;0.0;1.0
1;1;0;0.0;0;0.0;1.0
2;2;0;0.0;0;0.0;1.0
3;3;1;0.0004;1;0.0004;0.9995
4;4;43;0.0172;44;0.0176;0.9824
5;5;210;0.084;254;0.10156;0.8984
6;6;651;0.2605;905;0.362;0.6377
7;7;977;0.3909;1882;0.753;0.2471
8;8;562;0.2249;2444;0.9775;0.02246
9;9;50;0.02;2494;0.9976;0.002441
10;10;6;0.0024;2500;1.0;0.0
